name	registration_no
GAJA BUILDERS	PV19877
GAJA ENGINEERING	PV83871
GAJA FASHIONS	PV79847
GAJA HOLDINGS	PV00221906
GAJA LANKA TOURS	PV124906
GAJA NEWS	PV00278007
GAJA SPORTS	PV00236317
GAJA TV	PV00259477
GAJABA CITY CENTER	PV114469
GAJABA FOOD PRODUCTS	PV113621
GAJABAL TRADES	PV22283
GAJAKESHARA GEM & JEWELLERY LANKA	PV00230587
GAJAKESHARA HOLDINGS	PV00233301
GAJALIYA MANPOWER AND MAINTENENCE SERVICE HUB	PV87825
GAJAMADARA EDUCATIONAL INVESTMENT	PV00227535
GAJAMADARA WALAUWA	PV92838
GAJAMUTHU AGRI BUSINESS	PV00254001
GAJAMUTHU FOOD PRODUCTS	PV4657
GAJANAND IT SOLUTION	PV00281171
GAJANAYAKE INVESTMENT	PV97008
GAJANAYAKE MOTOR TRADING	PV84375
GAJASHAKTHI SECURITY SERVICE	PV10792
GAJASINGHE PLANTERS	PV00287399
GAJAVIKRAMA	PV00235411
GAJEZ PRODUCTIONS	PV00266047
