name	registration_no
NOM NOM INTERNATIONAL COOPERATION	PV109120
NOMA	PV00248272
NOMAD CEYLON	PV00229799
NOMAD ELEMENTAL DESIGN PLAYHOUSE	PV00216710
NOMAD HOLDINGS	PV78857
NOMAD HOTEL MANAGEMENT	PV128273
NOMAD HOTELS AND RESTAURANTS	PV00268777
NOMAD ISLAND	PV00269084
NOMAD'S NEST	PV00273670
NOMADBUDDY HOSPITALITY	PV00274209
NOMADIC HOSTELS	PV00201805
NOMADS AND CO	PV97145
NOMALI ENTERPRISES	PV78193
NOMATA INDUSTRIES	
NOMIC INTERNATIONAL	PV100056PB
NOMIKAI COOL SPOT	PV00276798
NOMOMI HOLDINGS	PV00219846
NOMORAR TRUST MICRO CREDIT	PV115619
NOMPEN LANKA	PV108682
