name	registration_no
PHO VIETNAM	PV96634
PHOBOS CONSTRUCTION AND SUPPLY	PV00257799
PHOEBUS ENERGY	
PHOENICIAN AGRICULTURE CEYLON	PV108174
PHOENIX	PV00278857
PHOENIX ACADEMY	PV00254928
PHOENIX AEROSTRUCTURES	PV00230992
PHOENIX ASSURANCE COMPANY	F78
PHOENIX BAY	PV116386
PHOENIX BROTHERS	PV00253202
PHOENIX CAPITAL	PV100454
PHOENIX CHEMICALS	PV00226303
PHOENIX DECORATORS	PV80097
PHOENIX DIGITAL BUSINESS SOLUTIONS	PV00225841
PHOENIX DISTRIBUTORS	PV2741
PHOENIX DM	PV00258557
PHOENIX DUTY FREE SERVICES LANKA	PV82141
PHOENIX ENVIRONMENTAL SERVICES	PV00226249
PHOENIX FACILITY MANAGEMENT	PV00287804
PHOENIX FLAME HOLDINGS	PV00228451
PHOENIX FOTO	PV2742
PHOENIX GLOBAL ENTERPRISE	PV00217137
PHOENIX GLOBAL SOLUTIONS	PV00259776
PHOENIX GROUP OF COMPANIES	
PHOENIX HOLDING	PV17972
PHOENIX I T LANKA	PV00240684
PHOENIX INDUSTRIES	PB87
PHOENIX INFORMATRIX LANKA	PV112468
PHOENIX INSTITUTE OF PROFESSIONAL STUDIES	PV00263883
PHOENIX INTERCONTINENTAL	PV00263277
PHOENIX INTERNATIONAL BUSINESS COLLEGE	PV00241075
PHOENIX INTERNATIONAL EDUCATION CONSULTANTS	PV00262985
PHOENIX INTERNATIONAL FREIGHT SERVICES	PV9623
PHOENIX INVESTMENTS GROUP	PV00247110
PHOENIX ISLAND	PV00253191
PHOENIX LANKA B.F.C.S	PV00221023
PHOENIX LANKA FOOD INVENTORS	PV00286094
PHOENIX LOGISTICS	PV64190
PHOENIX MARKETING GROUP	
PHOENIX MIRAS	PB00268664
PHOENIX MOTOR CORPORATION	PV68065
PHOENIX POLY INTERNATIONAL TRADING COMPANY	PV00219938
PHOENIX REGAL	PV2619
PHOENIX RETAIL	PV75466
PHOENIX SOLUTIONS	PV104963
PHOENIX SOUND AND LIGHT SOLUTIONS	PV00207422
PHOENIX SOUND SOLUTIONS	PV107842
PHOENIX TEAM	PV00237871
PHOENIX TRAVELS LANKA	PV98524
PHOENIX VENTURES	PB807PV
PHOENIXSPIRE	PV00235871
PHONE 4 U MEGA	PV00235726
PHONE AND I T GALLERY	PV103995
PHONE CELL HOLDING	PV60782
PHONE CUFFS	PV00285262
PHONE MATE.LK	PV00283465
PHONE MAX A & R	PV00270943
PHONE PLAZA	PV00274770
PHONE STORE	PV00263573
PHONECARE	PV00259398
PHONEME	PV00265779
PHONEPARTS.LK	PV00238817
PHONEPAY.LK	PV00270371
PHONES 4 U	PV90997
PHONESMART & ELECTRONIC	PV00206390
PHONO MOBILE	PV79141
PHOREBE FOUNDATION	GA2111
PHORIM	PV00272031
PHOTEL	PV00288939
PHOTO FINE DIGITAL	PV19571
PHOTO HOME COLOUR LAB	PV20177
PHOTO HOUSE	PV17784
PHOTO HOUSE STUDIO AND DIGITAL COLOUR LAB	PV79169
PHOTO PEOPLE	PV78233
PHOTO PRINS  [N(PVS) 45795]	PV10515
PHOTOELECTRIC ENERGY	PV00260880
PHOTOGRAPHIC SOCIETY OF SRI LANKA	GA2978
PHOTOKINA	PV13242
PHOTOLINK CREATIONS	PV131423
PHOTON ENERGY SOLUTIONS	PV00238355
PHOTON GREEN ENERGY	PV00263686
PHOTON SOLAR SOLUTIONS	PV00275946
PHOTON VALLEY	PV00243866
PHOTONICS INTERNATIONAL	PV241
PHOTONICS LIGHTING	PV69193
PHOTONICS SOLUTIONS	PV108131
PHOTOSOUND LANKA	PV79139
PHOTOWATT	PV00243690
