name	registration_no
AGN HOLDINGS	
AGN TOURISM	PV00286887
AGNA FILM PRODUCTIONS	PV00274432
AGNAR SL	PV00259560
AGNATURE	PV00231353
AGNEE INTERNATIONAL	PV19090
AGNES WIJESURIYA - CHILDRENS' AND ELDERS' HOMES	GA00268027
AGNES WIJESURIYA CHARITY	
AGNES WIJESURIYA CHARITY SERVICES	
AGNI ASSOCIATES	PV94432
AGNI BUILDERS	PV102978
AGNI CONNECTIONS	PV11361
AGNI DHARA	PV00273761
AGNI ENTERTAINMENT	PV101251
AGNI SHAKTHI HELA OSU	PV00241629
AGNITA CARS	PV00202388
AGNUS HOTELS	PV100979
AGNUS TRAVELS	
