name	registration_no
OVIAM	PV70610
OVIDRO	PV00214602
OVIEEN MARKETING INTERNATIONAL	PV79028
OVIK HOLDING	PV6785
OVIKLO INTERNATIONAL	PV77761
OVIKMA TRADING	PV00260423
OVIL APPAREL	PV123592
OVILON	
OVIN CERAMIC AND ORNAMENTS	PV90992
OVIN FOODS	PV90388
OVIN GASES	PV3948
OVIN LANKA HOLDINGS	PV131230
OVIN LINKS	PV00250538
OVIN PLUS	
OVINCO CLOTHING	PV66959
OVINDI ARAADHYA FOUNDATION	GA00290237
OVINDU GEM & JEWELLERY	PV00220154
OVINGO HOLDINGS	PV90052
OVINI SPA & WELLNESS CENTER	PV00262099
OVINRO COLLEGE AND CAMPUS	PV00267061
OVINTA	PV72064
OVINTA INTERNATIONAL TRADING	PV106490
OVINU CEYLON IMPORT & EXPORT	PV00216375
OVINVE HOLDINGS	PV105892
OVINYA I T SOLUTIONS	PV83285
OVIO LANKA	PV98291
OVISTA CONSTRUCTIONS	PV61449
OVITIS	PV99797
OVITIYAWATTA HOLDINGS	PV00272429
OVIV BEAUTY LINE	PV00275021
OVIVO HOLDINGS	PV00250596
OVIVO INVESTMENT MANAGEMENT	PV00221451
OVIZ	
