name	registration_no
OVEERA TRADING SOLUTIONS	PV94159
OVEGA INTERNATIONAL	PV84047
OVEGA LAGONE FILLING STATION	PV116626
OVEK CONSTRUCTION & ENGINEERING	PV117236
OVEL  SECURITY  SERVICES	PV00227981
OVEL INVESTMENTS	PV119888
OVEL ONET LANKA	PV103482
OVELGO TRAVEL	PV80143
OVEN FRESH BAKERS & RESTAURANT	PV86839
OVENGA ENGINEERING	PV00213532
OVENGO ENGINEERING	
OVENRO MIGRATION SOLUTIONS	PV00220258
OVER - LAND AUTOMOBILES	PV88888
OVER DESTINATIONS	PV79149
OVER SEAS INTERNATIONAL DISTRIBUTORS	PV82392
OVER VIKUM PRODUCTS	PV101990
OVERA CONSTRUCTION	PV00236898
OVERA TOURS	PV116832
OVERDIME EXPORTS	PV6797
OVERDIME HOLDINGS	PV00229098
OVERDIME TECHNOLOGIES	PV00235502
OVERIO	PV94174
OVERLAND AUTOMOBILE ROAD RECOVERY SERVICE	PV117656
OVERLAND INTERNATIONAL	PV00247228
OVERLAND TRADING COMPANY	PV00203577
OVERLEAP	PV00221625
OVERRSEAS LANKA HOLDINGS	PV132075
OVERSEA CHILDRENS SCHOOL LTD ( BY GUARANTEE)	PBG9
OVERSEAS  ESTATE	PV00273907
OVERSEAS CARGO LOGISTICS	PV101050
OVERSEAS COLLEGE OF HIGHER STUDIES	PV00299508
OVERSEAS CONSULTANCY SERVICES INTERNATIONAL	PV00226957
OVERSEAS E - ENGINEERING	PV119319
OVERSEAS EDUCATION AND CAREER CONSULTANCY	PV00281809
OVERSEAS EDUCATION CENTRE	PV80964
OVERSEAS EDUCATION CONSULTANCY LANKA	PV65532
OVERSEAS EDUCATION EXPERTS	PV00288096
OVERSEAS EDUCATION SOLUTIONS	PV00257492
OVERSEAS ENTERPRISES	PV126479
OVERSEAS GRAIN	PV15024
OVERSEAS GULF HOLDING	PV00222012
OVERSEAS IMMIGRATION ADVISORS	PV00247910
OVERSEAS IMMIGRATION SERVICES	PV00262266
OVERSEAS INVESTMENT CONSULTANT	PV91022
OVERSEAS LAND AND INVESTMENT	PV00254530
OVERSEAS MARINE SERVICES	PV82800
OVERSEAS MARITIME LOGISTICS	PV3903
OVERSEAS PATHFINDER	PV00286399
OVERSEAS PROJECTS & INVESTMENTS	PV118624
OVERSEAS QUALITOOLS	PV22105
OVERSEAS REALTY (CEYLON)	PQ39
OVERSEAS REALTY INVESTMENTS	PV16724
OVERSEAS REALTY TRADING	PV00204310
OVERSEAS RECRUITMENT AGENCIES	PV73064
OVERSEAS RECRUITMENT AND VISA CONSULTANT  SERVICES	PV00276103
OVERSEAS RECRUITMENT SERVICES	PV708
OVERSEAS STUDENTS CENTRE	PV70820
OVERSEAS STUDENTS PROGRAMME	PV60549
OVERSEAS TECHNICRAFT TRANSFERS	PV84973
OVERSEAS TRAVELS AND TOURS	PV62589
OVERSEAS TRAVELS LANKA	PV100137
OVERSEAS VILLAS	PV00278078
OVERSEAS VOYAGES	PV00210902
OVERSEASVISA	PV72999
OVERSTOCK	PV101893
OVERTHEMOON TRAINING AND CONSULTANCIES	PV00241859
OVES	PV00239333
OVESRA	PV106953
OVESTA HOMES AND LANDS	PV80204
OVETA HOLIDAYS	PV124947
OVETA TYRE RETREADING	PV00234818
OVEXLABS	PV00297883
