name	registration_no
ONE  9  ONE	PV00226117
ONE  NINE  SOLUTIONS	PV00254621
ONE  PEARL  HOLDINGS	PV00286266
ONE & ONE INTERNATIONAL	PV77792
ONE & ONLY CEILAO INTERNATIONAL TRADING	PV107943
ONE & ONLY SYSTEMS	PV81777
ONE & ONLY TRAVELS	PV92705
ONE - COLOMBO PROJECT	PV95283
ONE 2 ONE	PV00252114
ONE 2 ONE ARCHITECTS	PV72262
ONE 2 ONE CAR SALE	PV00210689
ONE 2 ONE CREATION & INTERIOR	PV00204404
ONE 2 ONE MARKETING	PV111095
ONE 2 SRI	PV00319402
ONE 9 VENTURES	PV00299767
ONE ABOVE LANKA	PV00208319
ONE ACRE	PV00230006
ONE ADVISORY	PV00243158
ONE AHEAD	
ONE AI SOLUTIONS	
ONE AIR VENTURE CAPITAL	PV00354474
ONE AMONG TREES	PV132094
ONE AND ONLY ELLA SG TOURISM	
ONE AND TRIO	PV00312807
ONE AND TWO INVESTMENTS	PV127581
ONE ART TECHNOLOGIES	PV00227233
ONE ASIA CONSULTING LANKA	PV00216432
ONE ASIA GROUP	PV81349
ONE ASIA HARDWARE	PV00307606
ONE ASIA INTERNATIONAL	PV21371
ONE ASIAN EXPRESS	PV74234
ONE ATLANTIS LANKA	PV00213748
ONE AUDIO PRODUCTIONS	PV108948
ONE BECON TEX	PV123644
ONE BELT ONE ROAD CEYLON TOURS	PV00203589
ONE BELT ONE ROAD INTERNATIONAL HOLDING GROUP	PV00217326
ONE BELT ONE ROAD INVESTMENT MANAGEMENT	PV130970
ONE BEYOND	
ONE BILLION TECH	PV95016
ONE BOOSSA	PV00207414
ONE BORELLA	PV00243442
ONE BRILLIANCE ACADEMY	PV00263795
ONE BUSINESS MICRO CREDIT AND INVESTMENT	PV00322062
ONE BUTTON	PV00274642
ONE CALL	PV110961
ONE CAPITAL DEVELOPMENT	PV00312588
ONE CAPITAL GLOBAL	PV00251604
ONE CAPITAL INTERNATIONAL	PV00208034
ONE CAPITAL MANAGEMENT	PV00239350
ONE CEYLON GEMS	PV00334141
ONE CEYLON HOSPITALITY	PV00249275
ONE CEYLON LEISURE ISLE	PV00212903
ONE CEYLON SOLVERE	PV00245990
ONE CHILD	GL2357
ONE CHILD FOUNDATION	GL00274867
ONE CLICK CREATIONS	PV00340938
ONE CLICK STORE. LK	PV00234083
ONE CLIMATE	PV00203595
ONE COIN GROUP	PV131156
ONE COIN TRAVEL FORCE	PV128910
ONE COLOMBO VISION	PV129360
ONE COMMERCIAL ENTERPRISES	PV00233676
ONE CONSORTIUM	PV00225224
ONE CORE	PV00324730
ONE CORE BILLING SOLUTIONS	PV113259
ONE CREATIONS COLOMBO	PV101623
ONE CREATIVE LABS	PV00238851
ONE CURE	PV00231397
ONE DAN TRADERS	PV00280842
ONE DAY DIGITAL	PV00290595
ONE DAY GEMS	PV00288072
ONE DAY SHUTTERING INTERNATIONAL CONSTRUCTION	PV00292451
ONE DECISION BIKE RENTAL	PV00347032
ONE DECISION HOSTEL	PV00321444
ONE DESK	PV00306927
ONE DESK.ONE	
ONE DIGITAL SOLUTIONS	PV00234848
ONE DINE	PV00310041
ONE DIRECT PAY SOLUTIONS	PV00254854
ONE DIRECTION TRAVELS AND VACATIONS	PV105116
ONE DULANI PHOTOGRAPHY	PV00214064
ONE EIGHT	PV00313276
ONE ELEPHANT	PV109116
ONE ENGINEERING AND DEVELOPMENT	PV00213111
ONE ENTREPRENEURS	PV00270816
ONE ENVOY HOLDINGS	PV00250874
ONE EQUITY HOLDINGS	PV00282309
ONE EVENTS INTERNATIONAL	PV00326290
ONE FAMILY FA CONSTRUCTION COMPANY	PV106844
ONE FASHION ZONE	PV00350258
ONE FORTY NINE ENTERTAINMENT	PV00268382
ONE FREIGHT SYSTEMS	PV00216496
ONE FUTURE	PV00222459
ONE GALLE FACE PROPERTY MANAGEMENT	PV102941
ONE GALLE FORT	PV00320864
ONE GARDEN CEYLON TEA	PV73369
ONE GENUINE TRAVELS	PV00249472
ONE GLOBAL	PV00269939
ONE GLOBAL HR CONSULTANTS	PV00331016
