name	registration_no
PEO COSMETICS	PV00272467
PEO LANDS REAL ESTATE	PV00290102
PEO RETREADS	PV00253838
PEOEYE ACADEMY OF BUSINESS EDUCATION	PV00248437
PEONEX TRADING COMPANY	PV4156
PEONIA GROUP	
PEONY HARITHA DECO	PV00261636
PEONY NATURALS	PV00284966
PEOPLE ART GALLERY	PV00290560
PEOPLE CONNECT	PV76854
PEOPLE DEVELOPMENT SERVICE FOUNDATION	GL72
PEOPLE EXCELLENT	PV84713
PEOPLE FOR PEACE	PV00259051
PEOPLE GRAMEEN INVESTMENT	PV00211758
PEOPLE IN NEED FOUNDATION	GA226
PEOPLE LINK	PV128069
PEOPLE POWER INTERNATIONAL	PV13591
PEOPLE REHABILITATION RESETTLEMENT & DEVELOPMENT ASSOCIATION	GA3419
PEOPLE SOLUTIONS DEVELOPMENT	
PEOPLE TO PEOPLE VOLUNTEERS	GA2034
PEOPLE''S ACTION FOR COMMUNITY EMPLOYMENT	GA2820
PEOPLE''S CONSTRUCTION	PV101237
PEOPLE''S CREDIT & DEVELOPMENT	PV115248
PEOPLE''S CREDIT INVESTMENTS	PV105077
PEOPLE''S LANKA MICRO CREDIT	PV99929
PEOPLE''S PHARMACEUTICALS	PV120808
PEOPLE''S PLASTICS	PV91960
PEOPLE''S POWER MEDIA	PV115886
PEOPLE''S SOLIDARITY FUND	GL2296
PEOPLE''S TRUST CREDIT	PV110093
PEOPLE'S  INSURANCE	PB3754PQ
PEOPLE'S  PEN	PV00209415
PEOPLE'S ACTION FOR COMMUNITY EMPLOYMENT	GA2820
PEOPLE'S CLINIC	
PEOPLE'S CONSTRUCTION	PV101237
PEOPLE'S CREDIBLE INVESTMENTS	PV00228675
PEOPLE'S CREDIT & DEVELOPMENT	PV115248
PEOPLE'S CREDIT AND INVESTMENT COLOMBO	PV00250019
PEOPLE'S DEVELOPMENT INVESTMENT	PV120402
PEOPLE'S DEVELOPMENT MICRO CREDIT	PV00290162
PEOPLE'S FUND	GL00293380
PEOPLE'S GRAMEEN INTERNATIONAL	PV00249581
PEOPLE'S INVESTMENT LANKA	PV00221200
PEOPLE'S LANKA MICRO CREDIT	PV99929
PEOPLE'S LEASING & FINANCE	PB647PQ
PEOPLE'S LIFE FOUNDATION	GL00236292
PEOPLE'S MANPOWER SUPPLY	PV00255329
PEOPLE'S MART	PV00251752
PEOPLE'S MICRO CREDIT SERVICES	PV00215846
PEOPLE'S MICRO INVESTMENT	PV130457
PEOPLE'S MICRO INVESTMENT CREDIT	PV00204369
PEOPLE'S ORGANISATION FOR DEVELOPMENT , IMPORT AND EXPORT	GA12
PEOPLE'S ORIENT  CREDIT	PV00247028
PEOPLE'S POWER INVESTMENT	PV00215193
PEOPLE'S POWER MEDIA	PV115886
PEOPLE'S SOLAR	PV00242776
PEOPLE'S SOLIDARITY PLATFORM	GL00283097
PEOPLE'S STYLE	PV00270865
PEOPLE'S TRADE LANKA	PV00233057
PEOPLES ACCESS	PV00224302
PEOPLES CAMPUS	PV00231220
PEOPLES CITY CREDIT COMPANY	PV00207879
PEOPLES CREDIT AND FUTURE DEVELOPMENT	PV00266874
PEOPLES DEVELOPMENT FOUNDATION	GA00286303
PEOPLES HOLDINGS	PV00202813
PEOPLES INVESTMENT HOLDINGS	PV00227575
PEOPLES LANKA HOLDINGS	PV00215357
PEOPLES MARCHANT INVESTMENT AND TRADING	PV125910
PEOPLES MEDICAL	PV87143
PEOPLES MEDICARE	PV00237458
PEOPLES MICRO CREDIT & C R HOLDINGS	PV00256229
PEOPLES MOVEMENT FOR REFORMS (GUARANTEE) LIMITED	
PEOPLES MOVEMENT FOR SOCIAL JUSTICE AND EQUALITY	GL00281139
PEOPLES PROGRESSIVE DEVELOPMENT REHABILITATION ORGANIZATION	GA2534
PEOPLES PROPERTY DEVELOPERS & REALTY	PV98428
PEOPLES RELIEF LANKA ORGANISATION	GA00245678
PEOPLES SECURITY SERVICE	PV72923
PEOPLES WEALTH MANAGEMENT	PV00230330
PEOPLESHR SOLUTIONS	PV00290895
PEOPLESOURCE	PV10701
PEOPLES` CENTRAL HOSPITAL (GALLE)	PB250
PEOPLE`S CLEANING	PV71709
PEOPLE`S CREDIT AND CUSTOMER SERVICE	PV8416
PEOPLE`S HOSPITAL	PV926
PEOPLE`S LANKA ELECTRIC	PV94317
PEOPLE`S LEASING FLEET MANAGEMENT	PB3557
PEOPLE`S LEASING HAVELOCK PROPERTIES	PB3861
PEOPLE`S LIVELYHOOD DEVELOPMENT FOUNDATION	GA2280
PEOPLE`S MEDIA NETWORK	PV11063
PEOPLE`S POWER SUPPORT UNIT (NA1656)	GA258
PEOPLE`S SERVICE COUNCIL	GA2318
PEOPLE`S SPACE	GA2338
PEOPLE`S TRAVELS	PV21352
PEOPLE’S BUILDING CONSTRUCTION	PV00226024
PEOPLE’S CREDIT MANAGEMENT	PV00226715
PEOPLE’S LANKA MARKETING	PV00229009
PEOPLE’S RIGHTS PROTECTION ORGANIZATION	GA00287857
PEOPLE’S TRUST HOLDING	PV00213012
PEOPLE’S TRUST MICRO CREDIT	PV00239917
PEOTECH LANKA	PV98277
