name	registration_no
SCHAFFTER CONSULTANCY	PV00221652
SCHAFFTERS	PV14673
SCHAULANKA TOURS	PV00200239
SCHAUPUB HOLDINGS	PV12294
SCHAUPUB TECHNIK	PV10190
SCHED APPARELS AND TRADING	PV71656
SCHEDIO CONSULTANTS	PV00263659
SCHEEKO HIGHTECH SOLUTIONS	PV00213157
SCHELLENTE LEISURES	PV00201433
SCHENDEL ELECTRONICS & LIGHTING	PV129616
SCHERING LIFE SCIENCES	PV124723
SCHEYO INTERNATIONAL	PV63489
SCHLUMBER OILFIELD EASTERN	FC1119
SCHNEIDER ELECTRIC INDUSTRIES S.A.	NF480
SCHNEIDER ELECTRIC SINGAPORE	NF436
SCHNELLS GLOBAL LANKA	PV101127
SCHNETS MIDDLE EST FTE	NF519
SCHOFIELDSHIRE	PV126173
SCHOKMAN & SAMARAWICKREMA	PV67861
SCHOKMAN & SAMARAWICKREMA KANDY	PV67862
SCHOKMAN ALLOYS & TYRES	PV108364
SCHOLAR LION MANAGEMENT	PV113760
SCHOLAR PROMOTIONS AND ADVERTISING	PV20946
SCHOLAR TRADING & MANUFACTURING	PV82723
SCHOLARIO	PV00266379
SCHOLARS INFORMATION CENTRE	PV20223
SCHOLARSZ INSTITUTE OF HIGHER STUDIES	
SCHOLASHIPS FOR U S A	PV67615
SCHOLIQ CONSTRUCTION	PV00262150
SCHON LANKA	
SCHOOL D''HOSPITALITY LANKA	PV88997
SCHOOL FO MEDIA ARTS AND MANAGEMENT	PV19579
SCHOOL OF ACADEMIA	PV00287719
SCHOOL OF EDUCATION AND TRAINING	PV78753
SCHOOL OF EXCELLENCE	PV87006
SCHOOL OF FOREIGN TRADE AND EXPORT STRATEGY	PV00206018
SCHOOL OF HARVARD MEDHA INTERNATIONAL	PV00203828
SCHOOL OF HIGH GOAL	PV00277773
SCHOOL OF HOSPITALITY MANAGEMENT	PV115662
SCHOOL OF INFORMATION TECHNOLOGY & BUSINESS STUDIES MAWANELLA	
SCHOOL OF PROFESSIONAL AND DEGREE STUDIES	PV82685
SCHOOL OF PTE	PV00251754
SCHOOL OF SHERIFF	PV00258738
SCHOOL OF SPORTS AND LEISURE	PV00229187
SCHOOLBAG	PV00250749
SCHRODER CONSULTANCY	PV13393
