name	registration_no
SCA INTERNATIONAL	PV00265140
SCAA CEYLON	PV00235730
SCABIOSA TRAVEL & TOURS	PV00338615
SCADY	PV00202339
SCAFELL INTERNATIONAL	PV120609
SCAFFOLD JAPAN	PV129034
SCAL TRADING	PV105708
SCALABLE SOLUTIONS	PV00270572
SCALAR INTELLIGENCE	
SCALE APT	PV00309604
SCALE BEYOND	PV00336994
SCALE THROUGH AUTOMATION	PV00239057
SCALE WORLD	PV00268433
SCALEBRIDGE	PV00232632
SCALED INTERNATIONAL	
SCALENE HOLDINGS	PV64332
SCALENE MARKETING	PV87361
SCALENE PHARMA	PV64814
SCALEX	PV00314915
SCALING UP NUTRITION PEOPLE''S FORUM (GURANTEE)	GL2301
SCALING UP NUTRITION PEOPLE'S FORUM	GL2301
SCALLOP (PVT) LTD	PCC00271536
SCALLOP	PV00259658
SCALLOP CEYLON	PV00212169
SCALP HAIR AND BEAUTY	PV00209917
SCALP IQ TRADING	PV00339396
SCALTER HOLDINGS	PV00211825
SCALTER INTERNATIONAL	PV00229737
SCAMPER JAPAN	PV95059
SCAN - SHIPPING COLOMBO	PV86593
SCAN 3 M HOLDINGS	PV00215143
SCAN AGENCIES	PV13846
SCAN ALPINE	PV00304770
SCAN B INDUSTRIES	PV00215361
SCAN BERRY	PV00302274
SCAN CEYLON TRAVELS	PV00210336
SCAN DISTRIBUTION CENTRE LANKA	PV7282
SCAN ENGINEERING	PV14149
SCAN FURNITURE	PV00200255
SCAN GLOBAL CONSULTANTS	PV00320740
SCAN GLOBAL LOGISTICS COLOMBO	PV00255229
SCAN GUIDE CEYLON	PV00210275
SCAN HOLDINGS	PV00264111
SCAN INTERNATIONAL TRADING	PV00223483
SCAN LANKA MINERALS	PV00282211
SCAN LANKA SECURITY	PV00282489
SCAN LANKA TECH	PV00294751
SCAN LANKA TRADING COMPANY	PV83013
SCAN LANKA TRAVELS	PV00262523
SCAN SHIPS	PB1222
SCAN TECHNOLOGIES GLOBAL	PV118219
SCAN TOURS	PV00333427
SCAN VENTURES CEYLON	PV00210260
SCAN VISION	PV11399
SCAN WORLD CONSULTANTS	PV00213042
SCAN-TECH LANKA AUTOMOBILES	PV11573
SCANDI LANKA PROJECTS	PV83147
SCANDIC APARTMENTS	PV97458
SCANDINAVIAN CONSULTANTS	PV78149
SCANDINAVIAN ENTERPRISES	PV123819
SCANDINAVIAN LIFE SCIENCE	PV97154
SCANDINAVIAN PASSIONWEAR	PV00299417
SCANDINAVIAN SCHOLASTIC CENTER	PV00298613
SCANDINAVIAN TRAVELS	PV101778
SCANDY LANKA	PV00280375
SCANDY TRAVELS AND TOURS	PV00279952
SCANEX	PV4891
SCANIA B.V.	NF48
SCANME	PV00253198
SCANPLUS	PV18413
SCANTECH DESIGN & CONTRACTING COMPANY	PV00306201
SCANTEK ENGINEERING	PV91121
SCANTEK HOLDINGS	PV87310
SCANTEK SOLUTIONS	PV73324
SCANTEK SOLUTIONS LANKA	PV131175
SCANTEX	PV1749
SCANWELL CUSTOMS BROKERS	PV17362
SCANWELL HAULAGE	PV102134
SCANWELL LOGISTICS CENTRE	PV82928
SCANWELL LOGISTICS COLOMBO	PV14251
SCAON TRANS LANKA	PV61090
SCAP ONE	PV00275817
SCAPE DESIGNS & CONSULTANTS	PV00336029
SCAPE TRADE	PV00313356
SCAPEROCK	PV00272195
SCARAMANGA PROPERTIES CEYLON	PV103667
SCARF INTERNATIONAL	
SCARFACE	PV00332560
SCARLEO HOLIDAYS	PV00220364
SCARLET ASIA	PV15137
SCARLET AUTO ENTERPRISES	PV00267569
SCARLET COMPONENTS	PV00315911
SCARLET EXPO	PV00263662
SCARLET HOLDINGS	PV118266
SCARLET RACH	PV00205676
SCARLET SAILORS	PV00286665
SCARLET`S	PV21326
SCARLET`S GARDEN	PV21327
SCARLT TECH	
SCARPE CARE	PV00243328
SCARTIO	PV00248308
SCATCHCO	PV130915
SCATECH LANKA	PV116986
SCATTERED HARVEST	PV00263042
