name	registration_no
TOUCH BASE DATA SERVICES	PV00201193
TOUCH BUSINESS SOLUTION	PV124943
TOUCH CELLULAR PHONE ARCADE	PV84025
TOUCH CEYLON FABRICS	PV00224890
TOUCH COMMUNITY	GA2425
TOUCH COOL ENGINEERING & CONSTRUCTION	PV106228
TOUCH GUYS	PV16877
TOUCH OF GLASS INTERIORS	PV86903
TOUCH OF GOLD LANKA	PV00222021
TOUCH POINT TRAVELS & VISA CONSULTING	PV00291412
TOUCH TO FLY	PV00296214
TOUCHCHEM GLOBAL	PV67057
TOUCHLK	PV00290296
TOUCHSTONE BUSINESS SOLUTION	PV00206305
TOUCHTONE TRADING	PV76741
TOUCHWOOD	PV18026
TOUCHWOOD INVESTMENTS	PQ217
TOUGH FORCE PROJECTS	PV00203135
TOUGH GUARD LANKA	PV121901
TOUR ADVISER LANKA	PV90262
TOUR BLUE HOLDINGS	PV91474
TOUR CRAFT	PV00219905
TOUR DE TAPROBANA	PV00215960
TOUR DE WORLD INTERNATIONAL	PV123701
TOUR DOT LANKA	PV91223
TOUR ESCORT	PV00257664
TOUR GUIDE TRAVELLERS	PV124343
TOUR HUB HOLDINGS	PV131493
TOUR ME	PV00290015
TOUR OF FISHING	PV00246718
TOUR ON LAND	PV9140
TOUR OPERATIONS WORLD WIDE	PV100492
TOUR PAL LANKA	PV00209490
TOUR SOLUTIONS COLOMBO	PV00235218
TOUR SOLUTIONS LANKA	PV63046
TOUR WITH PATY	PV00291482
TOURBIRDS	PV121776
TOURCRAFT HOLIDAYS	PV00285345
TOURINNS OF CEYLON	PV21172
TOURINZ WORLDWIDE	PV123716
TOURISM ALLIANCE	GL00223778
TOURISM AUTO	PV108385
TOURISM CEYLON D M C	PV74235
TOURISM CEYLON VOYAGES	PV69062
TOURISM DIRECTORY	PV95037
TOURISM INDUSTRY SKILLS COUNCIL	GA3192
TOURISTIC DEVELOPMENT	PV00211904
TOURLEADERS INTERNATIONAL	PV00207357
TOURLOG DESTINATIONS	PV00226630
TOURMALIN TRADES INTERNATIONAL	PV18476
TOURMALINE ASIA HOLDINGS	PV00202312
TOURMALINE LANKA	PV100982
TOURMALINE TRAVELS	PV106995
TOURMATE GLOBAL	PV00209652
TOURS FOR S L	PV00225881
TOURS LANKA 7	PV00247914
TOURSLANKA VACATIONS	PV90043
TOURSLOT	PV00229831
TOURSURV	PV123563
TOURTUB	PV130628
TOURTY	PV95842
TOURWORLD	PV00274302
TOUSEEF INTERNATIONAL	PV66729
TOUTATIS	PV19939
