name	registration_no
DEAF HOLIDAY	PV99443
DEAL - LINK	PV82440
DEAL O	PV00246756
DEAL POWER	
DEALCHECKER.LK	PV119746
DEALMATE	PV00256426
DEALO GROUP	PV00262241
DEALOGIC	PV00277068
DEALPEER GLOBAL	PV117133
DEALZ MOTORS	PV00248690
DEALZ WOOT	PV95618
DEAN & LIYANAGE	PV90606
DEAN	PV00254591
DEAN AQUA	PV00251144
DEAN FOSTER	PV4403
DEANS CITY RESIDENCIES	PV00222531
DEAR GREEN AGRICULTURAL	PV00280429
DEAR MAMA	PV96089
DEAR ONES	PV00260461
DEAR SYSTEMS	PV00204261
DEARO AUDIT AND SECRETARIES SERVICES COMPANY	PV00251419
DEARO INVESTMENT	PB00262527
DEAS HOLDINGS	PV65321
DEASHWARA TRADING	PV00201262
