name	registration_no
DE SANCHARA TRAVEL & TOURISM	PV00298827
DE SANGOSSE LANKA	PV00278228
DE SARAM RESIDENCY	PV130643
DE SHENG LIGHTING	PV121764
DE SILVA APPAREL	PV00217273
DE SILVA ARCHITECTURAL SOLUTION	
DE SILVA ASSOCIATES	PV8054
DE SILVA AUTO CARE	PV00268903
DE SILVA CATERING AND BAKERS	
DE SILVA ENGINEERING AND CONSTRUCTIONS	
DE SILVA ENTERPRISE HOLDINGS	PV00225009
DE SILVA FOOD AND BEVERAGE CONSULTANCY SERVICE	PV00321973
DE SILVA INSPECTIONS & SURVEYORS	PV107119
DE SILVA INTERNATIONAL	PV4890
DE SILVA INTERNATIONAL TRADING	PV00272372
DE SILVA MOTOR ENGINEERS	PV70496
DE SILVA PALMRESORT KALPITIYA	PV00223976
DE SILVA PRODUCTION	PV00254239
DE SILVA RESTAURANT AND PUB	PV00283223
DE SILVA SERVICES 	PV129171
DE SILVA TRADE AGENCIES	PV2709
DE SILVA TRADE ASSOCIATES	PV00338549
DE SILVA TRADING AND EXPORTS	PV00240726
DE SILVA WIND RESORTKALPITIYA (PVT) LTD	PV90191
DE SILVA''S WIND RESORTKALPITIYA	PV90191
DE SOLAR LANKA ENGINEERING	PV125595
DE SOYSA & COMPANY	PV1673
DE SOYSA AGENCIES	PV14933
DE SOYSA AGRICULTURAL DEVELOPMENT COMPANY	PV00363958
DE SOYSA ANIMAL HUSBANDRY DEVELOPMENT COMPANY	
DE SOYSA EXPORT TRADING HOUSE	PV00364244
DE SOYSA HOLDINGS	PV120488
DE SOYSA INFORMATION TECHNOLOGY AND SOFTWARE	PV00368702
DE SOYSA NURSING COLLEGE	PV00363145
DE SOYSA PHARMACEUTICAL COMPANY	
DE SOYSA TRADING COMPANY	PV00201687
DE SOYZA CONSORTIUM	PV00236059
DE STUERS	PV00285831
