name	registration_no
DETAIL CONSULT	
DETAILING WARRIORS	PV00239522
DETAILXPERTS	PV86909
DETECPRO	PV00245463
DETECT SECURITY SYSTEM	PV00229103
DETERMINE APPARELS	PV00278148
DETEX SECURITY SERVICES	PV18453
DETEX SOLAR	PV131194
DETHANGALA HYDRO	PV110250
DETO ECO GREEN VENTURES 	PV121781
DETO ECO GREEN VENTURES	PV17997
DETO SURFACTANTS	PV00281388
DETO SURFACTS	PV17997
DETONG LANKA	PV00219220
DETOUR	PV93896
DETOX & WELLNESS COLOMBO	PV00223840
DETOX BEAUTY SKIN CARE	PV00266173
DETOX FOOT LANKA	PV00248487
DETOX INITIATE CEYLON	PV00253117
DETQUES ENVIRONMENTAL PROTECTION SYSTEMS 	PV00257332
DETROIT CONNECTION	PV00286567
DETROPIC	PV00250752
DETROVES EXPERIENCES	PV00210032
DETROVES TRAVELS	PV11260
