name	registration_no
DEL AMORE GLOBAL	PV89458
DEL AVIATION	PV97696
DEL HOLDINGS	PV20361
DELA GLOBAL INDUSTRIES	PV00286557
DELA HERBAL HOUSE	PV92939
DELAAVEE CONSTRUCTION	PV20980
DELAIR TRAVELS	PV3830
DELAN INDUSTRIES  (PBS 688)	PB1465
DELANKAWALA HOLDINGS	PV00280968
DELATA ENERGY & POWER	PV96759
DELATRON INDUSTRIES	PV110155
DELCA CEMENT TRADING	PV114670
DELDEL INTERNATIONAL COMPANY	PV00217722
DELDRAM DREAM PRODUCTS	PV110494
DELE VEGE FOOD AND SPICE	PV116381
DELECTUS - IT SOLUTION	PV100357
DELEGATE LANKA	PV00286618
DELEGATION OF GERMAN INDUSTRY AND COMMERCE LANKA	PV131693
DELEM	PV00268915
DELEN GENERAL TRADING	PV64342
DELFA TECH	PV00282310
DELFINO ISLAND	PV123648
DELFORAND TRAVELS	PV12172
DELFORD ENTERPRISES	PV118925
DELFT BEACH RESORT	PV00263300
DELFT FARM & TRADITIONAL FOOD  PRODUCTS	PV00245767
DELFT ISLAND	PV00284171
DELFT J K S	PV00243016
DELFT KATHIR	PV00276010
DELFT LINKS LIMITED	PB4773
DELFT PRODUCT	PV00241371
DELFT SAMDURA	PV118507
DELFT STARZ HOLDINGS	PV00270538
DELGAHAWATTE LIVESTOCK FARMS	PV16215
DELGODA S.S. ENTERPRISES	PV75671
DELI BROILER FARM	PV00210619
DELI CONNECTION	PV127152
DELI FOOD BAKERS	
DELI FOODS AND SOFI DRINKS	PV94015
DELI LANKA HOLDINGS	PV111782
DELI MARKET COMPANY	PV10354
DELI WELLNESS CENTRE	PV00242708
DELIA EVENTS	PV00268239
DELICA LANKA TRADERS	PV112473
DELICATE BUDS TEA COMPANY	PV00233472
DELICATE HEALTH SERVICES	PV00261997
DELICATE HOLDINGS	PV115795
DELICI PRODUCTS	PV67889
DELICIA	PV70514
DELICIA CAFE FLOWER ROAD	PV00296190
DELICIOUS CONCEPTS	PV00253300
DELICIOUS DAYS	PV00218263
DELICON INTERNATIONAL	PV70659
DELIDINE HOLDINGS	PV126006
DELIFE INTERIOR	PV117186
DELIGENT CONSTRUCTION	PV95963
DELIGHT BAKERS & SWEET HOUSE	PV12900
DELIGHT BAKERS	PV00210103
DELIGHT COMPUTER  SYSTEMS (PRIVATE) LIMITED	PV3348
DELIGHT ENGINEEING	PV75905
DELIGHT LANKA INTERNATIONAL	PV126065
DELIGHT MARKETING	PV00217673
DELIGHT MERCHANDISE	PV00204163
DELIGHT PLUS	PV00222135
DELIGHT RENTAL CAR TRAVELS AND TOURISM	PV00288151
DELIGHT SWEET HOUSE	PV60737
DELIGHT TECHNOLOGY	PV00238281
DELIGHT WATER SOLUTIONS	PV00227266
DELIGHTED HOMES & CONSTRUCTION	PV00288507
DELIGHTFUL FOODS	PV78978
DELIGHTO	PV127954
DELIMACH LANKA	PV00239614
DELINEATE	PV00218000
DELINSA INTERNATIONAL	
DELINSA INTERNATIONAL MARKETING	PV00290702
DELISH	PV94511
DELISHA HANDLOOM INTERNATIONAL	PV00271012
DELISHDILMA EXPORTS	
DELITE.LK	PV00248153
DELIVEA SOLUTIONS	PV00221772
DELIVER HOLDINGS	PV00223561
DELIVERA ENTERPRISES	PV105947
DELIVERGATE	PV00226726
DELIVERIES ONLINE	PV112003
DELIVERING LANKA	PV8549
DELIVERS DIRECT	PV00207218
DELIVERY ANYTHING GLOBAL VENTURE	PV00222622
DELIYA INVESTMENT	PV00284470
DELIZ LANKA	PV00254830
DELKANDA ENTERPRISES	PV00244627
DELKANDA LANKA	PV00231269
DELKIN AND COMPANY	PV17327
DELKO TECHNOLOGIES	PV00204623
DELL HOLDINGS	PV00243197
DELLA PHARMACEUTICALS	PV95123
DELLANDA	PV90662
DELLGROW	PV00254658
DELLOO GEM	PV00269881
DELLZA	PV67591
DELMAR LANKA	PV8980
DELMAR MATCH COMPANY	PV8564
DELMAR MOUNT VIEW HOTEL	PV60302
DELMAR RESORT	PV111791
DELMAR TOTAL TRANSPORTATION	PV116406
DELMAR TRADING	PV130016
DELMARINE	PV77434
DELMARK	PV00254410
DELMEGE ACADEMY OF LANGUAGE & SKILLS	PV67502
DELMEGE AGENCIES	PV60200
DELMEGE AIR SERVICES	PV3373
DELMEGE AIRLINE SERVICES	PV108869
DELMEGE AVIATION SERVICES	PV99520
DELMEGE COIR	PV1489
DELMEGE CONSTRUCTION PRODUCTS	PV60201
DELMEGE ELECTRONICS	PV21430
DELMEGE FORSYTH AND CO.(EXPORTS)	PV9833
DELMEGE FORSYTH AND COMPANY (SHIPPING)	PB272
DELMEGE FREIGHT SERVICES	PV3571
DELMEGE GENERAL EQUIPMENT	PV3550
DELMEGE MARKETING	PV66872
DELMEGE MEDICAL  [N(PVS) 24137]	PV3785
DELMEGE TEAS	PV60218
DELMEX	PV00269760
DELMO AUTOMOBILES	PV83074
DELMO BREEDERS	PV108760
DELMO CHICKEN & AGRO	PV69737
DELMO FARM	PV4396
DELMON CONSULTANTS	PV21853
DELMON DIRECT	PV00245213
DELMON DISTRIBUTORS	PV00211697
DELMON GAMING AND LEISURE GROUP	PV20723
