name	registration_no
TAT & ASSOCIATES LANKA	PV96949
TAT DEALS	PV00278527
TAT HOLDINGS	PV00253220
TAT HONG CRANE SERVICES COLOMBO	PV00204487
TATA GLOBAL ENGINEERING	PV17546
TATA HERBALS	PV00278205
TATA INDUSTRIES	PV4464
TATA SHOES	PV00281601
TATA STEEL	NF695
TATABYE OFFSHORE TOURS	PV113357
TATAN SOFT LANKA	PV61578
TATASUNG NETWORKS LANKA	PV92978
TATHYA LANKA	PV00231510
TATHYA RETREAT	PV00291189
TATOUAGE BLEU	PV103900
TATRA HOLDINGS	PV00239572
TATRON INSPECTION AND CERTIFICATION SERVICES	PV00283760
TATTOO BABU	PV00256029
TATTOO PARADISE	PV00204447
TATYPE	PV00245899
