name	registration_no
TAM CONSTRUCTION SOLUTIONS	PV00238218
TAM HANGERS S L	PV00231507
TAM ROCK ASIA	PV00226167
TAMA TECHNOLOGY	PV114974
TAMAKI INTERNATIONAL	PV95931
TAMARA	PV00249450
TAMARE PROPERTY DEVELOPMENT	PV00260293
TAMARIND DIGITAL	PV00290838
TAMARIND ENTERTAINMENT	PV115491
TAMARIND GLOBAL SERVICES LANKA	PV116490
TAMARIND HOLDINGS	PV6979
TAMARIND INTIMATES	PV00288051
TAMARIND LAKE	PV92115
TAMARIND MIND	PV129035
TAMARIND PENINSULA	PV75750
TAMASHA FORMS	PV00287348
TAMASHA GENERAL TRADING	PV12330
TAMASHEE  INTERNATIONAL	PV00247305
TAMBA CHALCOT	PV00210427
TAMBA DORSET	PV00210432
TAMBA ESTATES	PV114632
TAMBA HARITA HOLDINGS	PV00282759
TAMBA ISLAND VIEW	PV00210235
TAMBA PROPERTIES	PV114572
TAMBA QUEENSBERG GALLERY	PV00210391
TAMBA QUEENSBERG GARDEN	PV00210356
TAMBA ROSEMONT GALLERY	PV00210515
TAMBA ROSEMONT GARDEN	PV00210321
TAMBA SEAFIELD	PV00210397
TAMBA VICTORIA GARDEN	PV00210357
TAMBAGALA ORGANIC PRODUCE	PV122132
TAMBAPANNI  ACADEMIC PUBLISHERS	PV00222084
TAMBAPANNI 361	PV00295852
TAMBAPANNI COLLECTIVE	PV00261439
TAMBAPANNI PERFECT PRODUCTS	PV00287889
TAMBAPANNI TREATMENT & SPA	PV00264013
TAMBIAH HOLDINGS	PV00230764
TAMBIBUTTU FOUNDATION	GA2575
TAMERLANE LANKA	PV14455
TAMIL ACADEMY	PV00294531
TAMIL BIBLE COLLEGE	PV00237824
TAMIL DEAF ASSOCIATION	
TAMIL FUNERAL NOTICES	
TAMIL HEREDITY RESEARCH AND CONSULTANT FARM	PV00282834
TAMIL KODI	PV00273503
TAMIL RESOURCE CENTER	PV00230535
TAMIL VIRUDSAM	GA00277858
TAMIL WOMEN DEVELOPMENT ASSOCIATION	GA3013
TAMIL YOUTH PEOPLES MOVEMENT	GL00229322
TAMILAN I TECH	PV00291944
TAMILAN PRODUCTION	PV00214784
TAMILAN VEHICLE RENTALS & SALES	PV00280109
TAMILTIMES	PV00280771
TAMIYA 24 X 7	PV00202989
TAMMANNA GARMENTS	PV14740
TAMMYS	PV00200644
TAMO LABS	PV00225925
TAMRAN INVESTMENTS	PV110574
TAMRAPANNI	PV00258044
TAMROCK	PV62249
TAMROCK INTERNATIONAL	PV81342
TAMROCK URBAN	PV00228683
TAMRU TRADING	PV00225097
TAMS	PV00256277
