name	registration_no
TAX AND ACCOUNTING SOLUTIONS	PV103736
TAX ASSIST ACCOUNTANTS	PV00234523
TAX PUBLICATIONS	PV19518
TAXACC SERVICES	PV00273920
TAXFIRST CORPORATE SERVICES	PB00279342
TAXI 4 U	PV00200563
TAXI CEYLON & IKMAN HUB GROUP OF COMPANIES	PV00266336
TAXI LANKA ENTERPRISES	PV108569
TAXI LANKA TOURS	PV00286439
TAXI LANKA TRAVELS	PV00289208
TAXI MACHAN	PV00208318
TAXI METER LANKA	PV88646
TAXI PRO APP	PV00215222
TAXI.LK GLOBAL	PV126500
TAXIME	PV00213839
TAXLAND FASHIONS LANKA	PV22042
TAXMA CONSULTANCY SERVICES	PV1226
TAXMAN CORPORATE CONSULTANTS	PV00288157
TAXPERTS LANKA	PV00213625
TAXPLAN AND MANAGEMENT SYSTEMS	PV66043
TAXTLON LANKA	PV85728
TAXVEL JERSEY	PB764
TAXVISE	
