name	registration_no
LAS BRISAS RESTAURANT	PV21635
LAS CAREEN GUARD	PV69403
LAS DAIRY PRODUCTS	PV122594
LAS DESIGN	PV00207784
LAS I C T MANAGEMENT CONSULTANTS	PV00222418
LASAIA	PV00200176
LASALYA	PV00275084
LASAN GROWERS	PV14491
LASANAI INTERNATIONAL	PV00254454
LASANTHA ENTERPRISE	PV00288265
LASANTHA FLORA	PV00279334
LASANTHA HARDWARE	PV00263112
LASANTHA INVESTMENT	PV00204603
LASANTHA RICE MILLS	PV70386
LASANTHI BANDARANAYAKA SALON & ACADEMY	PV00290607
LASER C N C ENGINEERING	PV00247509
LASER HOLDINGS	PV120919
LASER I T	PV14275
LASER INFOTECH	
LASER MOBILE TECHNOLOGY	PV87721
LASER TAG STATION	PV00284261
LASER TECHNOLOGIES LANKA	PV112589
LASERTRONICS	PV00285458
LASH & BROW	PV123796
LASHAN ENTERPRISES	PV84359
LASHAN LANKA	PV93715
LASHANKA DINUTHI ENTERRISES	PV104589
LASHENA INTERNATIONAL	PV00283369
LASHES COLOMBO BY CHEVEUX	PV00208314
LASI EXPRESS	PV00270061
LASIK GLOBAL SERVICES	PV119104
LASITH JAYAWARDANE PHOTOGRAPHY	PV00239774
LASITH RANASINGHE ASSOCIATES	PV92112
LASITHA AUTOMOTIVES	PV73391
LASITHA CONSTRUCTIONS	PV00240902
LASITHA INVESTMENTS	PV13368
LASITHA SAMARAWICKRAMA ASSOCIATES	PV00262869
LASKA GEMS & JEWELLERY	PV00212211
LASKA MONEY EXCHANGE	PV105672
LASS BOULEVARD	PV00226775
LASSANA AGRI INNOVATIONS	PV00264093
LASSANA CREATIONS CAKE INTERNATIONAL ACADEMY	PV00285219
LASSANA CREATIVES	PV90738
LASSANA DREAM MAKERS	PV88658
LASSANA EVENTS	PV125027
LASSANA FLORA	PV11633
LASSANA FLORA ACADEMY 	PV113323
LASSANA FLORA EXPORTS	PV00215977
LASSANA FLORA KANDY	PV16198
LASSANA FLORAL DESIGNS	PV13924
LASSANA FLOWER NURSERIES - KAPPETIPOLA	PV108357
LASSANA GEDARA CONSTRUCTIONS	PV00222496
LASSANA HERBS & SALADS	PV00213069
LASSANA HOLIDAY BUNGALOW	PV00280851
LASSANA HOMES	PV00276921
LASSANA IDAMA	PV1708
LASSANA INFORMATION TECHNOLOGY	PV13862
LASSANA INNOVATIONS	PV113328
LASSANA KANDA	PV8362
LASSANA KUMBURU	PV2573
LASSANA LANKA BROTHERS	PV112283
LASSANA LANKA DUBAI TOURS & TRANSPORT	PV127645
LASSANA LANKA HERBAL	PV00285131
LASSANA LANKA HOTELS AND SPA	PV00291183
LASSANA LANKA TRAVELS & TOURS	PV123378
LASSANA LEISURE	PV88098
LASSANA NEWASA LANKA	PV111227
LASSANA NIWASA REAL ESTATE	PV124650
LASSANA ORCHIDS HOLDING	PV00230246
LASSANA S L	PV00242794
LASSANATA BY SUBO	PV00284835
LAST CHANCE LIGHTING	PV00212320
LAST MAN STANDS LANKA CRICKET	PV119933
LAST MILE . LK	PV00217950
LAST MILE DELIVERY	PV00223164
LAST MILE LOGISTICS	PV00284289
LAST SOLUTION	PV00262091
LAST SOLUTION TECHNOLOGY	
LASTA	PV00252544
LASTING LEGACY	PV79412
LASTORE	
LASU VILLA	PV00237944
