name	registration_no
LAP 57	PV00225223
LAP COIR	PV00285496
LAP ZONE	PV71575
LAPATRIE AGRO	PV84771
LAPEL	PV00244263
LAPENTERA	PV109157
LAPETITE HEUR	PV20783
LAPEYRE INVESTMENT	PV00209406
LAPEYRE LANKA	PV00209385
LAPIN PLASTIC	PV00233471
LAPIS LANKA	PV00204843
LAPIS LAZULI	PV127118
LAPMART	PV00283878
LAPMC FEED & MATERIALS	PV00205783
LAPOINT LANKA INVESTMENTS	PV107409
LAPP INTERNTIONAL	PV62836
LAPPEN DRILLING & BLASTING TECHNOLOGIES	PV88005
LAPRO CORPORATION	PV61121
LAPRO TECHNOLOGIES	PV1779
LAPSHOP	PV00258163
LAPSTORE.LK	PV00271709
LAPTENHILL TEA FACROY	PV90480
LAPTOP . L K	PV00216247
LAPTOP CENTRE	PV82886
LAPTOP CITY	PV00253801
LAPTOP FACTORY LANKA	PV106951
LAPTOP HOUSE	PV00284048
LAPTOP ISLAND	PV00296055
LAPTOP REPAIR ZONE	PV00269588
LAPTOP SERVICE CENTRE	PV92590
LAPTOP SERVICE LK	PV00279292
LAPTOP SPARES	
LAPTOP STORE	PV00202912
LAPTOPCARE	PV00221290
