name	registration_no
LAA ADAMS	PV96405
LAA CEYLON	PV00280972
LAA FARM	PV00208323
LAA FASHION	PV00239298
LAA FINANCE	PV2654
LAA ROSHA	PV17591
LAA SIITH RU ARTS	PV00215088
LAA SURASI ENTERTAINMENT	PV00303119
LAA VENCO BEAUTY PRODUCTS	PV00228339
LAABEY HOLDINGS	PV00292975
LAAIQA NETWORK	PV00320871
LAAKE HIGHER EDUCATION INSTITUTE	PV101640
LAALAA	PV00272875
LAAM TRADERS	PV00297928
LAAMA YALA	PV00337579
LAANA VILLA	PV00223519
LAANKESHWARA FOUNDATION	GA00326732
LAARA TRADE LINK	PV00310557
LAARK HOLDINGS	PV128694
LAASHYA STEEL	PV00335629
LAAVANYA GEM AND JEWELLERY	PV00220077
LAAYA CEYLON	PV00262805
