name	registration_no
LAL  INDUSTRIES LANKA	PV00232646
LAL & LAL IMPORTS	PV100142
LAL & SONS INTERNATIONAL	PV108624
LAL ALAWATTA ASSOCIATES	PV19472
LAL ALAWATTA AUTOMOBILES	PV83135
LAL AND NIHAL	PV2435
LAL AND SONS AGRI	PV00242028
LAL CONSTRUCTION AND PROPERTY BROKERS	PV00250288
LAL CONSTRUCTION CONTRACTORS	PV00262423
LAL CONSTRUCTIONS & ENGINEERING	PV106186
LAL DISTRIBUTORS	PV00271680
LAL FERNANDO ASSOCIATES	PV4771
LAL GUNATILAKE AND COMPANY	PV1604
LAL MOTOR STORES	PV4836
LAL TYRE HOUSE	PV18390
LAL TYRE RECYCLING	PV106498
LAL TYRE RETREADERS	PV18462
LAL WIJERATHNA HOLDINGS	PV00240306
LAL''S LANDSCAPING	PV110386
LAL'S LANDSCAPING	PV110386
LALA CLOTHING	PV00231403
LALA COLLECTIVE	PV00240294
LALA DREAM LANKA	PV125985
LALA STUDIO	PV00287020
LALAN BEDDING	PV00226785
LALAN C.M.	PV9568
LALAN CONSOLIDATED	PV00207243
LALAN CONTRACT MANUFACTURING	PV125774
LALAN CORPORATE SECRETARIAL SERVICES	PV00238619
LALAN ECO - LATEX	PV74872
LALAN ECO FIELDS	PV76295
LALAN ENERGY SOLUTIONS	PV5062
LALAN ENGINEERING	PV9405
LALAN ENGINEERING SERVICES	PV8231
LALAN FABRICS	PV17364
LALAN GLOVES	PV21971
LALAN LEISURE	PV68418
LALAN MANAGEMENT SERVICES RUBBER	PV5097
LALAN PAPER	PV00245771
LALAN PLASTICS	PV19998
LALAN PROFESSIONAL	PV20098
LALAN RUBBER HOLDINGS	PV11029
LALAN RUBBERS	PV15121
LALAN SHEET RUBBER MANUFACTURING	PV76473
LALAN SOURCING	PV12925
LALAN SPICE N` FLAVOURS	PV21189
LALANA MICRO CREDIT	PV126038
LALANI ENTERPRISES	PV21820
LALANI SACHITHRA MANPOWER	PV00237641
LALANI SHACHITRA TRAVELS AND TOURS	PV7762
LALANIE OFFSET PRINTERS	PV00252941
LALANKA LABORATORY SERVICES	PV6384
LALANKA WATER MANAGEMENT	PV7753
LALAVI HOLDINGS	PV67181
LALCO INDUSTRIES	PV21193
LALCO TECHNOLOGY SERVICES	PV00253405
LALEENS MARKETING LANKA	PV93488
LALEES ENERGY PROJECT	PV00249767
LALES PROJECTS	PV85703
LALES SOLAR ENERGY	PV96010
LALIGAMWA	PV00273500
LALINDRA SILVA	PV20455
LALITH  VOCATIONAL TRAINING INSTITUTE	PV00269792
LALITH AIRCON AND AUTO PARTS	PV6046
LALITH AND ASSOCIATES	PV62965
LALITH ATHULATHMUDALI FOUNDATION	GA737
LALITH AUTO ELECTRICAL	PV00269117
LALITH AUTO SERVICE CENTRE	PV20420
LALITH DISTRIBUTORS	PV15553
LALITH ENTERPRISES	PV90079
LALITH HAPANGAMA FOUNDATION	GA00239166
LALITH ICE	PV00204164
LALITH JAY ASSOCIATES	PV00257043
LALITH KOTALAWALA FOUNDATION	GA3140
LALITH KUMARA CONSTRUCTION	PV00272880
LALITH MOTORS	PV808
LALITHA CAB SERVICES	PV20048
LALITHA FOOD PRODUCTS	PV126737
LALITHA INDUSTRIES	PV00228687
LALITHA LANKA AYURVEDA PIYASA	PV129111
LALITHA MONEY CHANGING	PV8608
LALITHA PRINTERS	PV21690
LALITHA TEXTILES	PV4825
LALITHA TRADE CENTRE	PV65065
LALITHYA AGRO PRODUCTS	PV00259288
LALL BREADS	PV00264727
LALLAN ENGINEERING SPORTS	PV00284630
LALLANS HOLDINGS	PV00267099
LALLANS SPORTS GOODS MANUFACTURERS	PV6112
LALRO STEEL FABRICATION	PV19463
LALUNA HOLDINGS	PV00266870
LALUNA HOTELS	PV65590
