name	registration_no
LAM AUTOWORLD	PV2345
LAM HOLDINGS	PV2186
LAMA HOTEL SUPPLIERS	PV112806
LAMA WELLNESS	PV00219934
LAMADAILA	PV00247658
LAMAHEWA ESTATE	PV00224079
LAMANA	PV00200243
LAMARU	PV00288694
LAMAZE & COMPANY	PV65854
LAMBERT HOWARTH & SONS	NF349
LAMBERT INVESTMENTS	PV104672
LAMBO ENGINEERING	PV00274741
LAMBODHARA IMPORTS AND EXPORTS	PV00219213
LAMCO IMMIGRATION SERVICES	PV65516
LAMDA HOLDINGS	PV00209822
LAMEED TOUR SERVICES	PV82907
LAMI CELLS TRADING	PV00289904
LAMINAR	PV00221471
LAMINTONS GEM EXPORT	PV14668
LAMITEC TRADING	PV104374
LAMMERS DREAM HOMES	PV00220936
LAMODA CEYLON	PV00221068
LAMP THE KNOWLEDGE CENTRE	PV00240101
LAMPREIL	PV109197
LAMPSTED	PV00273814
LAMRIN TECHNOLOGIES	PV114854
LAMUDI LANKA	PV100584
LAMUREP INTERNATIONAL	PV61745
LAMUREP INVESTMENTS	PB1817
LAMUREP PROPERTIES	PB5131
