name	registration_no
MID 30 TEAS	PV00222171
MID AGRO	PV00211035
MID COUNTRY FARMERS PLANNING UNIT FOUNDATION	GL00234191
MID COUNTRY ORCHID NURSERY	PV11690
MID DAY-LANKA	PV20437
MID EAST UNION	PV4364
MID EVENTS	
MID RESIDENCIES	PV00291856
MIDA ENGINEERING	PV00242533
MIDA LANKA	PV99536
MIDAS  SAFETY  LANKA	PV1908
MIDAS AGRO	PV00234325
MIDAS CONSTRUCTIONS	PV1254
MIDAS GEMS AND JEWELLERY	PV00280340
MIDAS HOLDINGS	PV00208348
MIDAS INTERNATIONAL	PV71811
MIDAS LANKA HOLDINGS	PV00240024
MIDAYA BONE CHINA COMPANY	PV11259
MIDAYA GROUP	PV122023
MIDAYA PACKAGING INDUSTRIES	PV5446
MIDAYA VITRIFIED TILE COMPANY	PV11366
MIDCITY MARKETING	PV14722
MIDCO UNION	PV14272
MIDDLE EAST AIRLINES AIRLIBAN S.A.L.	NF180
MIDDLE EAST ASIA CONSULTING	PV00292203
MIDDLE EAST BANK	NF18
MIDDLE EAST PETROLEUM DEALERS	PV85178
MIDDLE EAST TRADING	PV93183
MIDDLE EASTERN DEVELOPERS AND INVESTMENT ASSOCIATES COLOMBO	PV00254374
MIDDLE NEST	PV00231699
MIDDLE STREET FORT HOLDINGS	PV94766
MIDDLE VISION	PV114271
MIDDLE WAY COLLEGE	PV00238192
MIDDLE WAY HOLDINGS	PV00266247
MIDDLE X	PV85626
MIDDLEAST CARGO INTERNATIONAL	PV6655
MIDDLEMAN HOLDINGS	PV93053
MIDDLESBROUGH OVERSEAS CAMPUS	PV00291277
MIDDLESEX CAMPUS	PV00227574
MIDDLEWAY CORPORATE ADVISORS	PV00205764
MIDDLEWAY PRINTING	PV64020
MIDEATION INTEGRATED	PV00207378
MIDEX LANKA	PV6450
MIDGLOBE TRADING	PV62207
MIDHAN KEYVALUE GLOBAL	PV00244817
MIDI LAND	PV129043
MIDIGAMA CEMENTS	PV2686
MIDIGAMA ECO FRUIT FARMS	PB1232
MIDIGAMA ESTATES	PV5248
MIDIGAMA FRUIT FARM	PV00266140
MIDITHIPOKUNA AGRO	PV00265307
MIDKY HOTEL	PV79454
MIDL AGRI HOLDINGS	PV00230818
MIDLAND AGENCIES	PV15730
MIDLAND AUTO	PV00233283
MIDLAND DAIRIES	PV88342
MIDLAND ENERGY	PV8025
MIDLAND ENTERPRISES	PV13580
MIDLAND LIQUOR STORES	PV1723
MIDLAND LOBISTIC AND RESOURCES	PV73073
MIDLAND NATURE POWER SOLUTIONS	PV124078
MIDLAND RENEWABLES	PV111040
MIDLAND STORES AND STUDIO	PV5067
MIDLAND TOURIST HOTEL	PV2944
MIDLAND TRAVELS	PV73072
MIDLANDERS WORLD	PV00292241
MIDLANE ENTERTAINMENT	PV00243343
MIDLARY	PV00206473
MIDLESEX COLLEGE	PV80000
MIDLIN AUTO	PV122053
MIDNIGHT MIST ENTERTAINMENT	PV70211
MIDNIGHT SUN CAPITAL	PV00299408
MIDORI FOUNDATION	GA288
MIDORI HILL TEA AND FOODS	PV20175
MIDORI LANKA ENTERPRISES	PV96609
MIDORI LANKA EXPORTS & IMPORTS	PV00253622
MIDORI PLUS	PV00220030
MIDORI VIBES	PV00284320
MIDOSA SOLUTIONHUB	PV00298375
MIDRIKS FASHION PRODUCTS	PV127560
MIDRIKS FOOD PRODUCTS	PV00291933
MIDSNIP GARMENTS  [N(PVS) 5625]	PV9216
MIDSNIP NURSERIES . [N(PVS) 4144]	PV15687
MIDULA MEGA EVENTS	PV00259248
MIDVINTER	PV15768
MIDWARE TECHNOLOGIES	PV62269
MIDWAY IMPORTS EXPORTS	PV00239686
MIDWAY TRADING INTERNATIONAL	PV21401
MIDWEST IMPORT AND EXPORT	PV00219595
MIDWEST MINING LANKA	PV67465
