name	registration_no
MIA AUTO LANKA	PV00204525
MIA ISOLA BELLA AYURVEDIC RESORT	PV128584
MIAAMY GLOBAL TELECOMMUNICATIONS	PV86299
MIAD ENGINEERING CONSULTANTS	PV122635
MIAKIE MAAKI	PV114701
MIAKODA	PV95101
MIAM MI GLOBAL GROUP	PV00281102
MIAM PROFESSIONAL MANPOWER	PV80918
MIAMA AUTO MART	PV00210553
MIAMI BEACH HOTEL	PB186
MIAMI CLOTHING	PV11508
MIAMI EVENTS LANKA	PV129283
MIAMI EXPORTS SERVICES	PV62763
MIAMI INTIMATES	PV74110
MIAMI LANKA	PV79538
MIANZ LANKA	PV116049
MIAT	PV114241
