name	registration_no
MIN & FRANCO HOLDINGS	PV00229014
MIN FOODS LANKA	PV00245819
MIN GEMS	
MIN HOLDINGS	PV00271905
MIN PARADISE	PV00262231
MIN Y I STEEL STRUCTURE COMPANY	PV00248020
MINA FASHIONS	PV00241882
MINA LANKA HOTELS & RESORTS	PV121734
MINA LANKA LOGISTICS	PV62850
MINA PAWASUWO	PV00213972
MINA TRADE CENTER	PV00265139
MINA TRUST INVESTMENT	PV00224210
MINACO MINERALS AND GEO RESEARCH	PV78679
MINADI INTERNATIONAL	PV131616
MINAH TEA EXPORTS	PV88693
MINAK FOOD PRODUCTS	PV67075
MINAMI LANKA IMPORTERS	PV16614
MINAMI TRADING	PV131705
MINAN GEMS	PV00282377
MINARA  HOLDINGS	PV00210435
MINARA ENTERPRISES	PV112429
MINARA FOODS	PV70808
MINARA RESORTS	PV102568
MINARET EDUCATIONAL SERVICES	PV90284
MINASHA TRADE HOUSE	PV00248179
MINASKO HIGHER EDUCATIONAL INSTITUTE	PV00240791
MINATHO MIRAI	PV00281627
MINATION FOREIGN EMPLOYMENT	PV83021
MINCING TEA EXPORTS	PV85922
MINCO	NF131
MINCO INTERNATIONAL COLLEGE	PV00237438
MINCO INTERNATIONAL EDUCATIONAL SERVICES	PV71520
MINCO INTERNATIONAL KANDY	PV83132
MINCO SPICES	PV00254717
MINCORE TRADE	PV00217644
MIND - VENTURES REPROGRAPHY SERVICES	PV79060
MIND ANALYTICS & MANAGEMENT	PV130282
MIND CONCORD INTERNATIONAL	PV126324
MIND CREATION	PV75755
MIND CREATIVE LANKA	PV00284688
MIND DESIGNS INTERNATIONAL	PV64157
MIND ENGINEERS	PV00266636
MIND ENRICH FOUNDATION LANKA	
MIND EYE COUNSELING	PV00283276
MIND FIRE	PV63791
MIND FOR INTEGRATED SOLUTIONS	PV62047
MIND FUL HILLS	PV00255443
MIND MEDIC	PV00235202
MIND PLUS	PV00220801
MIND POWER LANKA	PV66237
MIND PRO ASIA	PV00214994
MIND PURE	PV111483
MIND READING CAMPUS	PV00239535
MIND READING TECHNOLOGIES	PV00224797
MIND SESSION RECORDS	PV00270051
MIND SPACE LEARNING	PV90858
MIND SPARK	PV00222775
MIND SPARK EVENTS	PV00273878
MIND STYLES	PV77896
MIND ZONE	PV00218588
MINDA KOTA SDN BHD.	NF350
MINDARA FREIGHTERS	PV84126
MINDCODE DIGITAL SOLUTIONS	PV00246589
MINDCROFT	PV78635
MINDERS CEYLON	PB1012
MINDFACT	PV00250526
MINDFO CORPORATION	PV00203307
MINDFUL	PV00201697
MINDFUL LIFE CONSULTANCY	PV00275465
MINDFUL LIVING CEYLON	PV00225317
MINDFUL PEACE ASSOCIATION OF LANKA	PV00250940
MINDFULNESS FOR EARTH	GL00279874
MINDGREAT BUSINESS MATRIX	PV00227563
MINDIA EXPORTS	PV90017
MINDIV GLOBAL TRADING	PV00249780
MINDIYA AGRO	PV00230931
MINDIYA GRAPHICS	PV77245
MINDLABS INTEGRATION	PV00262477
MINDLABZ	PV00225434
MINDMAKERS STATIONERY & E-COM	PV00226694
MINDME	PV00242394
MINDPLUS ACADEMY	PV00286671
MINDRICH COLLEGE	PV82420
MINDS ADVERTISING	PV5505
MINDS ALIVE	PV96066
MINDS AND CODES	PV00225548
MINDS AND MACHINES	PV73985
MINDS EYE C M B	PV113244
MINDS GLOBAL ACADEMY	PV00276162
MINDS INTERNATIONAL HOLDINGS	PV00204116
MINDSCOPE	PV00292171
MINDSIGHT INTERNATIONAL	PV00220350
MINDSIGHT PSYCHOLOGICAL SERVICES	PV00268363
MINDSPACE ACADEMY	PV00287054
MINDSPRING	PV2697
MINDSTRIKE	PV93526
MINDSWITCH HOLDINGS	PV117912
MINDTECH SOLUTIONS	PV00292611
MINDTHERAPY	PV00242375
MINDTOUCH	PV00260100
MINDTRADE SOLUTIONS	PV84604
MINDU INTERNATIONAL	PV65498
MINDVISION DESIGN STUDIO	PV00228160
MINDY ASSOCIATION	
MINDZY	PV00251647
MINE EXPORTS & IMPORTS	PV00284184
MINE LANKA TRADING	PV74209
MINE PLANET	PV00273246
MINELTA MARKETING SERVICES	PV70652
MINEMAP PTY	NF681
MINEMIRO LANKA	PV00257721
MINERAL COLLECTORS	PV13054
MINERAL CONSULTANCY SERVICES AND RESOURCES	PV00274158
MINERAL CONSULTANTS	PV64414
MINERAL ELITE	PV00270158
MINERAL ENGINEERING & HYDROTECHNOGICAL CONSULTANTS	PV13970
MINERAL FERTILIZER	PV00265264
MINERAL HOLDINGS INTERNATIONAL	PV78676
MINERAL PORCELAIN LANKA	PV68776
MINERAL RESOURCE HOLDINGS	PV00226373
MINERAL SOURCE	PV118084
MINERAL SPRING	PV12216
MINERAL SPRING SERVO DISTRIBUTORS	PV18418
