name	registration_no
MIT ENGINEERING CONSORTIUM	PV116464
MIT GLOBAL SOLUTIONS	PV5390
MIT LAND	PV00206527
MITA PRINT SYSTEM	PV10125
MITAHARA	PV00273423
MITCHELL	PV12151
MITCHELL	PV9264
MITCHELL PRODUCTS	
MITECH COMPUTER SYSTEMS	PV10516
MITH LANKA	PV12243
MITHARA APPAREL SERVICES	PV76644
MITHARA EMBROIDERY	PV17831
MITHARA ENTERPRISES	PV00249164
MITHARA INVESTMENT AND TRADING	PV119658
MITHI	PV76333
MITHILA ENGINEERING	PV00214306
MITHILA MOTORS	PV1443
MITHO LANKA	PV92477
MITHPACKS	PV4881
MITHRA PRO ENGINEERS AND CONSULTANTS	PV00272326
MITHRA TRADING COMPANY	PV18814
MITHRO CONSTRUCTIONS	PV62506
MITHSARA SUWA ASAPUWA	PV106746
MITHU FOOD PRODUCTS	PV00282366
MITHU INTERNATIONAL TRADING	PV00228028
MITHU PRODUCTS	PV00279923
MITHUDAM CREDIT	PV00240339
MITHUDAMA LANDS & PROPERTIES	
MITHUNA	PV21140
MITHUNI TRADING	PV71315
MITHURO CAFE	PV98731
MITHUS DAIRIES	PV00232393
MITHUZ	PV87002
MITHWA INDUSTRIES	PV00274540
MITKO FAMILY HEALTH CARE	PV87902
MITKO HOMES	PV114684
MITKO INTERNATIONAL	PV13927
MITKO SKYSWITCH	PV109316
MITO LANKA TRADING	PV00286143
MITRA HOLDINGS	PV00215557
MITRA INNOVATION	PV84663
MITRA S K LANKA	PV132010
MITRAJAYA DEVELOPMENT LANKA	PV4500
MITRANS GLOBAL LOGISTICS	PV90359
MITRANS SHIPPING AGENCY	PV88713
MITSHU MARKETING	PV8919
MITSI'S RESTAURANT	PV00200577
MITSU BAGS & WALLETS MANUFACTURER	PV00253897
MITSU ELECTRONIC	PV10118
MITSU HOLDINGS	PV86739
MITSU INTERNATIONAL	PV78321
MITSU STEEL	PV78456
MITSUBISHI CORPORATION	FC1062
MITSUI & CO  CONSTRUCTION	F330
MITSUI & CO	F331
MITSUI & CO.	NF142
MITSUI E&S HOLDINGS CO.,	FC1383
MITSUKI CAPITAL HOLDINGS	PV00259797
MITSUKI CONSTRUCTION	PV00272593
MITTER  CONNECT	PV00263237
MITTO GLOBAL OPERATIONS	PV00215563
MITTRANANDA HARDWARE	PV79772
