name	registration_no
MIS ENGINEERING SOLUTIONS	PV00260311
MIS INTERNATIONAL	
MIS NATURAL SPICES	PV00270884
MIS SEA FOOD EXPORT AND IMPORT	
MISA FEED MILLS	PV00203641
MISA FOOD AND BEVERAGES	PV00284962
MISA GEMS & JEWELLERY	PV00209167
MISA GLOBAL	PV00272414
MISA TEA PLANTATIONS	PV74758
MISA TRAVELS & TOURS	PV122294
MISAKI ENERGY	PV101496
MISAMJA	PV9312
MISC AGENCIES LANKA	PV16385
MISERU ENTERPRISES	PV127939
MISH BEAUTY	PV00227929
MISH PHOTOGRAPHY BY YESMIN	PV00248860
MISHA  CREDIT	PV00215771
MISHA GLOBAL TRAVELS	
MISHAL AUTO ENGINEERING	PV106328
MISHAL MOTORS	PV00278344
MISHAL TRANSPORT	PV00289388
MISHAL VEGETABLES	PV00277349
MISHI ENTERPRISES	PV103354
MISHIMA LANKA	PV109438
MISHO HOLDINGS	PV00273528
MISHPA HOME	GA2106
MISHRAWARNA	PV00263609
MISISAWETIYA COMMUNITY AND CHILD DEVELOPMENT FOUNDATION	GA710
MISKINGS	PV82653
MISO PRODUCTS	PV00242155
MISOFT SOLUTIONS	PV105249
MISS ADOLE	PV00276975
MISS BEAUTY.LK	PV00271735
MISS CHEF Z KITCHEN	PV00236227
MISS SRI LANKA	
MISS SUGAR	PV96763
MISS SUNSHINE HOLIDAYS	PV00203832
MISS TOURISM UNIVERSAL	PV00271606
MISS WINNI BUBBLE TEA	PV00243152
MISS WONG''S	PV110189
MISS WONG'S	PV110189
MISS. SCARLETT	PV00270726
MISSBA NATURAL COSMETICS	PV00206465
MISSION  OF HOPE LANKA	GA00212597
MISSION BLOW CONSULTANCY	PV00279623
MISSION DYNAMIC	PV00210539
MISSION ECO2	PV00264504
MISSION FOR SMILES	GL2255
MISSION GREEN S L	GL00262552
MISSION GUARD SECURITY & INVESTIGATIONS	PV87883
MISSION LANKA	PV74746
MISSION MULTINATIONAL EVENTS	PV00269543
MISSION MULTINATIONAL TRADING	PV00258938
MISSION OCEAN LANKA	PV75717
MISSION PROTECTORS	PV20003
MISSION UDUPIDDY CHARITABLE TRUST	GA2603
MISSISSIPPI INVESTMENTS	PV00220445
MISSON OF JESUS LOVERS COMPANY	GL2368
MIST BREEZE INN	PV87540
MIST I O T	PV00230440
MIST MINERAL WATERS	PV18609
MISTA TREDERS	PV109601
MISTAIR SERVICES	PV17982
MISTER  OYSTER	PV00253474
MISTER AM ENTERPRISE	PV00259978
MISTER CEYLON INDUSTRIES	PV00260297
MISTER HOP 	PV98441
MISTER HOP LANKA FOODS	PV21963
MISTER MOVE	PV4784
MISTER PAINT ENGINEERING	PV12086
MISTER PANDA	PV123188
MISTER PHONE HOLDINGS	PV116675
MISTRAL TEXTILE INDUSTRIES	PV2171
MISTY HILLS ELLA RESORT	PV104916
MISTY MOUNTAIN CHALETS TOP PASS	PV00219134
MISTY ORGANIC FOODS	PV00265058
MISTY PLANTATIONS	
MISTY PRODUCTIONS	PV00288713
MISU LANKA HOLDINGS	PV130073
MISUBI LANKA INTERNATIONAL	PV00202542
