name	registration_no
RUR AGRO COMPANY	PV00262268
RURA UNISEX  SALON & FOOT REFLEXOLOGY	PV00258788
RURAL COMMUNITY DEVELOPMENT COOPERATION	PV123541
RURAL COMMUNITY EMPOWERMENT OF SRI LANKA	GL2371
RURAL DEVELOPMENT FERTILIZERS	PV00207450
RURAL ECONOMIC AND EDUCATION DEVELOPMENT ORGANIZATION	GA00250499
RURAL ECONOMIC DEVELOPMENT AGENCY	PV84305
RURAL EDUCATIONAL DEVELOPMENT ACADEMY	PV17524
RURAL ENTERPRISE NETWORK  (NPBG 185)	GL102
RURAL LANKA TRAVELS	PV112817
RURAL RESORTS	PB1055
RURAL RETURNS	GL2072
RURAL SMALL BUSINESS COUNSELORS` ASSOCIATION	GA2621
RURAL TRANSPORT PROMOTORS	GL58
RURAL VILLAGES AND SOCIAL DEVELOPMENT	PV113923
RURAL WORKS	PV00295287
RUREL WOMENS FRONT	
RUROMATIC AGRI BUSINESSES	PV00243846
