name	registration_no
RUK   ATHTHANA    PLANTATIONS	PV109341
RUK COSMETICS	PV00272552
RUK HOUSE	PV00250831
RUKAA GALLEFACE TERRANCE HOTEL 	PV110955
RUKAI TRADING COMPANY	PV93469
RUKAIYA FOOD	PV119286
RUKANDALUWA ESTATES	PV77384
RUKI'S AUTOMART	PV130990
RUKIE TRADING LANKA	PV8713
RUKKU IMPORTS AND EXPORTS	PV00251118
RUKLIFE LANKA FOUNDATION	
RUKMA ALWIS ENTERPRISES	PV00249040
RUKMAL AIR TOURS	PV00250842
RUKMAL ENTERPRISES	PV00219921
RUKMAL GLOBAL INTERNATIONAL	PV00271771
RUKMAL INVESTMENTS & GOLD	PV00227328
RUKMAN HOLDINGS	PV107200
RUKMINI RASIAH ESTATE	PV111231
RUKNER.LK	PV00229560
RUKRAY	PV00247943
RUKRIS ADVERTISING	PV87019
RUKS AGENCYSTACK	PV00227689
RUKSALA	PV00286133
RUKSAN LANKA	PV82146
RUKSHA AYURVEDA RESORT	PV00209495
RUKSHAN GREEN HOUSE AGRICULTURE HOLDINGS	PV00230801
RUKSHAN HOMES AND CONSTRUCTIONS	PV107109
RUKSHAN SEA FRESH	PV00210811
RUKSHAN TRUST INVESTMENT	PV00216249
RUKSHANA  ABDEEN  CO.	PV00277187
RUKSHANMARK PRODUCTIONS	PV67024
RUKSHIKA MARINE SERVICES	PV00251294
RUKSHIMA TRADING	PV97895
RUKSHIMART	PV00248679
RUKSIRI SUPER COMPLEX	PV00227052
RUKULA	PV101484
RUKY ENTERPRISE	PV84400
RUKY'S DELIGHT	PV00238001
