name	registration_no
RUM MOTION PICTURES	PV122288
RUMA INTIMATES	PV114375
RUMAL MOTORS	PV6779
RUMANTRA CEYLON	PV00249463
RUMAS HOLDING	PV00297939
RUMASSALA HILLS	PV71659
RUMASSALA PROPERTIES	PV111785
RUMASSALA VILLAS RESORT	PV106225
RUMBLE IN THE JUNGLE	PV00274624
RUMECHAP CONSULTANCY SERVOCES	PV64703
RUMESH FLORA	PV00271121
RUMEX E CONNECT	PV00285209
RUMIN HOLDINGS	PV00278294
RUMIN INVESTMENT & CREDIT	PV00216524
RUMIN REAL ESTATE	PV00260524
RUMISARU GLOBAL EXPORTS	PV00281235
RUMITHI INTERNATIONAL TRADING	PV00235008
RUMO HOLDINGS	PV00263373
RUMSUM	PV00213049
