name	registration_no
FUTURA ENGINEERING TECHNOLOGY	PV00252694
FUTURA GROUP	PV21349
FUTURA MEDICALS	PV69831
FUTURA TECH LABS	PV61940
FUTURAE ENTERPRISE SOLUTIONS	PV00208166
FUTURE  AGE  HOLDINGS	PV00262516
FUTURE  ENERGY	PV72553
FUTURE ACADEMY	PV00274916
FUTURE ADVERTISING	PV114681
FUTURE AGRO GROUP OF COMPANIES	PV00242303
FUTURE ARENA ENTERTAINMENT	PV00265532
FUTURE ART	PV126834
FUTURE ASSET  CREDIT & INVESTMENT	
FUTURE AUSI FOODS	PV00243458
FUTURE AUTOMOBILES	PV75861
FUTURE AVENUES	PV63172
FUTURE BLOSSOMS HOPE MONTESSORI	PV00225039
FUTURE BRIDGE	PV00274880
FUTURE BUDS CONSULTANTS	PV115912
FUTURE BUILDERS HOLDINGS	PV00280255
FUTURE BUSINESS DEVELOPMENT & CREDIT	PV121096
FUTURE C X LANKA	PV00218761
FUTURE CAPITAL INTERNATIONAL	PV00274796
FUTURE CARE	PV127397
FUTURE CARE INTERNATIONAL CAMPUS	PV00270990
FUTURE CEYLON MEDIA	PV111221
FUTURE CINNAMON S L	PV00231401
FUTURE CLICKS	PV130976
FUTURE COIR PRODUCTS	PV00276870
FUTURE CONSUMER PRODUCTS	PV00273440
FUTURE CORPORATION	PV60426
FUTURE CORPORATION INTERNATIONAL	PV68005
FUTURE CREDIT & INVESTMENT	PV00279725
FUTURE DESK	PV00290730
FUTURE DESTINATION	PV00285174
FUTURE DEVELOP CREDIT & INVESTMENT	PV00202342
FUTURE DIVISION	PV00203269
FUTURE DREAMS AND MERCHANT INVESTMENT	PV00290073
FUTURE DREAMS INTERNATIONAL	PV67347
FUTURE DRONES	PV113380
FUTURE EARNER AGRI LANKA	
FUTURE EARNER LANKA	PV00285577
FUTURE EDUCATION	PV71151
FUTURE ELECTRONICS	PV95689
FUTURE ENGINEERING INTERNATIONAL	PV00240792
FUTURE EXCELLENCE ACADEMY	PV00218973
FUTURE EXPORTS	PV17580
FUTURE FABRIC CENTER	PV00255364
FUTURE FABRIC MART	PV127279
FUTURE FASHION	PV119903
FUTURE FIBER SOLUTIONS	PV103282
FUTURE FIBRES LANKA 	PV66298
FUTURE FLYS	PV00262732
FUTURE FOODS LANKA	PV124212
FUTURE FOR KIDS FOUNDATION	GA3271
FUTURE GATE HOLDINGS	PV00220162
FUTURE GATE INVESTMENT	PV00229357
FUTURE GLOBAL TECH	PV00252036
FUTURE GRAMEEN CREDIT & INVESTMENT	PV00219769
FUTURE GREEN ORGANIC	PV92137
FUTURE GREEN PLANTATION	PV00289874
FUTURE GREEN POWER	PV00219051
FUTURE GREEN WORLD	PV96207
FUTURE HOLDINGS INTERNATIONAL	PV61599
FUTURE HOLIDAYS	PV79052
FUTURE HOME DESIGN S L	PV00248966
FUTURE HOMES	PV18473
FUTURE HOMES AND ENGINEERING	PV125089
FUTURE HORIZON	PV97863
FUTURE HOTELS	PV79203
FUTURE I C T SOLUTIONS	PV00235204
FUTURE I DIGITAL	PV00262536
