name	registration_no
PAC QUALITY PRINT	PV20264
PAC TRANSFERS	PV4355
PACCAR D.A.F. MART	PV89315
PACE ACADEMY	PV00271162
PACE ENGINEERING	PV15072
PACE INSTITUTE	PV92078
PACE INTERNATIONAL	PV3819
PACE TRADING INTERNATIONAL	PV21619
PACEXO	PV00264162
PACHCHILAIPPALLI AGRICULTURE COMPANY	PB5244
PACIFIC & FAR EAST TRADING	NF227
PACIFIC & ONYX TRADING	PV131520
PACIFIC AGRO MAHAWELI	PV00265838
PACIFIC AIR INTERNATIONAL	PV00203878
PACIFIC ATLANTIC MANUFACTURING	PV13726
PACIFIC BEVERAGES LANKA	PV99163
PACIFIC BLUE AGENCY	PV00287118
PACIFIC BRIDGE INNOVATIONS	PV00231585
PACIFIC CAR RENTALS	PV69079
PACIFIC CEYLON	PV00264128
PACIFIC CHINA TRADING	PV73349
PACIFIC COAST	PV00219843
PACIFIC COMMERCIAL HOLDINGS	PV129996
PACIFIC CONSTRUCTION CONSORTIUM	PV2035
PACIFIC CONTAINER LINE AGENCY COLOMBO	PV5621
PACIFIC DAIRY	PV75212
PACIFIC DEVELOPERS	PV62191
PACIFIC DIGITAL TECHNOLOGIES	PV8130
PACIFIC DUNLOP	PV125753
PACIFIC EDGE	PV113959
PACIFIC EDU CONSULTANCY	PV00225197
PACIFIC ENGINEERING & TECHNOLOGIES	PV97739
PACIFIC ENGINEERING TOTAL SOLUTIONS	PV00208145
PACIFIC ENTERPRISES P S	PV00258736
PACIFIC GLOBAL	PV7140
PACIFIC GLOBAL SOLUTIONS	PV00226436
PACIFIC GREEN LANKA	PV115775
PACIFIC H V A C ENGINEERING	PV125434
PACIFIC HOLDINGS	PV00250268
PACIFIC HYDRO ELECTRIC S L	PV76083
PACIFIC INTERNATIONAL	PV110750
PACIFIC LANKA INTERNATIONAL	PV113077
PACIFIC LANKA TRAVELS	PV80557
PACIFIC LBELS	NF614
PACIFIC LEAF AGRO	PV00225205
PACIFIC LINE INTERNATIONAL	PV60728
PACIFIC LINES LANKA	PV10766
PACIFIC LINK	
PACIFIC MANNING AGENCY COLOMBO	PV101078
PACIFIC MEDIA CORPORATION	PV78424
PACIFIC MINERALS	PV00224962
PACIFIC MOTORS	PV78648
PACIFIC MULTI APPARELS	PV22090
PACIFIC NATIONAL FIRE INSURANCE COMPANY	F229
PACIFIC NORTH	PV00276930
PACIFIC PHARMACEUTICALS LANKA	PV120314
PACIFIC PRINTING & PACKAGING	PV00285006
PACIFIC PROJECT VENTURES	PV86823
PACIFIC QUARRIES & ENERGY	PV00211184
PACIFIC REALTY INVESTMENTS	PV117855
PACIFIC RESOURCES EXPORT	NF249
PACIFIC RESOURCES INTERNATIONAL	PV9173
PACIFIC RESOUSRCES EXPORT	NF303
PACIFIC STAR APPARELS	PV62010
PACIFIC SUITINGS	PV127362
PACIFIC SUPER LINE	PV00209095
PACIFIC TECHNOLOGIES SL	
PACIFIC TRADE HOLDINGS	PV70482
PACIFIC TRADING	PV00249907
PACIFIC TRAIL BUYING SERVICES (H.K)	NF103
PACIFIC TRAINING SERVICES	PV84124
PACIFIC TRUST	PV68792
PACIFIC UNION INTERNATIONAL	PV72863
PACIFIC WATER & SEWER TECHNOLOGY	PV96235
PACIFICA ASSETS	PV00202826
PACIFICASIA FREIGHT LINKS	PV00276595
PACIFICCOM HOLDINGS	PV72754
PACIFICKODE	PV00272275
PACIFICRING HOLDINGS	PV107110
PACK & FLY LANKA	PV109454
PACK GREAT PACKAGING	PV95601
PACK LEAF	PV00206002
PACK MART	PV00228332
PACK N GO TRAVELS	PV00220626
PACK SOLE LANKA	PV61678
PACK USA	PV16533
PACK VALANTINE	PV00248382
PACK WORLD	PV5361
PACK ZONE	PV00227849
PACK-RO GLOBAL	PV00232109
PACKAGES LANKA	PV17634
PACKAGING ALLIANCE	PV111678
PACKAGING HUB	PV00256983
PACKAGING LOGIC	PV00287554
PACKAGING STORE	PV11857
PACKART PLASTIC SOLUTIONS	PV120598
PACKGOODS LOGISTICS LANKA	PV114474
PACKSAFE	PV74021
PACKSCO CEYLON	PV11358
PACKSENSE	PV9795
PACKSERVE	PV9825
PACKWELL LABELS AND TAGS	PV13695
PACMO INTERNATIONAL	PV117551
PACOTEX	PV10627
PACT INDUSTRIES	PV1615
