name	registration_no
PAIGE CONSULTANTS	PV111129
PAIN MANAGEMENT CENTRE	PV00277594
PAINT AND PAPER	PV00234484
PAINT CRAFT	PV88052
PAINT MART LANKA	PV85815
PAINT OUTLET	PV00269816
PAINT PALACE	PV00230585
PAINT TECH INTERNATIONAL	PV00220734
PAINT ZONE	PV00281684
PAINTED ALICE	PV126945
PAINTFIRST	PV115293
PAINTS & GENERAL INDUSTRIES	PB980
PAINTS AND GENERAL INDUSTRIES (EXPORTS)	PB661
PAISLEY ISLAND	PV00253178
PAISLEY PARK	PV118947
PAIVAS CITY HOTEL	PV86463
PAIVAS HOTELS	PV5597
PAIVAS INTERNATIONAL	PV119365
