name	registration_no
99X TECHNOLOGY AS	PCC00287821
AMANA TAKAFUL LIFE PLC.	PCC00289542
BITAZZA LANKA (PRIVATE) LIMITED	PCC00272290
CHINA DUTY FREE (LANKA) (PVT) LTD.	PCC00289505
CHINA HARBOUR ENGINEERING COMPANY LIMITED	PCC00285477
CODEGEN INNOVATIONS (PRIVATE) LIMITED	PCC00271314
COMMERCIAL BANK OF CEYLON PLC.	PCC00289048
ECHELON TRADE (PVT) LTD.	PCC00284521
FIFTH DIMENSION CAPITAL (PVT) LTD.	PCC00276911
HATTON NATIONAL BANK PLC.	PCC00289173
HORIZON GROUP USA GLOBAL LLC	PCC00287820
IVIVA PTE LTD	PCC00288843
NCINGA PTE LTD	PCC00289410
ODF PTE LTD	PCC00274746
PATHLY HOLDINGS, INC	PCC00278728
PORT CITY DUTY FREE (PVT) LTD	PCC00273867
REMEDIUMONE GLOBAL PRIVATE LIMITED	PCC00276910
SAMPATH BANK PLC.	PCC00289409
SCALLOP (PVT) LTD	PCC00271536
