name	registration_no
AQUA 'N GREEN	PB3842
AQUA - GRADENS	PV21025
AQUA AGRICULTURE BATTICALOA	PV85000
AQUA AND GREEN CONCEPT LTD	PB5325
AQUA ART	PV00236405
AQUA AUTO MART	PV00276816
AQUA BALANCE	PV00225835
AQUA BLUE	PV83051
AQUA C.S. LANKA	PV105165
AQUA CARE SOLUTIONS	PV00208504
AQUA CARE TECHNOLOGIES	PV00253630
AQUA CARE WATERS	PV113456
AQUA CEYLAN	PV8023
AQUA CEYLON EXPORTS	PV00255003
AQUA CEYLON INTERNATIONAL	PV00208057
AQUA CITY COLOMBO	PV00247330
AQUA COATING	PV71162
AQUA COMMERCIAL	PV00280601
AQUA CRUST LANKA	PV00294602
AQUA CULTURE ECHO TEC	PV14317
AQUA DISCOVERY	PV00216066
AQUA DYNAMICS	PV10968
AQUA FINS	PV00250213
AQUA FISH LANKA	PV99022
AQUA FOODS	PV2441
AQUA FOODS INTERNATIONAL	PV67307
AQUA FORTUNE INTERNATIONAL	PV77506
AQUA FREEZE	PV8003
AQUA FRONT PROPERTIES	PV115138
AQUA GAMMA	PV88064
AQUA GEM	PV96965
AQUA GLOBAL SOLUTIONS	PV00240643
AQUA GOLD WATER RESORCES COMPANY	PB5104
AQUA GREEN FRESH	PV68853
AQUA HATCHERIES LANKA	PV14245
AQUA HI TEC	PV00213877
AQUA HOUSE	PV99606
AQUA HUT	PV00274654
AQUA ISLAND	PV00270161
AQUA ISLAND FARM	PV120520
AQUA JET	PV13531
AQUA KING	PV00253639
AQUA LANKA WATER SYSTEMS	PV107350
AQUA LEGENDS	PV00260314
AQUA LIFE COM	PV95954
AQUA LIFE FRESH	PV00273769
AQUA LIFE WATERS	PV124050
AQUA LINES	PV78797
AQUA MANAGEMENT HOLDINGS	PV9714
AQUA MARINE	
AQUA MARINE INTERNATIONAL	PV00288485
AQUA MART	PV131774
AQUA MASTERS TECHNOLOGIES	PV00256442
AQUA MATRIX LANKA	PV00209834
AQUA N AGRO	PV128909
AQUA NIHON	PV100330
AQUA ONE NATURAL WATER	PV00268293
AQUA PACKAGING	PB391PV
AQUA PHARMA	PV94889
AQUA PLASTIC	PV00249638
AQUA POWER	PV15451
AQUA POWER SERVICES	PV00259780
AQUA PURE WATER	PV00254693
AQUA QUEEN	PV00216186
AQUA RANGE	PV00248572
AQUA ROSA	PV00289756
AQUA SEA FOOD PRODUCTS	PV65427
AQUA SERVE TRADING	PV12131
AQUA SERVICES	PV18986
AQUA SHINE WATERS	
AQUA SKIN LANKA	PV00243180
AQUA SOLUTIONS	PV119164
AQUA SPRING VALLEY INTERNATIONAL	PV396
AQUA STATION	PV15717
AQUA STATIONERIES	PV00264077
AQUA TECH DIVERS	PV2416
AQUA TECHNOLOGIES	PV9187
AQUA TOUCH	PV00294351
AQUA TRADE INTERNATIONAL	PV65194
AQUA TRADE LANKA	PV107924
AQUA TRADING GLOBAL	PV114470
AQUA TREAT	PV00290285
AQUA VENTURES	PV00200571
AQUA VILLA PROPERTIES	PV122492
AQUA WORLD	PV13253
AQUA-PAL EXPORT	PV00252464
AQUA-POWER SUPPORTING SERVICES	PV9481
AQUAA ASIA HOLDING	PV12982
AQUAA LEAF RESIDENCIES	PV00259166
AQUABIOMINERALS	PV98725
AQUABLU LANKA	PV118834
AQUABLUE INDUSTRIES	PV00276623
AQUACLEEN INTERNATIONAL	PV115063
AQUACOOLERS	PV19482
AQUACREED SCUBA	PV103501
AQUAFARGO INTERNATIONAL	PV00257627
AQUAFARM	PV00287972
AQUAFEAST	PV73249
AQUAFORCE HYDRO SOLUTIONS	PV00289414
AQUAFRESH GLOBAL	PV128591
AQUAFRESH GLOBAL LANKA	PV00239900
AQUAGLIDE ADVENTURES	
AQUAGLOBE INTERNATIONAL	PV00255081
AQUAGRI LANKA	PV00235802
AQUAGROW LANKA	PV00243982
AQUAGULF INTERNATIONAL	PV94020
AQUAKIDS LANKA	PV123484
AQUAKLOUD	PV00255657
AQUALIFIED INTERNATIONAL	PV67642
AQUALINE ASSOCIATES	PV115172
AQUALINE INDUSTRIES	PV85813
AQUALINE WATER CARE TECHNOLOGIES	PV00290464
AQUALINK	PV63640
AQUALINK TECHNOLOGIES	PV00240135
AQUAMARINE FOODS	PV73860
AQUAMARINE GLOBAL LANKA	PV112584
AQUAMARINE NATURAL	PV00222096
