name	registration_no
AME CLOTHING	PV00295533
AMEASTA CAPITAL	PV00211027
AMEC LANKA	PV76610
AMEC ORGANIZATION	PV61802
AMECA GLOBAL	PV15210
AMECA HOLD CO.	
AMECA LANKA 	PV00209163
AMECA LANKA GOLD EXPLORATION	PV00210569
AMECARE	PV126482
AMECEYLON LEISURE	PV104350
AMECK ENGINEERING	PV00252106
AMECRO	PV2316
AMEDCO	PV67764
AMEDCO SURGICALS AND DIAGNOSTICS	PV100809
AMEECO MARKETING	PV70702
AMEELIA THERAPY	PV00265930
AMEEN & SON	PV00222028
AMEEN ENTERPRISES	PV16066
AMEEN FRESH FRUITS	PV00293389
AMEEN TRAVELS AND TOURS	PV00288253
AMEER & SONS	PV85514
AMEER DISTRIBUTORS	PV00244875
AMEER STORES	PV00244854
AMEERA SPORTS	PV112449
AMEESHA LODGE INTERNATIONAL	PV105812
AMEISEN	PV00223643
AMEK HOLDINGS	PV3831
AMEK INTERNATIONAL TECHNOLOGIES	PV5187
AMEL ENGINEERING	PV60613
AMELIA AQUA CONSULT	PV119969
AMELIA EXPORT	PV125233
AMELIA SPA	PV00247700
AMELIEN INTERNATIONAL	PV73571
AMEN RAA PLANTATION COMPANY	PV00211583
AMENDA PHARMACY	PV00245929
AMENDIX	PV00237861
AMENRO SECURITY & INVESTIGATION	PV66498
AMENSHA HOLDINGS	PV90975
AMENSHA HOUSING AND CONSTRUCTIONS	PV125066
AMENSOLAR	PV00207083
AMENTI	PV21139
AMERASIAN	PV3898
AMERASIAN CONSTRUCTION	PV86117
AMERASIAN LEECOM	PV125071
AMERCK	PV116422
AMERDEEN HOLDINGS	PV00247079
AMEREX USA INC	NF304
AMERI RENT A CAR	PV105244
AMERI-SOURCE ALLIANCE	PV7101
AMERICAN AND EFIRD LANKA	PV2953
AMERICAN BEST BRANDS	PV600
AMERICAN BEVERAGES	PV00291156
AMERICAN BUSINESS ACADEMY	PV60554
AMERICAN CAMPUS COLOMBO	PV105441
AMERICAN CATERERS	PV00218684
AMERICAN COLLEGE GALLE	PV13676
AMERICAN COLLEGE KANDY	PV13004
AMERICAN COLLEGE OF APPLIED STUDIES	PV68860
AMERICAN COLLEGE OF COMPUTER AND INFORMATION STUDIES	PV66384
AMERICAN COLLEGE OF HEALTH SCIENCE	PV14726
AMERICAN COLLEGE OF SCIENCE AND HUMANITIES	PV00248898
AMERICAN CONDOS	PV123420
AMERICAN COSMETICS	PV5921
AMERICAN EDUCATION CENTRE	PB53
AMERICAN ENGINEERING SERVICES AND COMPONENTS	PV73754
AMERICAN EXPRESS BANK	NF517
AMERICAN EXPRESS INTERNATIONAL BANKING CORPORATION	F334
AMERICAN EYEZ	PV00206220
AMERICAN FAST - FOOD	PV00290307
AMERICAN FINISHES	PV78900
AMERICAN FOODS	PV90731
AMERICAN FREIGHT LINERS LANKA	PV4661
AMERICAN HEALTH SOLUTIONS	PV85781
AMERICAN HOMES LANKA	PV107607
AMERICAN HOUSE	F267
AMERICAN HUSTLE	PV123746
AMERICAN INSTITUTE OF INFORMATION TECHNOLOGIES	PV60472
AMERICAN INSTITUTE OF INNOVATION	PV00265271
AMERICAN INTERNATION CAMPUS	PV111529
AMERICAN INTERNATIONAL ASSURANCE CO	F278
AMERICAN INTERNATIONAL SCHOOL	PV11473
AMERICAN IT CAMPUS	PV00292312
AMERICAN LANKA INVESTMENT	PV112101
AMERICAN LLOYD  TRAVELS	PB1000
AMERICAN LOGISTICS	PV100284
AMERICAN MATHEMATICAL OLYMPIAD	PV00211721
AMERICAN MIGRATION CENTRE	PV00215956
AMERICAN MOTORS CORPORATION	PV116452
AMERICAN NAILS AND FOOT SPA	PV95518
AMERICAN NANOFOLD LANKA	PV117607
AMERICAN NUTRITIONALS	PV00224200
AMERICAN PAPER CONVERSIONS	PV113537
AMERICAN PIPE & CONSTRUCTION CO.	F289
AMERICAN PLASTICS	PV00262510
AMERICAN POLYMERS	PV100705
AMERICAN POWER CONVERSION (INDIA) PRIVATE	NF678
AMERICAN PREMIUM HOLDINGS	PV3141
AMERICAN REMADIES	PV66116
AMERICAN SAFETY	PV00280257
AMERICAN VISTA	PV5959
AMERICAN WASHING PRODUCTS	PV80498
AMERICAN WATER DISTRIBUTORS	PV00282408
AMERICAN WATER HOLDINGS	PV00281692
AMERICAN WATER MARKETING	PV00282506
AMERICAN WATER SYSTEMS	PV3525
AMERICANO INTERNATIONAL HOLDINGS	PV00204129
AMERIFI GLOBAL SOLUTIONS	PV125253
AMERIGO TRAVEL & TOURS	PV00277936
AMERILO COMPANY	PV5800
AMERITILE LANKA	PV119885
AMERNORD & MASON	PV00221983
AMESBURY COTTAGE	PV00211127
AMESHKA	GL00286422
AMETHYST HAIR STUDIO	PV00292194
AMETHYST NEXUS	
AMEX CABS & TOURS	PV00293138
AMEX INTERNATIONAL	PV68031
AMEX TRADING COMPANY	PV74171
AMEXTA	
AMEYAA GENERAL TRADING	PV00212002
AMEZ CLOUD	PV00220876
AMEZON INTERNATIONAL	PV00250041
