name	registration_no
UNI AUTO TRADING COMPANY	PV95988
UNI CAST HOLDINGS	PV00275775
UNI CHEM MARKETING SERVICE	PV72258
UNI CHOICE LANKA	
UNI CONSOLIDATED	PV00241083
UNI CONSTRUCTIONS	PV97804
UNI CREDIT LEASING	PV64230
UNI DEL DEVELOPMENTS	PV17855
UNI DIL	PV16542
UNI DIL PACKAGING	PB544
UNI DIRECT	PV00273599
UNI EASTERN SPORTSWEAR MANUFACTURING	NF83
UNI EDUCATION SERVICES AND PRODUCTS	PV5926
UNI ENGINEERING SOLUTIONS	PV4823
UNI HOLDINGS AND N B L	PV17966
UNI I CT EDUCATION TRAINERS AND CAMPUS	PV75256
UNI INDUSTRIES	PV00260294
UNI LABORATORY	PV00206050
UNI LANKA ENGINEERING ENTERPRISES	PV86070
UNI LANKA EXPORTS & IMPORTS	PV00269248
UNI LANKA LOGISTICS	PV85127
UNI LANKA MARKETING SERVICES	PV14129
UNI LANKA MICRO INVESTMENT	PV125298
UNI LANKA SHIPPING	PV16563
UNI LIFT CORPORATION	PV00267402
UNI MARINE MANAGEMENT	PV60344
UNI MARINE SHIPPING	PV171
UNI MARINE SUPPLIERS	PV60268
UNI MEDICA SL	PV00274870
UNI PACK ENTERPRISES	PV64465
UNI PLAST	PV19468
UNI PRIDE	PV64709
UNI QUO EXPORTS	PV127647
UNI ROYAL ENTERPRISES	PV00250593
UNI ROYAL MARKETING	PV00293665
UNI TOP AUTO TRADING	PV92096
UNI WALKER HOLDINGS	PB1214
UNI WALKER MANAGEMENT SERVICES	PV8334
UNI WALKER PACKAGING	PB1103
UNI WASH	PV21581
UNI WORLD INTERNATIONAL	PV62330
UNI-GLORY LANKA	PV5212
UNI-RECHE INTERNATIONAL	PV12875
UNI-TEC LANKA ENGINEERING COMPANY	PV17313
UNI-WALKER	PV20221
UNI-WALKER PACKAGING EXPORTS	PV15106
UNI-WEB SOLUTIONS	PV66547
UNI-WORLD MARKETING	PV00200341
UNIA TRADING	PV00227505
UNIABROAD EDUCATION	PV00276214
UNIAIRE ENGINNERING	PV00215408
UNIART TEXTILE PRINTING	PV16772
UNIBENCH	PV00239913
UNIBRO LANKA	PV00214973
UNIBROTHERS	PV00212825
UNIBROWN INDUSTRIES	PV00226617
UNIC BABY	PV00228698
UNIC ENGINEERING TOOLS	PV106043
UNIC FOOD KURUNEGALA	PV00234598
UNIC FOREX	PV60958
UNIC HOME AND RESIDENTS	PV00237231
UNIC HYDROPOWER	PV82648
UNIC LANKA TRADERS	PV00222878
UNIC ROOFING PRODUCTS	PV93631
UNICAP INTERNATIONAL	PV106966
UNICARE PHARMACEUTICALS	PV00200844
UNICEL	PV15819
UNICEYL	PV20156
UNICEYL CHEMICAL COMPANY	PV20222
UNICEYL MARKETING SERVICES	PV15792
UNICHARM LANKA	PV83406
UNICHELA	PV10271
UNICHEMIST	PV7797
UNICHOICE LANKA	PV00276743
UNICIOUS HOLDINGS	PV129141
UNICK DEVELOPMENT	PV72644
UNICK SMART TRADING	PV00218327
UNICKLA TRADING	PV00218286
UNICO DESIGN & CONSTRUCTION	PV00246868
UNICO DESIGN AND ENGINEERING	
UNICO ENGINEERING	PV9960
UNICO MARKETING	PV00291410
UNICO PLUSS	PV92055
UNICO STYLES	PV00284358
UNICO WATER PUMPS	PV84579
UNICOM CLEARING AND FORWARDING	PV7856
UNICOM HOLDINGS	PV15824
UNICOM S D	PV00203035
UNICOM TELECOMMUNICATION ENGINEERING SERVICES	PV00239515
