name	registration_no
OCEAN  STAY  RESIDENCE	PV00217465
OCEAN 7 LOGISTICS	PV00212808
OCEAN ADVOCATES	GL00270386
OCEAN AIR FREIGHT	PV00285217
OCEAN ALLIANCE	PV00284660
OCEAN ALUMINIUM FABRICATORS AND GLASS	PV00224851
OCEAN AQUA FARM	PV00237920
OCEAN AQUA FOODS	PV00210834
OCEAN AQUATIC MULTI FARM	PV00238347
OCEAN ASSETS	PV82651
OCEAN BASE SUPPORT	PV80740
OCEAN BATH GALLERY	PV110806
OCEAN BAY RESORTS	PV78284
OCEAN BEAUTY THERAPY	PV00251139
OCEAN BIOTECH LANKA	PV00249879
OCEAN BIZ VENTURES	PV109587
OCEAN BLUE ENTERPRISES	PV00229490
OCEAN BLUE GLOBAL TRADING	PV00263913
OCEAN BLUE LANKA TRAVELS	PV129108
OCEAN BLUE SPACE	PV00238084
OCEAN BREEZE SEA FOODS	PV130358
OCEAN BUSINESS GROUP	PV124780
OCEAN CALM	PV00208982
OCEAN CARRIERS	PV10400
OCEAN CAT	PV00230559
OCEAN CENTER	PV00271289
OCEAN CHENGXIN SEAFOOD	PV00276156
OCEAN CHILD LANKA	PV00217416
OCEAN CLEANING SERVICES	PV97661
OCEAN COLLEGE	PV00217097
OCEAN COMBINE	PV1251
OCEAN COOL	PV110287
OCEAN CREST HOTEL	PV122508
OCEAN DEFENDER INTERNATIONAL	PV84811
OCEAN DEVELOPMENT	PB4714
OCEAN DIVER	PV62416
OCEAN DIVERS DIVING & ENGINEERS	PV00277504
OCEAN DREAMS HOTEL	PV15300
OCEAN ENGINEERING AND CONSTRUCTIONS	PV110603
OCEAN ENTERPRISES . [N(PVS) 6462]	PV15087
OCEAN ENVIRONMENTAL SERVICES	PV00221507
OCEAN ESSENCE	PV00210921
OCEAN EXPORT ENTERPRISES	PV00244806
OCEAN EYE	PV00277584
OCEAN FEEDS	PV7730
OCEAN FLOWER LANKA	PV131253
OCEAN FOOD EXPORTS	PV00213544
OCEAN FOODS LANKA	PV65939
OCEAN FOODS MANUFACTURING	PV00221725
OCEAN FREIGHT SYSTEMS	PV2806
OCEAN FRESH INTERNATIONAL	PV71341
OCEAN FRONT DEVELOPMENTS	PV88350
OCEAN GALAXY MARITIME	PV73976
OCEAN GATE TRAVELS & TOURS	PV00284716
OCEAN GATES	
OCEAN GEM INTERNATIONAL	PV00286055
OCEAN GEO ENGINEERING SERVICES	PV61418
OCEAN GLOBAL EXPORTS	PV00237962
OCEAN GLOBAL LANKA	PV00226555
OCEAN GLOW HOLDINGS	PV00225163
OCEAN GREEN SHRIMP AQUA	PV00282205
OCEAN HARVEST	PV101053
OCEAN HOLIDAYS & GEMS	PV127809
OCEAN HOLIDAYS & TOURS	PV119980
OCEAN HOUSE	PV00254537
OCEAN HUNTERS INTERNATIONAL	PV124283
OCEAN IMPEX MARKETING	PV20424
OCEAN INDUSTRIAL	PV00215767
OCEAN INTERIORS	PV72032
OCEAN INTERNATIONAL COLLEGE	PV00243841
OCEAN INTERNATIONAL HOLDINGS	PV82702
OCEAN INVESTMENTS	PV72502
OCEAN JEWEL GROUP	PV00266229
OCEAN JOY SEAFOODS	PV116615
OCEAN KINGS	PV00253488
OCEAN LANKA	PV13896
OCEAN LANKA BUNKERING SERVICES	PV126790
OCEAN LANKA FISHERIES	PV97677
OCEAN LANKA HOLDINGS	PV00253123
OCEAN LANKA IMPEX	PV119265
OCEAN LANKA IMPORTS	PV00220555
OCEAN LANKA SERVICES	PV6376
OCEAN LEADER INTERNATIONAL TRADING	PV00215346
OCEAN LEGACY LK	
OCEAN LINE SEA FOODS	PV86100
OCEAN LINK CARGO	PV14887
OCEAN LINK SEA SERVICES	PV65119
OCEAN LINKS LOGISTICS	PV496
OCEAN LOGILINK	PV87264
OCEAN MARITIME CEYLON	PV00276244
OCEAN MARITIME SERVICES COLOMBO	PV99172
OCEAN MEDIA	PV126016
OCEAN MOBILE & TECHNOLOGIES	PV130134
OCEAN MOTORS	PV00259648
OCEAN MOUNT GROUP	PV00248559
OCEAN NETWORK EXPRESS LANKA	PV127631
OCEAN NETWORK TRADING	PV00281573
OCEAN NOMADS	PV101195
OCEAN ODYSSEY	PV00259494
OCEAN OF LIFE AYURVEDA RESORT	PV00228555
OCEAN PARADISE TRAVELS AND TOURS	PV122182
OCEAN PEARL CONSULTANCY	PV00229724
OCEAN PLUS	PV00218460
OCEAN PORT AGENCIES	PV00216904
OCEAN POWER LANKA ENGINEERING	PV116645
OCEAN PRODUCTIONS	PV90598
OCEAN RESORTS	PV13774
OCEAN RICH INTERNATIONAL	PV115816
OCEAN RICH SEAFOODS	PV62161
OCEAN RIG PROPERTY GROUP	PV00208682
OCEAN SALON & SPA	PV00214142
OCEAN SALTS	PV00208299
OCEAN SHIP MANAGEMENT PTE	NF632
OCEAN SHIPPING CONTAINER LINE	PV21030
OCEAN SHIPPING INTERNATIONAL	PV16253
OCEAN SPARK	PV13277
OCEAN SPRAY HOTEL & ADVENTURE	PV131248
OCEAN STORIES	
OCEAN SUN LANKA	PV00261283
OCEAN SUPER MART	PV00288330
OCEAN TANKERS	PV00203970
OCEAN TECH B P O	PV00228552
OCEAN TRADE & LOGISTIC	PV73063
OCEAN TRADING CENTRE	PV64014
OCEAN TRAVEL SERVICE	PV16071
OCEAN TRIBE	PV00287273
OCEAN TRUST FREIGHT SYSTEMS AND LOGISTICS	PV00241828
OCEAN TRUST INVESTMENT	PV00240108
OCEAN UNITE	PV64922
OCEAN VIBE	PV00268049
OCEAN VIEW	PB1271
OCEAN VIEW HOTELS	
OCEAN VIEW PROPERTY HOLDING	PV105228
OCEAN VIEW RESORTS AND RESIDENCIES	
OCEAN VISTA	PV117554
OCEAN VOYAGER GLOBAL	
OCEAN VOYAGER INTERNATIONAL	PV66756
OCEAN WAVES INTERNATIONAL	PV00277978
OCEAN WAVES SHIPPING	PV64758
OCEAN WAY INTERNATIONAL LOGISTICS	PV62480
OCEAN WIN HOLDINGS	PV00203798
OCEAN WONDERS SHIPPING	PV93983
OCEAN WORLD ASIA	PV84557
OCEAN WORLD INTERNATIONAL	PV00229067
OCEAN WORLDWIDE SHIPPING SERVICES	PV82814
OCEAN''S TWELVE	PV107521
OCEAN'S MAINTENANCE AND CONSTRUCTION	PV00272125
OCEANA FISHERIES & TRADING LANKA	PV121772
OCEANAIR LOGISTICS	PV15635
OCEANBIOME	GL00249810
OCEANBORN RESOURCES	PV00215638
OCEANEEDS	PV4577
OCEANFRONT REALTY	PV00210006
OCEANGREEN INTERNATIONAL	PV92400
OCEANIA GROUP	PV62534
OCEANIA IMPEX	PV00271497
OCEANIA PROJECTS	PV14320
OCEANIA SHARED SERVICES	PV119444
OCEANIC EXPORTS	PV00288084
OCEANIC FATS ANDS OILS	PV14996
OCEANIC GAMES	PV87464
OCEANIC INTERNATIONAL LOGISTICS & FORWADING	PV00203399
OCEANIC INTERNATIONAL NETWORK	PV116398
OCEANIC INTERNATIONAL SHIPPING	PV90968
OCEANIC VENTURE	PV102416
OCEANICA GROUP	PV3756
OCEANJOY	PV113237
OCEANMASTERS LANKA	PV87227
OCEANNEX TRAVELS	PV00222541
OCEANPICK	PV82933
OCEANS & CONTINENTS	PV00200029
OCEANS AND CONTINENTS ENTERTAINMENT	PV00246152
OCEANSERVE LANKA	PV90696
OCEANSUMMER INTERNATIONAL	PV123322
OCEANSWELL	GA3369
OCEANS` EDGE	PV63085
OCEANTIDE	PV00278008
OCEANUS LINE	PV00249847
OCEANUS TRAVELS	PV6250
OCEANVIEW HOTEL TANGALLE	PV117556
OCEANWAVER	PV00267154
OCEANWAY MARINE INTERNATIONAL	PV20287
OCEANWAY SHIPPING SERVICES	PV2784
OCEANWIDE MARINE ELECTROMECH	PV00285996
OCEANZ ENGINEERING	PV122521
OCEAS GROUP OF COMPANIES	PV89853
OCEIDS	PV72593
OCENA VENTURES	PV00270515
OCENIC ENGINEERING	PV12606
