name	registration_no
SWA ENGINEERING	PV124327
SWAATHI OPTICS	PV113651
SWABHA THANTU	PV00255053
SWABHA WELLNESS	PV00248610
SWADESH AGRI PRODUCTS	PV64878
SWADESH LANKA HOLDINGS	PV00207360
SWADESHI PRINTERS SERVICES	PV266
SWADESHI RESORTS AND SPAS	PB3835
SWADESHIKAYA	PV00265536
SWADESHIYA AYURVEDA HOSPITAL	PV00241366
SWAG	PV00253360
SWAIREE INDUSTRIES LANKA	PV123769
SWAJATHIKA	PV17280
SWAMAN ENTERPRISES	PV107627
SWAMAN INVETSMENTS	PV107388
SWAMI RAMDAS FOUNDATION	GA2683
SWAMPHAEN HOLIDAYS	PV71160
SWAN CONSTRUCTION  AND ENGINEERING	PV00257535
SWAN FASHION	PV00253512
SWAN FEATHER	PV3480
SWAN INTERNATIONAL	PV65724
SWAN MARKETING	PV00239031
SWAN TRADING COMPANY	PV92286
SWANEE COCO EXTRACTS	PV110629
SWANEE LEISURE	PV110624
SWANEE TILES	PV72564
SWANI AUTO CARE	PV00218355
SWANS LANKA INTERNATIONAL	PV00219406
SWANTRO INTERNATIONAL	PV00254614
SWAPCART.LK	PV00249746
SWAPS	PV116609
SWARA	PV1553
SWARA ENTERTAINMENT	PV123143
SWARA HOLDINGS	PV00291374
SWARAA PUBLICATIONS	PV00287712
SWARAAI INTERNATIONAL	PV111964
SWARAJYA FOUNDATION	GA657
SWARAN ACADEMY	PV00265147
SWARARANGA NIROSHA VIRAJINI KALA NIKETHAN	PV86252
SWARDFISH LISURE	PV98317
SWARGALAND	PV00223322
SWARI GROUP	PV108451
SWARI ORGANICS	PV00278535
SWARN VIDHAAN ECOM LANKA	PV00219883
SWARNA AND SONS	PV4424
SWARNA BHOOMI LAND & PROPERTY DEVELOPERS	PV00228504
SWARNA BOPITIYA FOUNDATION	GA2854
SWARNA BUSINESS DEVELOPMENT	PV9021
SWARNA CERAMICS	PV119616
SWARNA DISTRIBUTORS	PV108415
SWARNA ENGINEERS & CONTRACTORS	PV00231215
SWARNA ENTERPRISES	PV85974
SWARNA EXPORTS	PV1607
SWARNA GRAPHICS	PV119372
SWARNA HANSA FOUNDATION	GA179
SWARNA HANSA INTERNATIONAL	PV17243
SWARNA JEWELLERS	PV00266585
SWARNA LANDS	PV00270573
SWARNA LANKA	PV00295154
SWARNA MAYURA EMBROIDERY	PV00294388
SWARNA PREDEEPA INVESTMENT	PV88295
SWARNA SAHANA HOLDINGS	PV00270906
SWARNA SANCHITHA AGRI BUSINESS	PV00239104
SWARNA SHIPPING AGENCIES	PV00262651
SWARNA SOLAR	PV107613
SWARNA WARNA SERVICES	PV115497
SWARNABHOOMI INTERNATIONAL HOLDINGS	PV00284556
SWARNABHUMI HOLDINGS	PV18771
SWARNABHUMI LANKA	PV3
SWARNAKALA GOLD JEWELLERS	PV00258231
SWARNAKALA JEWELLERY	PV116321
SWARNAKALUM GROUP	PV15691
SWARNAKALUM WHEEL CARE	PV127671
SWARNAKELUM LOGISTICS	PV91029
SWARNAMAHAL JEWELLERS	PV3822PB
SWARNAMALI HARDWARE	PV00275354
SWARNAMALI INTERNATIONAL	PV73241
SWARNAPALI CONSTRUCTION	PV00213806
SWARNAPALI RICE PRODUCTS	PV122965
SWARTUP	PV00277971
SWASHAKTHI LEASING AND INVESTMENT COMPANY	PV116680
SWASTHA AUSHADA	PV00274344
SWASTHA HERBAL	PV100710
SWASTHA HOLISTIC HEALTH	PV00260658
SWASTHA NATURE WORLD	PV126488
SWASTHA REALTORS	PV61730
SWASTHA WEDA GEDARA	PV00265542
SWASTHAYU	PV00231644
SWASTHI HOLDING	PV00238720
SWASTHI WEDA ARANA	PV00216894
SWASTHIGA METAL CRUSHERS	PV72188
SWASTIC GROUP	PV71867
SWASTIK BOUTIQUES	PV00259163
SWASTIK ENTERPRISES	PV00287995
SWASTIK NETWORKS	PV120629
SWASTIKA	PV14461
SWASTIKA HOLDINGS	PV00228287
SWASTIKA MILLS	PV13130
SWAT COLOMBO	PV119178
SWATANTRRODAYA	PB4020
SWAY APPAREL	PV110904
SWAY CREATIVE CONSULTANCY	
SWAYANG HOLDINGS  [N(PVS) 39580]	PV10319
SWAYANG WATTEGEDARA	PB3631
SWAYANPOSHITHAI LANKA	PV101773
SWAYU SPA	PV00250349
