name	registration_no
SWE LANKA HOLDING CORPORATION	PV00269521
SWEA MOTOR WORKS	PV110703
SWEATSHOP FITNESS	PV103998
SWED VILLA GUEST HOUSE	PV00213535
SWEDA SUPER STORE	PV00253072
SWEDEN - LANKA NO. 1 PIZZA	PV67299
SWEDISH BIOGENICS	PV70592
SWEDISH CARS	PV103357
SWEDISH E. TRADING COMPANY	PV22355
SWEDISH INTERNATIONAL EDUCATION CONSULTANTS	PV00265560
SWEDISH INVESTMENT CORPORATION	PV00290352
SWEDISH MOTORS	PV11798
SWEDISH TRADING AUDIO VISUAL	PV7055
SWEDISH TRADING COMPANY	PV9298
SWEDLANKA BUSINESS	PV132079
SWEDLANKA BUSINESS HOLDINGS	
SWEEDEN CHILDREN FOUNDATION	GA633
SWEELY INTERNATIONALS	PV105936
SWEELY TRAVELS AND TOURS	PV106174
SWEENI DIARY FARM	PV00221320
SWEENY JEWELLERS	PV64486
SWEET & TASTE	PV00212014
SWEET AND SPICY FOODS	PV00228642
SWEET CINNAMON	PV93545
SWEET FROM HEAVENS	PV00209214
SWEET HOME NURSERY & DAYCARE	PV00238513
SWEET HOUSE MAHARA	PV18868
SWEET KITCHEN	PV00290088
SWEET LANKA CLUB	PV108344
SWEET LAYERS	
SWEET LEAF LANKA	PV00244431
SWEET LIFE WITH ENGLISH BY CHANDI JAY	PV00246448
SWEET PARK	PV00251485
SWEET POTATO LYFE	PV00226908
SWEET SURPRISES	
SWEET SURRENDER	PV00210244
SWEET WATER VILLAS	PV00209368
SWEETGIRL	PV00232920
SWEETHEART'S CHILD CARE	PV00268577
SWEETIE TOP	PV12884
SWEETIES GLOBAL	PV00242341
SWEETS LAND CAKE ACADEMY	PV00237993
SWEETSPOTS	PV77961
SWEETY TREATS	
SWEFRAME	PV85427
SWELL SHACKS	PV00272778
SWELLCO INTERNATIONAL	PV14487
SWEN TOUR DESTINATIONS	PV00249422
SWENCO INTERNATIONAL	PV00218415
SWENCO SOLUTIONS	PV00277470
SWETHA AND UPETHA ENTERPRISES	PV00217840
SWETHA ENTERPRISES	PV112682
SWETHA SKYLINE	PV95573
SWETHLANKA IMPORT EXPORT	PV00279394
SWEVEN IT	PV00248252
