name	registration_no
EMM ESS ESS	PV90618
EMMA BOOKSHOP	PV00210050
EMMA CONSORTIUM	PV121507
EMMA FASHIONS	PV4843
EMMA INTERNATIONAL AND TRADING	PV89746
EMMA NUTRI CROPS	PV00256370
EMMA TRANSPORT AND LOGISTICS	PV00274711
EMMANUAL TRUST	PV85320
EMMANUEL HOLDINGS	PV00257933
EMMANUEL`S TECHNOLOGIES	PV73495
EMMAR LOGISTICS	PV00289003
EMMARS	PV77850
EMMAUS INDUSTRIES	PV71252
EMMAUS INTERNATIONAL	PV20096
EMME ENTERPRISES	PV113377
EMME IMPO G M P & H	PV00225961
EMMERSON PROPERTIES	PV00207080
EMMITO	PV00222136
EMMOTIF	PV128144
