name	registration_no
BHAVESH ENTERPRISES	PV00267761
BHAVANA PRIVATE	NF606
BHAGYA NIVAASA	PV00237237
BHATHIYA TRADE LINKS	PV00222227
BHASKYS	PV72610
BHAKTHI HERBAL LANKA	PV00220126
BHAGYA HELA OSU	PV00266958
BHARATH INVESTMENTS	PV73838
BHARAT CEYLON GRANITES	PV00242425
BHARAT STONES INTERNATIONAL	PV00265170
BHAGYA HYDRO	PV5423
BHARTI AIRTEL LANKA	PV10652
BHADRAJI AYURVEDA	PV00206998
BHAVIKA SRI	PV00202821
BHAGYA INVESTMENT & MICRO CREDIT	PV85680
BHARAT CEYLON GRANITES	PV00242425
BHAGYA TRADING	PV71258
BHAKTHI YOGA ACADEMY LANKA	PV00245389
BHASHANA INVESTMENT	PV122843
BHATHIYA DEPALA WELADAM	PV123816
BHASHINI SUPER MARKET	PV6733
BHAKTHI YOGA ACADEMY LANKA	PV00245389
BHARATH LANKA SHIPPING LINES	PV9927
BHASHKARA ENTERPRISE	PV101146
BHARAT STONES LANKA	PV00258825
BHATHIYA DEPALA WELADAM	PV123816
BHASHANA INVESTMENT	PV122843
BHAMIN	PV122967
BHAKTHI HERBAL LANKA	PV00220126
BHARATH INVESTMENTS	PV73838
BHAGYA TRUST INVESTMENT	PV98212
BHARGAB LANKA TEA SERVICES	PV84912
BHADRAJI AYURVEDA	PV00206998
BHAVIKA SRI	PV00202821
BHAGYA HELA OSU	PV00266958
BHARTI INFRATEL LANKA	PV63290
BHATHIYA CONSTRUCTIONS	PV106339
BHARATH INVESTMENTS	PV73838
BHASKYS	PV72610
BHAKTHI YOGA ACADEMY LANKA	PV00245389
BHAGYA TRADERS	PV81361
BHATHIYA DEPALA WELADAM	PV123816
BHATHIYA CONSTRUCTION & SUPPLIERS	PV00262121
BHARATHI MULTIVERSE	PV00252210
BHARATH LANKA PETROLEUM & GAS	PV00263047
BHASHANA INVESTMENT	PV122843
BHAGYA HOLDINGS	PV69367
BHAGYA PANTRY CUPBOARDS	PV00278063
BHAGYA CEYLON	PV107919
BHASHA LANKA	PV82025
BHASHA NIPUNATHA SANWARDHANA AYATHANAYA	PV00249319
BHAGYA HERBALS	
BHAKTIVEDANTA FOOD FOR LIFE	GA2389
BHAVIKA LANKA HOLDINGS	PV00243976
BHAGYA INDUSTRIES	PV17970
BHAKTIVEDANTA INTERNATIONAL INSTUTE	PV64510
BHADRA INVESTMENTS	PV21500
BHANUKA TRADING	PV76115
BHASKAR GLOBAL	PV2936
BHAGYA INDUSTRIES & SOLUTIONS	PV00270169
