name	registration_no
AVANA CEYLON	PV00253616
AVANT ADVENTURE	PV00252328
AVS TRADERS	PV00253959
AVESTA TECHNOLOGIES	PV78608
AVRAX COOKWARE	PV00254736
AVIATION SUPPORT SERVICES	PV94651
AVONDALE HOLDINGS	PV00220482
AVENO SYSTEM	PV00252540
AVIATION SERVICES AND CONSULTANTS	PV00254792
AVERY SERVICES	PV00224839
AVORA SOLUTIONS	PV00288392
AVACDRO	PV00274355
AVIN R SOLUTIONS	PV00266921
AVA KOMBAN SERVICE	PV00265725
AVANI GEM CEYLON	PV00277877
AVON PHARMO CHEM	PV13892
AVENTURA ENERGY	PV00266562
AVIVA HOLDINGS CEYLON	PV131025
AVEK ENGINEERING CONSULTANTS	PV00207616
AVRORA	PV00278540
AVANEY PROPERTY DEVELOPERS	PV11014
AVIS ENGINEERING	PV11203
AVITRON B P O SOLUTIONS	PV00231663
AVLON DEVELOPMENT	PV64460
AVENTURINE PHARMACEUTICALS	PV00207715
AVIATE HUB	
AVIRCO PACKAGING	PV00260160
AVEK ENGINEERING CONSULTANTS	PV00207616
AVONVIN LANKA	PV00277555
AVRA IMPEX	PV00201139
AVORA DIGITAL IMAGING	PV104741
AVANTRUE HOLDINGS	PV00271560
AVENTRA TRAVELS	PV118749
AVIN MICRO CAPITAL AND INVESTMENT	PV130917
AVANDI CREATIVE APPAREL	PV119744
AVM TRAVELS	PV00273266
AV TRAVELS AND TOURS	PV00287188
AVIOT ENTERPRISES	PV00277392
AVIATOR CLASSIC FANS	PV00218236
AVINDA AUTO PARTS	PV00277294
AVYAYA CLOTHING	PV00257808
AVENTURA HOLDINGS	PV79681
AV INNOVATIONS	PV00280005
AVEKD CEYLON	PV126119
AVATAR FINTECH LANKA	PV00283838
AVANI ECO	PV126024
AVANT GARDE MARITIME SERVICES	PV79610
AVIAT INDUSTRIES	PV00274506
AVOGA TRAVELS	PV113879
AVIKA DESIGNS	PV00243570
AVESHINE GEM & JEWEL	PV00286287
AVATAR FINTECH LANKA	PV00283838
AVIAT INDUSTRIES	PV00274506
AVANI ECO	PV126024
AVANHALA F N B	PV93362
AVOGA TRAVELS	PV113879
AVONDIA INVESTMENTS	PB1589
AVANTE GROUP	PV97899
AVANT LEISURE	PV00200210
AVON GLOBAL VENTURES	PV00206502
AVAAYA NUTRITION	
AVENSA MOMENTS	PV00200825
AVANTA INFOTECH	PV00217732
AVIATION CAPITAL ASIA	PV00240889
AVINCONET	PV97630
AVRON INVESTMENT	PV00240109
AVIAN BREEDERS	PV117815
AVOXON HOLDINGS	PV00243154
AVENTURA INTERNATIONAL	PV00231642
AVOCET  COMMODITIES	PV00215079
AVONKIN	PV123208
AVSTKA PROPERTY ADVISORY	PV00238970
AVVANTE K.C. HOLDINGS	PV00216346
AVIKO	PV00215916
AVANTRAONE LANKA	PV00221372
AVRON INVESTMENT	PV00240109
AVANT GARDE INTERNATIONAL PROJECTS	PV00286603
AVANTA INFOTECH	PV00217732
AVOW PROFESSIONAL SERVICES	PV00203270
AVYA VANA RESORTS	PV96487
AVANTA INFOTECH	PV00217732
AVANT GARDE ELECTRONIC PROJECT	PV122164
AVANA HOTELS & RESORTS	PV00202691
AVYA VANA RESORTS	PV96487
AVANT AGRO	PV00227104
AVIEON SOLUTIONS	PV00216806
AVAIL LABS	PV00213403
AVOXON HOLDINGS	PV00243154
AVOCADIA CEYLON	PV20877
AVIAN BREEDERS	PV117815
AVIX AUTO TRADING	PV117492
AVA ASIA APARTMENTS	PV115684
AVOVE INTERNATIONAL	PV108628
