name	registration_no
AKU GENERAL TRADING	PV127771
AKUKRANA GEM AND JEWELLETS	PV68516
AKUNAWALA OIL & N R DISTRIBUTORS	PV00312790
AKURA ACADEMY	PV00242813
AKURA ICE	PV92539
AKURA MOTORS	
AKURA TRADING	PV98939
AKURAGODA SOLAR ENERGY	PV00310809
AKURALA LEISURE	PV00211975
AKURALA SUNNY`S RESTURANT	PV9124
AKURANA ASSOCIATED AGENCIES	PV106993
AKURANA CERAMICS	PV16035
AKURANA EDUCATIONAL SERVICES	PB1115
AKURANA GEM HOLDINGS	PV00233490
AKURANA NIPPON LANKA	PV122307
AKURANA STORES	PV66567
AKURASSA EXPORT & IMPORT	PV00291182
AKURATIYA INVESTMENT	PV107275
AKURDA	PV00315800
AKURELLA SANASA SHARE HOLDERS TRUST COMPANY	PB4979
AKURU CREATION	PV00321939
AKURU TRANSLATIONS	PV00321210
AKURUWA ADVERTISING	PV00227463
