name	registration_no
AKA ENTERPRISES	PV00259565
AKAI INTERNATIONAL	PV65743
AKAIN HOLDINGS	PV117985
AKAIRO ENTERPRISES	PV00242541
AKAKI HOMES	PV118777
AKALANKA ENTERPRISES	PV94623
AKALANKA PRODUCT INTERNATIONAL	PV00211584
AKALKI LANKA	PV00203770
AKAMAI COMMUNICATION COMPANY	PV66485
AKAMX	PV00273482
AKANITA SOLUTIONS	PV00220208
AKAPPAI	PV00225640
AKARA PROPERTIES	PV00228135
AKARA SUISHO INTERNATIONAL	PV00230625
AKARA SUITES AND RESIDENCES	PV120941
AKARAM ENTERPRISES	PV00287577
AKARAM FOUNDATION	GA00263400
AKARI	PV106260
AKARSHA HERBAL AYURVEDIC PANCHA KARMA	PV104968
AKARSHA VISITHURU	PV00265372
AKARSHANA INVESTMENT	PV00285554
AKARSHANI BRIDES AND HAIR BEAUTY ACADEMY	PV00264828
AKARSHI SPA	PV00238601
AKARU INTERNATIONAL	PV00257428
AKASA TRAVEL LANKA	PV73215
AKASH BANQUET HOTELS	PV00200024
AKASH BOUTIQUE HOTELS	PV00200055
AKASH BY DBI	PV00284118
AKASH CONSTRUCTION & PROPERTY DEVELOPERS	PV123212
AKASH HARDWARE & CONSTRUCTIONS	PV00244829
AKASH INTERNATIONAL RECRUITING AGENTS AND HUMAN RESOURCES CONSULTANTS AND DOCUMENTARY SERVICES	PV00262161
AKASH PLYWOOD	PV108325
AKASH PROPERTY MANAGEMENT & INVESTORS	PV00226278
AKASH TEA	PV77834
AKASHI FAR EAST	PV113347
AKASIA TECH SERVICES	PV00285357
AKATHAM	PV00287307
AKATI SEKURITY PACIFIC	PV00217659
AKATSUKI FOREIGN EMPLOYMENT AGENCY	PV00273004
