name	registration_no
AKEA CERAMICS & HARDWARE	PV00225968
AKEED TRADERS	PV00282793
AKEEF TRADING	PV00276199
AKEEL GEMS	
AKEEL TRAVEL & TOURS	PV71381
AKEESA APPAREL	PV75788
AKEESHA ENGINEERING	PV00202860
AKEESHA ENTERPRISES	PV87616
AKEESHA TYRE RETREADING COMPANY	PV00205684
AKEN & KS LANKA COMPANY	PV00268296
AKEN LANKA	PV82194
AKENI	PV76505
AKENSCO LANKA EXPORTER TRADING COMPANY	PV9401
AKENSCO LANKA EXPORTS & IMPORTS TRADING COMPANY	PV00245448
AKENYA INTERNATIONAL	PV00258166
AKENZA	PV00212556
AKERUS HOLDINGS	PV117286
AKESH MANPOWER SUPPLIERS	PV00211044
AKESHA MICRO CREDIT	PV117081
AKESHI’S VEHICLE DEALERSHIP	PV00283341
