name	registration_no
AKRA HOLDINGS	PV67613
AKRA SL	PV68016
AKRASIA HOLDINGS	PV00263641
AKRAY INTERNATIONAL	PV78069
AKRE CORPORATION	PV62670
AKRE ENGINEERING	PV63882
AKREECH LEISURE	PV78953
AKREMA HOLDINGS	PV00205903
AKRI SECURITY SERVICES	PV130926
AKRICH CEYLON	PV00270435
AKRICH JAPAN COMPANY	PB4764
AKRIMAX HEALTHCARE	PV00224158
AKRIN SOLUTIONS	PV95528
AKRIVISSOFT	PV00249769
AKRO	PV2885
AKRO TRAVELS	PV103901
AKROMA HOLDINGS	PV110479
AKROMA LIFESCIENCE	PV00244853
AKROMA SERVICES	PV73779
AKROMAX WORLDWIDE	PV75957
AKRON INTERNATIONAL	PV77061
AKRON TEA EXPORTS	PV65126
