name	registration_no
DRIEBURG TRAVELS & TOURS	PV1139
DRIFTWOOD	PV113798
DRINKO RESTAURANT AND BAR	PV00283858
DRIP	PV00269250
DRIP WATER RESOURCES	PV00201100
DRISHTI GEMS	PV00250376
DRISSQ VENTURES	PV00217807
DRIVE & SHINE	PV93533
DRIVE & SHINE AUTO TRADING	PV100199
DRIVE CARE	PV00218683
DRIVE CLEAN	PV111759
DRIVE IN STYLE	PV129102
DRIVE MOTORS LANKA	PV00238468
DRIVE ONE	PV120219
DRIVE SOLUTIONS	PV72529
DRIVE TIME	PV00208901
DRIVE WAY AUTOMOBILES	PV00215323
DRIVEMATIC SERVICES	PV7506
DRIVEN GLOBAL	PV00242575
DRIVEND MANAGEMENT	PV00250494
DRIVERS HUB LANKA	PV00235237
DRIVETHRU	PV97411
DRIVETRAIN AUTO	PV00257553
DRIVUS TECHNOLOGIES	PV00202150
