name	registration_no
CLEAN & CLEAR PLUS	PV00287586
CLEAN & DUSTED ENVIRONMENTAL SERVICES	PV00229203
CLEAN & GREEN POLYMERS	PV117539
CLEAN AIR SRI LANKA	GA2975
CLEAN AND GREEN MINIPE SOLAR INTERNATIONAL	PV00215862
CLEAN AUTO PARK	PV19627
CLEAN CARS CENTER	PV83894
CLEAN CITIES & CYCLIC ECONOMIC DEVELOPMENT	PV00251885
CLEAN CORNER ENVIRONMENTAL	PV00270355
CLEAN EARTH GOC	PV107754
CLEAN EARTH WASTE MANAGEMENT TECHNOLOGIES	PV104346
CLEAN ENERGY LANKA HOLDINGS	PV00293231
CLEAN ENERGY SYSTEMS	PV00248769
CLEAN ENERGY VENTURES	PV91712
CLEAN FORCE	PV98356
CLEAN FUTURE ENERGY	PV79526
CLEAN GLOBE CERTIFICATIONS	PV00227949
CLEAN HOUSE HYGIENC SOLUTIONS	PV101144
CLEAN INVITE	PV00233260
CLEAN KING	PV17632
CLEAN LINK SERVICES	PV63559
CLEAN OCEAN FORCE LANKA	GA00223457
CLEAN OZO BIO PHARMA	PV00287721
CLEAN OZO BIO-BIN'S	PV00258856
CLEAN POLY PACKAGING	PV16297
CLEAN POWER LANKA	PV96047
CLEAN SERVE	PV63429
CLEAN SMART SOLUTIONS	PV00276488
CLEAN SOLAR INTERNATIONAL	PV118109
CLEAN TEAM	PV76299
CLEAN TECH LANKA SOLUTIONS	PB5294
CLEAN WASH LAUNDRY  SERVICES	PV00282528
CLEAN WASH SERVICES	PV22404
CLEAN WORLD BUILDERS	PV131919
CLEAN-CO SERVICE	PV00211717
CLEANAMATIC	PV00281567
CLEANCO LANKA	PV60768
CLEANEX ENVIRONMENTAL SERVICES	PV00263652
CLEANLINE LINEN MANAGEMENT	PV110605
CLEANO DETERGENTS	PV70330
CLEANPLUS	PV18536
CLEANSING PRODUCTS	PV3046
CLEANSOL	PV12680
CLEANSY FACILITY MANAGEMENT SERVICES	PV00261732
CLEANTINE HYGIENIC	PV00230941
CLEANZ MARKETING	PV00224224
CLEAR ACCOUNTS	PV00240912
CLEAR CHANNEL	PV88061
CLEAR CLEAN	PV74123
CLEAR CONSULTANTS	PV87201
CLEAR CREDIT & GROUP INVESTMENT	PV00206090
CLEAR FUTURE CREDIT AND INVESTMENT	PV118137
CLEAR LANDS HOLDING	PV131902
CLEAR ME OUT	PV00216857
CLEAR MEDIA	PV00238236
CLEAR MIND WELLNESS	PV00281387
CLEAR POINT RESIDENCIES	PV85348
CLEAR RANGE	PV120617
CLEAR ROAD TRANSPORT AND TRAVLLING	PV74189
CLEAR SOLUTIONS	PV00283921
CLEAR SPRING WATER SYSTEMS	PV85223
CLEAR VISION	PV82484
CLEAR VISION OPTICALS	PV00285986
CLEAR VISTA	PV77826
CLEAR VISTA LOGISTICS	PV00293427
CLEAR WATER SWIMMING POOLS	PV72786
CLEAR WATER SYSTEMS	PV7163
CLEAR WATER TECH	PV63760
CLEARPATH LOGISTICS AND SERVICES	PV00223065
CLEARVIEW ACCOUNTINGS	
CLEARWATER HOLDINGS	PV111184
CLEATO	PV106077
CLEAVE SOLUTIONS	PV00206947
CLEAVER INTERNATIONAL GROUP	PV82599
CLECK 2 FLY	PV98198
CLEEN GREEN CONSTRUCTION	PV67092
CLEENCARE EXPRESS	
CLEF C- SED	PV64923
CLEF CONSULTANTS	PV9023
CLEMENCY ENTERPRISES	PV101462
CLEMENS PHARMACEUTICALS	PV00284086
CLEMENT HOLDINGS	PV74545
CLEMENTI INTERNATIONAL	PV00233067
CLEMENTINE DESIGNING	PV00236396
CLEMENTS	PV63974
CLEMJAN INVESTMENT HOLDING	PV122086
CLEMTEX GARMENTS	PV16815
CLENERGY TECH	PV119789
CLENOL LANKA	PV00250096
CLENSTAR COMPANY	PV69420
CLENZ.LK	PV00267560
CLENZE WELLNESS	PV00229647
CLEO ACCESSORIES	PV00205604
CLEO BEAUTY	PV00269732
CLEO COLLECTION	PV00246067
CLEO SPA	PV00276732
CLEO VILLAS	PV00240582
CLEOMARK SOLUTIONS	
CLEONFA INTERNATIONAL	PV112360
CLEOPATRA	PV13875
CLEOPATRA HOLDINGS	PV00242281
CLEOPATRA HOSPITAL	PV00220111
CLEVELAND BRIDGE UK	FC1156
CLEVELYSE INTERNATIONAL	PV68547
CLEVER CONCEPTS	PV00206013
CLEVER HANDS	PV68180
CLEVER KIDS PRESCHOOL & DAYCARE CENTER	PV00252363
CLEVER RECRUITMENT	PV00244670
CLEVERSO CONSULTANCY	PV131948
CLEVERWEEK	PV107959
CLEYORA	PV00272505
