name	registration_no
TUNA GROUP LANKA INTERNATIONAL	PV130381
TUNA INTERNATIONAL	PV96182
TUNA KING BROTHERS	PV00282922
TUNA KING RESORTS	PV79056
TUNA NEXUS	PV00320385
TUNA TUNA	PV00249571
TUNA WORKS LANKA	PV110499
TUNA.LK	
TUNABOX	PV00224645
TUNE ENTERTAINMENT	PV00202506
TUNE ITCON	PV00297840
TUNE MUSIC  & EDUCATION ACADEMY	PV00267424
TUNE TOURS & HOLIDAYS	PV129941
TUNIP LANKA	PV78513
TUNNEL LOUNGE	PV00249508
TUNNELING. LK	PV123098
