name	registration_no
TUK TUK CTOUR	PV00284130
TUK TUK HOSTELS	PV131085
TUK TUK HOUSE	PV00286225
TUK TUK NEGOMBO	PV00274130
TUK TUK NETWORK	PV110471
TUK TUK RACK	
TUK TUK RENT LANKA	PV00297355
TUK TUK SAFARI	PV00269113
TUK TUK SHOP	PV102883
TUK TUK THAI FUSION CUSINE	
TUK TUK VENTURE	PV00250199
TUKATECH INC	FC1080
TUKLANKA TOURS	PV00277449
TUKTUK CEYLON INTERIORS	PV00277577
TUKTUK CREATIONS	PV00300662
TUKTUK LANKA	PV00254136
TUKTUK MANIA	PV00294749
TUKTUK RENTAL	PV122411
TUKTUKDUDE LEISURE	PV00201934
