name	registration_no
MYL CONSTRUCTION AND ENGINEERING	PV119786
MYLA DEVELOPMENTS	PV113842
MYLA EDUCATION	PV00310461
MYLAB	
MYLAMPAVELY AGRI BIZ	PV121366
MYLAND DEVELOPMENTS	PQ00239455
MYLAND HOLDINGS LANKA	PV79000
MYLAND HOMES	PV00206831
MYLAND PROPERTIES	PV00232649
MYLANDS. L K WEB	PV132076
MYLANKA CAPITAL	PV84532
MYLANKA INTERNATIONAL	PV116232
MYLANKA.CO	PV00281670
MYLANKAWHOLESALE	PV00251978
MYLAPTOP	PV90816
MYLE CLOTHING	PV00327345
MYLED LANKA	PV82785
MYLEE MOD	PV00252537
MYLES PRITCHARD	
MYLINEX GLOBAL	PV00330661
MYLINEX INTERNATIONAL	PV83273
MYLINK	PV00278889
MYLINX	PV00201625
MYLOAN INVESTMENTS	PV00247477
MYLON TRADERS	PV3687
MYLUNE ENGINEERING	PV00268520
