name	registration_no
PORATHEVU PATTU AGRO PARADISE BANANA	PB00281590
PORCUPINE & WILD BOAR	PV00278730
PORCUPINE INVESTMENT (PVT0	PV112411
PORISH	PV60400
PORKY''S	PV125037
PORKY'S	PV125037
POROONMIYAM	
PORT AIR SERVICES CEYLON	PV125141
PORT AND PORT LOGISTICS	PV00219483
PORT ASIA	PV00296183
PORT AVENUE	PV129611
PORT CALL LOGISTICS	PV00267996
PORT CARGO SERVICES CEYLON	PV98119
PORT CITY BPO (PRIVATE) LIMITED.	PCC00289735
PORT CITY BPO	PV00286997
PORT CITY DEVELOPMENT MANAGEMENT	
PORT CITY DUTY FREE (PVT) LTD	PCC00273867
PORT CITY DUTY FREE	PV00253797
PORT CITY FISH MARKET	PV00297494
PORT CITY INVESTMENT	
PORT CITY INVESTMENT LANKA	PV00246293
PORT CITY LOGISTICS	PV110044
PORT CITY MARINA	PV00224353
PORT CITY PROPERTY SERVICES	
PORT CITY VILLA DEVELOPMENT	
PORT ENGINEERING AND MANAGEMENT SOLUTIONS	PV101755
PORT JUNK DEALERS ASSOCIATION	GA3155
PORT LANKA INTERNATIONAL	PV111271
PORT OF CALL	PV127169
PORT RAY ENTERPRISES	PV00210753
PORT WING	PV00204394
PORT-CITY . L K	PV00207570
PORTA COLD	PV81839
PORTER PROPERTIES	PV76566
PORTION	PV108418
PORTLAND AGRI	PV00280538
PORTLAND LEISURE	PV00280800
PORTLAND POWER	PV00217877
PORTLAND PROPERTIES	PV00285132
PORTLAND RETAIL	PV00281930
PORTLAND VC	PV00233250
PORTLINK SHIPPING SERVICES	PV00250470
PORTMANS REAL ESTATES	PV111826
PORTS LINK SHIPPING AND LOGISTICS	PV79248
PORTSWOOD LOWER GAMANEGUMA PEOPLES COMPANY	PB4437
PORTSWOOD UPPER GAMANEGUMA PEOPLES COMPANY	PB4439
PORTWAY CARGO	PV67437
PORU	PV65201
PORU FLORE	PV00268691
PORUNAI	PV00270828
PORUTHOTA APPARELS	PV65168
