name	registration_no
THA FAR PAVILION MANAGEMENT	PV71738
THA MEL''S CEYLON	PV89933
THAACHI FOODS AND BEVERAGES	PV95834
THAAGAM FOUNDATION S.L.	GL00257724
THAAI DRAGON WELLNESS FOOT & SPA	PV00259096
THAAI NILAM	PV00265713
THAAI NILAM ARAKKADDALAI SWISS	GA00212600
THAAJ FARM	PV00248122
THAALA ENTERTAINMENT	PV00275944
THAALABA GROUP  OF COMPANIES	PV00282490
THAALIGAI	PV00279439
THAAMARAI	PV00258610
THAARA GARMENT INDUSTRIES LANKA	PV00208281
THAASH CONSTRUCTION & MATERIALS SUPPLIER	PV00244730
THAAYIN CARE	PV00230373
THABARA IMPORT AND EXPORT	PV00260457
THABBOWA HOLDINGS	PV00203448
THADEESHA BEAUTY SALOON	PV84698
THADI  AGRO INPUTS	PV00278289
THADISAA TRADING	PV00277484
THADULA REALTY AND ECO VENTURES	PV00258356
THAEM	PV00275779
THAGI.BOX	PV00257935
THAHA MOTORS	PV00270322
THAHANI ENTERPRISE	PV00206723
THAHIRS APARTMENTS	PV1211
THAHIRS INVESTMENTS	PV1844
THAI - SEA LION INTERNATIONAL	PV00219437
THAI AIRWAYS INTERNATIONAL	F332
THAI ALUMINIUM	PV92233
THAI CEYLON GEMS	PV00253001
THAI CHARM	PV00287956
THAI HOME	PV00226188
THAI LANKA AQUA	PV122432
THAI LANKA DESIGN CONSULTANTS	PV19405
THAI LANKA FABRICS	PV00245585
THAI LANKA GRANITES	PV98740
THAI LANKA IMPEX	PV104478
THAI LANKA TRADING COMPANY	PV78559
THAI LANKA TRAVELS TOURS COMPANY	PV111613
THAI LANKA WHEELS	PV99602
THAI PANJAB	NF423
THAI ROSE MARKETING	PV83721
THAI SRI ACADEMY	PV00264932
THAI SUMEDA ENTERPRISES	PV00209857
THAI SWEDISH WELLNESS SPA	PV00266345
THAI WHITE PANDA	PV74311
THAIBA INTERNATIONAL	PV111729
THAIBA JUICE BAR	PV00280081
THAIBAH INTERNATIONAL CONSTRUCTION	PV00270638
THAICO EXPORTS	PV00247256
THAILANKA INTERNATIONAL ARTS	PV61327
THAIMUR GLOBAL	PV00272554
THAIORIENTAL TOURS	PV74213
THAIS COMPANY	PV659
THAIYAAH INTERNATIONAL	PV122800
THAJ ENTERPRISES	
THAJ GEM & JEWELERS	PV00277595
THAJ GLOBAL	PV92992
THAJ HOTEL	PV00278260
THAJ INTERNATIONAL HOLDINGS	PV00267288
THAJ LAKA EXPORT & IMPORT	PV87013
THAJ LANKA ENGINEERING & CONSTRUCTION	PV00222267
THAKAYAMA INTERNATIONAL	PV21038
THAKESHI LANKA	PV122080
THAKRAL ONE	PV62029
THAKRAL SERVICES	PV75973
THAKSALAWA INTERNATIONAL ACADEMY	PV118788
THAKSHASHILA INSTITUTE OF MANAGEMENT AND EDUCATIONAL SCIENCES	PV00216146
THAKSHI FOODS PRODUCTS	PV106573
THAKSHILA INTERNATIONAL	PV00213545
THAKSHILA TRADING & INVESTMENT	PV128721
THAKURA ARTA HOLDINGS	PV00256232
THAKURO NIPPON INTERNATIONAL COMPANY	PV00228121
THALAGALA KORATUWA	PV00271349
THALAHENA BEACH HOUSES	PV121135
THALAHENA GROUP	PV77157
THALAHENA VILLAS	PV86968
THALAL SEAFOOD INTERNATIONAL	PV00263319
THALALLA AYURVEDA	PV00211063
THALAM	GL00224873
THALANGAMA TIMBER	PV71624
THALAPAKATTU	PV102209
THALAPALAKANDA ESTATE	PV12695
THALAPALAKANDA TEA FACTORY	PV00284800
THALAPPADY LANKA	PV117053
THALARAMBA BEACH RESORT	PV85483
THALARAMBA GUEST	PV00209166
THALARAMBEGEDARA	PV00285946
THALAWATHUGODA AUTO SERVICES	PV131649
THALAYADI ECO BEACH RESORT	PV00247815
THALAYAN PRINTERS	PV7231
THALDUWA ISLAND VILLAS	PV128382
THALGAHAHENA PROPERTY SALES	PV00217782
THALGAMPALA THUNAPAHA	PV00226883
THALHA	PV00220797
THALINA	PV3111
THALIR FARM	PV00262534
THALIS RESTURANT	PV100674
THALITHA HERBALS	
THALIYAWAKA DEVELOPMENT	PV116347
THALKIC	PV00225370
THALKOTE BOUTIQUE VILLAS	PV00289049
THALPE ENTERPRISES	PV77516
THALPE GALLERY CAFE	PV00215506
THALPE INVESTMENTS	PV77593
THALPE MUHUDU WERALA	PV60022
THALPE VILLA	PV85343
THALWATTA CONSTRUCTIONS	PV00251461
THAMADU	PV108151
THAMALI CONSTRUCTION	PV101060
THAMALU ENTERPRISES	PV75612
THAMALU LEISURE	PV103314
THAMALU SPICE EXPORT	PV00267909
THAMALU TYRE TEAM	PV00238427
THAMANIA	PV91950
THAMANKADUWA YOUTH AGRICULTURAL NETWORK FOR REVOLUTION	PV00274716
THAMANNA AUTO SHOP	PV74049
THAMARA EXPORT AND IMPORT	PV00234254
THAMARA HOLDINGS	PV00275452
THAMARA INVESTMENTS	PV66147
