name	registration_no
THOBISHIMA TRADING	PV98639
THOBMASS	PV00251601
THODUWAWA HATCHERIES	PV9032
THOGA SHOP	PV00223866
THOKAS PAPER PRODUCTION  MACHINERIES	PV00257606
THOM''S INVESTMENT	PV113753
THOM'S INVESTMENT	PV113753
THOMAR GENESIS	PV00283752
THOMARA GUARD FORCE	PV11631
THOMAS COOK (INDIA)	NF485
THOMAS COOK LANKA	PV85562
THOMAS COOK TRAVELS	PB00268390
THOMAS HOTELS	PV00271548
THOMAS INVESTMENT COMPANY	PV00290775
THOMAS KERSHAW LANKA	PV7907
THOMAS LANKA HOTELS & RESORTS	PV69264
THOMAS MEDICAL	PV00221601
THOMAS PEER SOLUTIONS	PV00205525
THOMAS TOURS INTERNATIONAL	PV103734
THOMPSON ASSOCIATES	PV3291
THOMPSON'S BEACH HOTELS	PB411
THONA BAY DEVELOPMENTS	PV75753
THONA PENINSULA ONE	PV73536
THONA PENINSULA TWO	PV73535
THONABAY	PV70680
THONABAY PROPERTIES	PV75748
THONABAY REAL ESTATE	PV75749
THOOBA GENERAL TRADING	PV00264065
THOODDAKKAARAN	PV00293234
THOOLAWIE CONSULTANCY SERVICES	PV71892
THOOLAWIE PLANTATION MANAGEMENT SERVICES	PV84543
THOORI LANKA	PV00254402
THOORYA SUWA ARANA	PV88582
THOR DEVELOPMENT	PV96440
THORA BEEDI	PV00274395
THORAWETIYA ESTATES COMPANY	PV19360
THORN GROUP	PV3249
THORN HOLDINGS	PV9487
THORN PHARMACEUTICALS	PV2350
THORNTON & COMPANY	PV85179
THORNTON ESTATES	PV00265867
THORNWOOD HOLDINGS	PV92889
THOROMBOL.LK	PV00296004
THOROUGH REACH	PV00229204
THOROUGHFARE TRAVELS	PV110626
THOS COOK & SON (CONTINENTAL & OVERSEAS )	F188
THOSA KADE	PV126265
THOSHIRO INTERNATIONAL	PV122553
THOSO ENTERPRISES INTERNATIONAL LANKA	PV18329
THOSO I T SOLUTIONS & SERVICES	PV128155
THOTHENNA PLANTATION AND AGRO BUSINESS	PV00257372
THOTILLA	PV84303
THOTUPOLA HOLDINGS	PV00275940
THOTUPOLA MADUWA	PV123072
THOTUPOLA RIVER PARK HOTELS	PV131691
THOUGHT STUDIO	PV126926
THOUGHT XP	
THOUGHTWORKS	PV103590
THOUSAND RECORDS	PV00204035
