name	registration_no
THI SOLAR INTERNATIONAL	
THIANGRA FASHION	PV13576
THIARA	
THIAURA INTERNATIONAL	PV00266792
THIBAS	PV00262706
THICKSET	PV00213036
THICO ENTERTAINMENT	
THICO REAL ESTATE	PV00229809
THICO TRADINGS	PV00229826
THIDASA	PV00270219
THIDASA MEDIA	PV00280358
THIDHASSA VENTURES	
THIDHORA HOLDINGS	PV00247398
THIDORA - THEATRE INSTITUTE FOR DISABILITY ORIENTED RESEARCH AND ADVOCACY	GA2081
THIEEPA OLIY	PV00262392
THIERS ENGINEERING	PV68732
THIGADA CHAKRA	PV00252083
THIHARA NAILS	PV65581
THIHL GROUP OF COMPANIES	PV00280862
THIITA DESIGNERS & CONSULTANTS	PV00222495
THIKEN	PV103579
THILAGA GLOBAL	PV87792
THILAK CONSTRUCTIONS AND SUPPLIERS	PV00204797
THILAK ENGINEERING AND CONSTRUCTIONS	PV00245267
THILAK FUNERAL DIRECTORS	PV00268140
THILAK HOMES AND INVESTMENT	PV121334
THILAK MULTI INDUSTRIES	PV82226
THILAK PRINTERS	PV11297
THILAK PRODUCTS	PV00270327
THILAK TRADERS	
THILAKA CONSTULTANT CHANELLILNG AND LABORATORY DIAGNOSTIC SERVICE	PV73033
THILAKA ECO CENTRE	PV00236006
THILAKA ENGINEERING ENTERPRISES	PV63830
THILAKA GROUP ENGINEERING	PV15579
THILAKA HOLDINGS	PV00220371
THILAKA HOLIDAY HOMES	PV86731
THILAKA PLASTIC	PV12637
THILAKA PRINTERS	PV22324
THILAKA SPICES	PV00226636
THILAKA SRI ENTERPRISES	PV18870
THILAKA SUPER	PV19138
THILAKA TEA FACTORY	PV7961
THILAKANAYANA	PV542
THILAKARATHNA INVESTMENT	PV120942
THILAKARATHNA TRADING	PV00231439
THILAKARATHNE AGRO	PV00260957
THILAKARATHNE DISTRIBUTORS	PV00260333
THILAKARATHNE OPTICALS	PV00247321
THILAKASIRI STORES	PV16930
THILAKAWARDHANA LIFESTORE	PV00271321
THILAKAWARDHANA TEXTILES K N	PV00274076
THILAKAWARDHANA TEXTILES R D	PV00217029
THILAKMA CITY	PV11966
THILAKMA DEVELOPERS	PV61778
