name	registration_no
MOTEL GREEN	PV00259640
MOTEXMO	PV00221650
MOTEXO MARKETING	PV00221364
MOTHA CAPITAL INVESTMENTS	PV93115
MOTHA INVESTMENTS CORPORATION	PV13873
MOTHA MULTI TRADING	PV122051
MOTHA PHOTOGRAPHY	PV00251841
MOTHA WINE STORES	PV64978
"MOTHE \""N\"" CHILD"	PV22078
"MOTHER ""N"" CHILD"	PV22078
MOTHER & DAUGHTERS	PV118169
MOTHER EARTH'S	PV00230893
MOTHER EDUCA	PV00248576
MOTHER FOOD CENTRE	PV00248680
MOTHER LAND HOLDINGS	PV00201094
MOTHER LAND LANKA	GA00222945
MOTHER LANKA CABS	
MOTHER MARY CHARITY FOUNATION - MAMPURI	GA00238871
MOTHER OF PEARL	PV00276574
MOTHER OF SPICES (MOS)	
MOTHER POOMALAR TRUST FOUNDATION	GA00242288
MOTHER''S WISH FOUNDATION	GA2866
MOTHER'S CARE ACADEMY	PV00236409
MOTHER'S COMFORT	PV00201021
MOTHER'S HAND MILK HOUSE	PV00204758
MOTHER'S SPICY	PV00226481
MOTHER'S WISH FOUNDATION	GA2866
MOTHERFEED INTERNATIONAL	PV00202378
MOTHERFEED ORGANICS	PV00203933
MOTHERLAND INDUSTRIES	PV00239260
MOTHERLAND INTERNATIONAL	PV7677
MOTHERS CHOICE	
MOTHERSON LANKA	PV00293929
MOTHER`S TOUCH	PV61417
MOTHER’S FOOD LANKA	
MOTIC SOLUTIONS	PV00218809
MOTION ARC	PV121539
MOTION MIRACLES	PV123944
MOTION TECHNOLOGIES	PV00267718
MOTION X	PV00234849
MOTIONLINE	PV00255124
MOTIONS DIARY	PV00270488
MOTIONWORKS	PV116531
MOTIVIRUS	PV00267370
MOTIVO AUTOMOTIVE	PV00276437
MOTO BITS . L K	PV00203886
MOTO LANKA TRADERS	PV00279506
MOTO MAXTA.LK	
MOTO OUTLET	PV00262168
MOTOBACS	PV65543
MOTOBASE	PV69049
MOTOGENZ	PV00228709
MOTOJOHYA ASAWA	PV92514
MOTOMARK AUTOMOBILE	PV00242246
MOTOMARK ENGINEERING	PV00205002
MOTOPET	PV00228805
MOTOPET KANDY	PV94985
MOTOR  CARE  ENGINEERING	PV00211930
MOTOR CASTLE	
MOTOR CITY	PV5683
MOTOR CREW	PV00233850
MOTOR EMPIRE ENTERPRISES	PV00261036
MOTOR LINK HOLDINGS	PV121977
MOTOR MART CEYLON	PV117817
MOTOR MARVELS	PV15884
MOTOR MASTER LANKA	PV00296939
MOTOR MAX	PV00258065
MOTOR SERVICE STATION	PV7133
MOTOR SPOT	PV00298539
MOTOR THYTHM	PV77448
MOTOR TRADING CITY LANKA	PV89887
MOTOR TREND	PV65488
MOTOR UNION INSURANCE CO.	F62
MOTOR WORLD	PV00298434
MOTOR WORLD HOLDINGS	PV00200635
MOTORA INNOVATIONS	PV00282242
MOTORCARE SOLUTIONS LANKA	PV114712
MOTOREX	PV00229077
MOTORIZE	PV00236259
MOTORMAX LANKA	PV91744
MOTOROLA SINGAPORE	NF195
MOTOROX AUTOMOBILES	PV64159
MOTORRATHA DOT LANKA	PV00225563
MOTORVIA AUTOMOBILES	PV107167
MOTORVISE AUTO TRADING COMPANY	PV00255108
MOTOWN ACADEMY FOR MUSIC	
MOTOX R K ENTERPRISES	PV00262190
MOTOZO TRADING	PV00210210
MOTRIN GLOBAL	PV00295982
