name	registration_no
MOR ENGINEERS	PV63164
MOR U	PV00230978
MORA C LEISURE	PV00341249
MORA CLOTHING	PV00233245
MORA ENGINEERING	PV60899
MORA ENGINEERING CIVIL CONSTRUCTIONZ	PV120363
MORA EXCLUSIVO	PV00290179
MORA SERVICE FOUNDATION	GA2316
MORA.LK	PV00313576
MORACARE CHARITY	GA3295
MORACO	PV00290653
MORACOLLECTIONS	PV00259750
MORAD CONSULTANCY	
MORADANAGE ROAD MARKING & CONSTRUCTIONS	PV00281982
MORAGAHA ELLA ESTATE	PV00337768
MORAGAHA OYA	PV71576
MORAGAHAKANDA ECO TOURISM	PV00221755
MORAGALA ECO VILLAGE	PV131518
MORAGALLE RESORT	PV4853
MORAGAN LANKA VENTURE	PB5239
MORAGASMULLA SPORTS CLUB	PV00257691
MORAGODA AGRO SERVICES	PV00221946
MORAGODA CONSTRUCTION AND ENGINEERING	PV82312
MORAGODA RESORT	PV98312
MORAGOLLA EARTH GREEN PLANTATIONS	PV00232261
MORAGOLLA PLANTATION & EXPORTS	PV00221806
MORAHELA TEA PROCESSING FACTORY	PV00225008
MORAKATIYA PLANTATIONS	PV101613
MORAN LANKA	PV00228594
MORANGODA DISTRIBUTORS	PV97068
MORANI CONSTRUCTION	PV00345179
MORANI MICRO CREDIT	
MORAPITIYA TEA COMPANY	PV1347
MORATU URBAN POOR DEVELOPMENT FUND	GA2165
MORATUWA EGG CENTER	PV00220213
MORATUWA MEDICAL CENTER	PV3768
MORATUWA SANSA SHARE HOLDERS TRUST COMPANY	PB4939
MORATUWA WHEEL ALIGNMENT CENTER	PV95136
MORAVIA LANKA POWER GRID	PB1278
MORAVITIWALA MEDICAL CENTER	PV00287710
MORAWAKA ESTATE`S COMPANY	PV279
MORAWAKA FUEL STATION	PV104960
MORAWAKA INVESTMENTS	PV00234320
MORAWAKA LIYANAGE STORES	PV106842
MORAYAN INTERNATIONAL CAMPUS	PV00299092
MORAYAS TRAVELS & TOURS	PV00326049
MORAZI GEMS	PV00263357
MORAZI TRADING	PV00272333
MORBACH HOLDINGS	PV00222371
MORBIDA COSMETICS	PV00301651
MORBIDEZZA	PV129023
MORBIHAN	PV123950
MORCH KENN	
MORDEN CONCEPT	PV00210134
MORE ADMEDIA SOLUTIONS	PV00308256
MORE BENEFITS INTERNATIONAL	PV00218265
MORE BEYOND	PV82331
MORE CARD	PV00235162
MORE EXPORTERS	PV00276666
MORE FOOD AND SPICES	PV00314077
MORE GREEN	PV00301898
MORE GREEN AGRI	PV00219460
MORE IMPORTS & EXPORTS	PV128781
MORE INTERNATIONAL	PV00251692
MORE LANDS AND HOMES	PV00226055
MORE TECH SOLUTIONS S.L	PV00225325
MORE TRADING	PV00341688
MOREFOLESS	PV101420
MOREGAUGE	
MOREISH SNACKS AND SAVOURIES CEYLON	PV00240593
MOREISH VENTURES	
MOREJOBS.LK	PV00278197
MORELK	PV00243112
MORENA	PV00237756
MORESAND	FC1089
MOREVER LANKA	PV00266517
MOREX LANKA	PV19707
MORF REALITY	PV00261019
MORFFORG FRATERNITY	GL2119
MORGAN - DAVIES CONSULTANCY	PV78618
MORGAN AMRO ENGINEERING SERVICES	PV72888
MORGAN APPAREL	
MORGAN CONSTRUCTION	PV00231662
MORGAN ENGINEERING	PV21214
MORGAN INVESTMENT	PV00272974
MORGAN LEISURE	PV00273084
MORGAN SECURITY SERVICES	PV16270
MORGEN INTERNATIONAL	PV126805
MORGENLAND	PV1840
MORGONROCK	
