name	registration_no
EPIC 5	PV91526
EPIC 84	PV00207633
EPIC ANGEL LANKA	PV00238448
EPIC BUSINESSES INTERNATIONAL	PV00231362
EPIC CAMPUS	PV00265988
EPIC CHIROPRACTIC CLINIC	PV96737
EPIC CLOTHING	PV00260059
EPIC CONSTRUCTION	PV00232450
EPIC ENTERPRISES	PV00229076
EPIC GREEN ECOSYSTEMS	PV126314
EPIC HOLDINGS	
EPIC HOLIDAYS	PV81545
EPIC HOSPITALITY	PV123643
EPIC INTERNATIONAL	PV00259771
EPIC JOBS	PV107577
EPIC LANKA	PV1781
EPIC LANKA LEISURE	PV00259703
EPIC LANKA MARKETING	PV00238525
EPIC LANKA POWER GENERATION	PV102164
EPIC LANKA TOURS	PV00225990
EPIC LOGISTICS	PV00239397
EPIC MEDIA	PV00286823
EPIC MOBILES	PV00276472
EPIC PANNING CONSULTANTS	PV77503
EPIC RESEARCH & INNOVATIONS	PV109144
EPIC RESTOMODS	
EPIC RETREAT	PV00218381
EPIC SOLUTIONS	PV121417
EPIC STORE	PV111056
EPIC STORIES PRODUCTION	PV00243099
EPIC TECH	PV00222047
EPIC TECHNOLOGIES	PV64086
EPIC TECHNOLOGY GROUP	PV104762
EPIC UNAWATUNA	PV123834
EPIC WILPATTU	PV00266244
EPICAREE	PV94074
EPICES CEYLON	PV00229032
EPICGEMS	PV129438
EPICK HOLDINGS	PV00215486
EPICOM INTERNATIONAL	PV00265499
EPICURIOUS	PV124363
EPICX LANKA HOLDINGS 	PV00270761
EPIGLO LANKA	PV00219995
EPIGRO	PV97310
EPIIC ENTERTAINMENT	PV107138
EPIKI TRADING	PV00288183
EPILOGUE CONSTRUCTION	PV00246194
EPIONE HEALTH SERVICES	PV00200946
EPIQ SYSTEMS	PV75128
EPISCHO	PV93902
EPISTEME DEMETER INTERNATIONAL	PV81332
EPITAWALA INVESTMENTS	PV00208970
EPITAWATTA  LANKA	PV00231758
EPITAWATTA LANKA EXPORTS	PV00261851
EPITOM CONSULTING	PV86275
EPITOM DIGITAL MARKETING	PV127757
EPITOM TRINERGY	PV107876
EPITOME INTERNATIONAL	PV00203475
EPITOME INTERNATIONAL CONSULTANCY	PV00208228
EPIXCELL	PV00266703
