name	registration_no
AUS - COLOMBO SERVICE OFFICE	PV00258121
AUS - E TECH	PV00240360
AUS - LANKA COMMUNITY WELFAIR	PV105883
AUS AGRI	PV66542
AUS CEYLON EDUCATION AND MIGRATION	PV00216218
AUS EDUCATION EXECUTIVE SEARCH	PV126340
AUS GLOBAL NET	PV00245924
AUS GREEN PROPERTY	PV00221509
AUS JAP LANKA	PV93822
AUS LANKA CONSTRUCTION	PV79657
AUS LANKA DELIVERY	PV00247661
AUS LANKA ENTERPRISES	PV94493
AUS LANKA FREIGHT	
AUS LANKA GREEN RESORT	PV94660
AUS MARITIME LANKA	PV67794
AUS SHIPPINGS	
AUS SKILLS	PV95545
AUS SKILLS INTERNATIONAL	PV111467
AUS STUDY GATEWAY	PV117816
AUS- LANKA ENGINEERING SERVICES	PV85725
AUSAGENCIES LANKA	PV67032
AUSBUY	PV00234224
AUSCO LANKA	PV00247959
AUSCOM	PV75600
AUSED AUSTRALIAN EDUCATION CONSULTANCY	PV75109
AUSENTT	PV00285318
AUSHA CHINESE & LANKA RESTAURANT	PV90495
AUSHADA BHAWANA	PV00287905
AUSHADA LANKA	PV6200
AUSI HOLDINGS COLOMBO	PV00228568
AUSI LANKA TRADING	PV00233119
AUSIN GROUP LANKA	PV102433
AUSIS PERSONAL TRADING	PV00201459
AUSKEY	PV122077
AUSLAND	PV00277564
AUSLANKA AGRO IMPORT	PV125268
AUSLANKA CONNECTIONS	PV00212175
AUSLANKA FISHERIES	PV115135
AUSLANKA HOLDINGS	PV21712
AUSLANKA INTERNATIONAL COMMODITIES	PV63960
AUSLANKA INVESTMENTS	PV9024
AUSLANKA REAL ESTATE	PV106703
AUSLANKA TEA	PV87230
AUSLANKA TEXTILES	PV67448
AUSLANKA TRANSPORT SERVICES	PV00217092
AUSLANKACARE CONNECT	PV00292846
AUSLANKANS B P O	PV00222321
AUSLINK LANKA	PV00219568
AUSLION ENTERPRISES	PV120976
AUSMASTER MIGRATION & TRAINING CENTRE	PV00278240
AUSO WORLD	PV00225293
AUSPICES INTERNATIONAL	PV00201975
AUSSEE OATS MILLING	PV98513
AUSSEN HOLDING	PV00232939
AUSSI CEYLON PROPERTIES	PV00234350
AUSSIE - LAK NATURES	PV120074
AUSSIE APARTMENTS	PV00260518
AUSSIE CEYLON CAPITAL	PV00201468
AUSSIE CRUST	PV97636
AUSSIE GOODS	PV00229844
AUSSIE INTERNATIONAL	PV120543
AUSSIE LANKA TOURS	PV00201748
AUSSIE M M GRAINS	PV00236771
AUSSIE MART	PV00246959
AUSSIE MEDICS	PV00214646
AUSSIE SOLAR WORLD	PV00211832
AUSSIE STEEL BUILDINGS	PV111297
AUSSIE SWISS BEACH RESORT	PV90524
AUSSIE VISA LAW	PV00204410
AUSSIES RELIEF IMAGES	PV12327
AUSSIESUPPS	PV00236914
AUSSIZZ EDUCATION GROUP	PV00284639
AUSSY LANKA	PV112930
AUSSYKEY CONSULTANT	PV00207120
AUSTALIYAN AND NEW ZEALAND EDUCTION COUNCIL 	PV124030
AUSTASIA ACADEMY OF SPORTS	PV73300
AUSTASIA CENTRE FOR EDUCATION	PV111930
AUSTASIA EDUCATION CONSULTANTS	PV00234556
AUSTASIA HOLDINGS	PV6136
AUSTASIA INVESTMENT	PV6555
AUSTASIA MANAGEMENT	
AUSTASIA SPORTS	PV3749
AUSTASIN EVENT & MARKETING ASSOCIATES	PV106185
AUSTGROW DESIGN AND PRINTING COMPANY	PV95850
AUSTIN CHOCOLATE	PV00287648
AUSTIN DAVIES	PV16346
AUSTIN GLOVES(CEYLON )	PV7757
AUSTIN HOLDINGS	PB00222320
AUSTIN MANAGEMENT	PV63742
AUSTIN RESIDENCE	PV119078
AUSTLAK CARGO (LANKA)	PV00248347
AUSTLAK INTERNATIONAL U S A	PV00234730
AUSTLANKA INNOVATIONS	PV82670
AUSTON INSTITUTE OF MANAGEMENT CEYLON	PB3814
AUSTON MONTESSORI TEACHER TRAINING CENTRE	PV95280
AUSTON SPORTS	PV106324
AUSTRAL DYNAMICS	PV00292185
AUSTRAL SOLAR	PV116682
AUSTRALASIA FELLOWSHIP	PV61724
AUSTRALASIA FELLOWSHIP HOLDINGS	PV99716
AUSTRALASIA HOLDINGS	PV105235
AUSTRALASIAN BUSINESS CONSULTRANTS	PV11540
AUSTRALASIAN HIGHER EDUCATION SERVICES	PV00205094
AUSTRALASIAN MEDICAL IMAGING	PV80950
AUSTRALIA INSTITUTE OF SCIENCE & TECHNOLOGY	PV00293066
AUSTRALIA LANKA ENTERTAINMENT & TECHNOLOGY	PV99961
AUSTRALIA LANKA HOLDINGS	PV7066
AUSTRALIA OPTICAL CO MPANY  CEASED	F185
AUSTRALIAN ACADEMY FOR CONSTRUCTION TECHNOLOGY	PV00225043
AUSTRALIAN BUSINESS CAMPUS I P A	PV00248590
AUSTRALIAN BUSINESS EDUCATION CENTRE	PV61674
AUSTRALIAN CLEANING SERVICES LANKA	PV00205280
AUSTRALIAN COLLEGE OF EDUCATION	PV97503
AUSTRALIAN COLLEGE OF ENGLISH	PV00230933
AUSTRALIAN COLLEGE OF HIGHER LEARNING	PV79285
AUSTRALIAN COLLEGE OF PROFESSIONAL STUDIES	PV120072
AUSTRALIAN COLLEGE OF TRAINING	PV118927
AUSTRALIAN CONSTRUCTION AND PROPERTY DEVELOPMENT	PV3229
AUSTRALIAN COSMETIC CAMPUS	PV00294203
AUSTRALIAN COSMETICS	PV75940
AUSTRALIAN EDUCATION ACADEMY	PV13273
AUSTRALIAN EDUCATION AND MIGRATION SERVICES	PV71181
AUSTRALIAN EDUCATION CENTRE	PV16735
AUSTRALIAN EDUCATION PROPRIETARY	NF216
AUSTRALIAN EDUCATIONAL AGENTS AND CONSULTANTS	PV102343
AUSTRALIAN FRESH PRODUCE CORPORATION	PV00238035
AUSTRALIAN FRUIT FARM	PV68486
