name	registration_no
AUTARKY ENGINEERING	PV00243453
AUTARKY HOLDINGS	PV00236426
AUTARKY INTERNATIONAL	PV101937
AUTARKY LOGISTICS	PV00237628
AUTARKY MOTORS	PV127696
AUTEC AEROSPACE	PV85946
AUTEX MARITIME	PV9904
AUTHENTIC ASSET HOLDINGS	PV00229150
AUTHENTIC BLENDS	PV00250891
AUTHENTIC CEYLON CINNAMON	PV00234575
AUTHENTIC CEYLON LEISURE	PV115094
AUTHENTIC CEYLON SPICE	PV00229190
AUTHENTIC ENGINEERING SERVICES	PV00231634
AUTHENTIC LANKA TOURS	PV114615
AUTHENTIC SOLUTIONS	PV00244426
AUTHENTIC TRAVEL	PV103974
AUTHENTIC WAY INTERNATIONAL	PV00226690
AUTHENTICITIES	PV88576
AUTHENZA INTERNATIONAL TRADING	PV103139
AUTHGUARD TECHNOLOGY	PV00216777
AUTHNEX TECHNOLOGIES	PV00216521
AUTHORISED MONEY CHANGERS ASSOCIATON	GA2823
AUTHORS COMPOSERS AND PUBLISHES ORGANIZATION OF SRI LANKA	GA2841
AUTISM DEFENCE JOY FOUNDATION	GA00200920
AUTO 360	PV128885
AUTO ACCESS SOLUTIONS	PV102015
AUTO ADVANCE	PV117759
AUTO AID	PV79184
AUTO AIR CARE	PV7434
AUTO AIR CON ENGINEERING	PV63447
AUTO AIR CON SYSTEMS	PV11795
AUTO ALLIANCE	PV12714
AUTO AND METAL CRAFTS	PV763
AUTO ARCADE COMPANY	PV131137
AUTO ARMANI	PV00270193
AUTO BACKS EIGHT	PV64597
AUTO BASE ENTERPRISES	PV9479
AUTO BASE MOTOR TRADERS	PV106949
AUTO BAVARIA	PV119256
AUTO BAVARIA C R C	PV00227663
AUTO BAY COMPANY LANKA	PV108538
AUTO BAY KANDY	PV00229415
AUTO BENEFITS	PV00211636
AUTO BEST MOTOR PARTS	PV68885
AUTO BROTHER MOTORS	PV00244343
AUTO CAPITAL INVESTMENTS	PV95408
AUTO CAR CARE TRADING	PV00247074
AUTO CARE DISTRIBUTORS	PV106455
AUTO CARE FILLING STATION	PV60669
AUTO CARE G S	PV103169
AUTO CARE GALLE	PV86766
AUTO CARE HUB AND TAJ FLEET MANAGEMENT SERVICE	PV00249337
AUTO CARE INTERNATIONL	PV16372
AUTO CARE MOTORS	PV124994
AUTO CIRCLE	PV00232745
AUTO CITY HOLDINGS	
AUTO CLINIC PLUS	PV00224729
AUTO CLUB GROUP	PV00206772
AUTO COLOMBO.COM	PV00205331
AUTO COMPONENTS INTERNATIONAL	PV00215675
AUTO CONSTRUCTION ENTERPRISES	PV8109
AUTO COOL ENGINEERS	PV10282
AUTO CREDIT	
AUTO DEALS	PV00250788
AUTO DELTA	PV67126
AUTO DOC PAINT	PV00220540
AUTO DOCTOR COLOMBO	PV91420
AUTO DREAM LANKA	PV80207
AUTO DYNAMIC	PV101027
AUTO DYNASTY	PV00240313
AUTO EDGE PAINT	PV119085
AUTO EMPIRE LANKA	PV00223480
AUTO ENGINEERING EQUIPMENT	PV4787
AUTO ENGINEERING TECHNOLOGIES	PV64228
AUTO EURO PARTS LANKA	PV120763
AUTO EXCHANGE	PV17360
AUTO EXPERT SOLUTIONS	PV86174
AUTO FAST LANKA	PV125845
AUTO FOAM	PV112032
AUTO FORCE SERVICES	PB189
AUTO G.M.S.	PV104160
AUTO GALAXY MATARA	PV126566
AUTO GALLERY INTERNATIONAL	PV00206462
AUTO GAS ON	PV5452
AUTO GATE LANKA	PV00237385
AUTO GLANCE	PV121356
AUTO GLANCE COLOMBO	PV00284201
AUTO GREEN CARE	PV112555
AUTO GREEN HOLDINGS	PV00270666
AUTO HEAVEN	PV00254035
AUTO HUT MOTORS	PV00270065
AUTO IMAGE	PV12018
AUTO INDUSTRIAL VENTURE	PV99895
AUTO INDUSTRY LANKA HOLDING	PV00253018
AUTO INSIDERS	PV00219543
AUTO KING HOLDINGS	PV130930
AUTO KING TRADERS	PV18182
AUTO LAND	PV00249727
AUTO LEAD TRADING	PV00221374
AUTO LEASING SERVICES	PV00238518
AUTO LINE GLOBAL	PV111087
AUTO LINER	PV00247862
AUTO LOVERS	PV79562
AUTO LUBE TRADING	PV15042
AUTO LUBRICANTS DISTRIBUTORS  [N(PVS) 35268]	PV3927
AUTO MAC	PV73325
AUTO MAC LANKA	PV00255386
AUTO MAN	PV00255149
AUTO MANIA	PV62441
AUTO MART	PV00266136
AUTO MASTER JAFFNA	PV00241835
AUTO MATE LANKA	PV00217724
AUTO MAX ENTERPRISES	PV00248601
AUTO MAX HOLDINGS	PV82045
AUTO MIRAI	
AUTO MIRAJ BASELINE	PV76385
AUTO MIRAJ FAST FIT	PV62270
AUTO MIRAJ KWIKFIT	PV4563
AUTO MIRAJ MOTOR COMPANY	PV4637
AUTO MIRAJ RAM	PV75873
AUTO MIRAJ SPA	PV16477
AUTO MIRAJ TRADING	PV95855
AUTO MIX	PV118974
AUTO MOBILE AUCTION	PV121541
AUTO MOBILE LANKA JAPAN	PV17825
AUTO MOTION	PV108064
AUTO MOTO TRADING	PV00275203
AUTO MOTOR CLUB LANKA	PV74159
AUTO MUSEUM	PV00227399
AUTO NATION	PV00259784
AUTO ONE LANKA	PV00275497
AUTO ONKA	PV63389
AUTO PAINT HUB	PV00282077
AUTO PAL INTERNATIONAL	PV69666
AUTO PARADISE	PV00255388
AUTO PARADISE LANKA	PV70082
AUTO PARADIZE MARKETPLACE	
AUTO PARTNERS JAPAN	PV75943
AUTO PARTS JAPAN	
AUTO PARTS WELLAWAYA	
AUTO PAVILION	PV00208103
AUTO PICKUP	PV00276185
AUTO PLAN LANKA	PV00222691
AUTO PLAZA ANANDA INTERNATINOAL	PV2488
AUTO PLUS FINANCE LANKA	PV6472
AUTO PLUS LANKA HOLDINGS	PV00249648
AUTO PLUS TECH	PV00217508
AUTO PRIME HOLDINGS	PV00208206
AUTO PRO TRADING	PV00211962
AUTO PROGRESS	PV66204
AUTO PROGRESS HOLDINGS	PV98120
AUTO PROTECT	PV131779
AUTO RADIATOR HOUSE INTERNATIONAL	PV5141
AUTO RANGE KANDY	PV00236222
AUTO RENT	PV13804
AUTO RESET	PV00241746
AUTO RIDE GLOBAL VENTURE	PV111901
AUTO ROOS HOLDINGS	PV10380
AUTO SELECTION	PV4314
AUTO SENSE	PV74359
AUTO SHINE	PV20478
AUTO SHOKAI COMPANY	PV99882
AUTO SMART	PV00284613
AUTO SOLUTION	PV73326
AUTO SOLUTIONS CORPORATION	PV00233907
AUTO SOURCING	PV116010
AUTO SPARES & SERVICES	PV88407
AUTO STAR	PV65920
AUTO STAR TRADING	PV00270138
AUTO SUPPORT SERVICES	PV109248
AUTO TEAM	PV16684
AUTO TECH INTERNATIONAL	PV00274810
AUTO TECH LANKA	PV670
AUTO TITAN	PV00288396
AUTO TORQUE	PV00227516
AUTO TOUCH LANKA	PV68754
AUTO TRADES CEYLON	PV2002
AUTO TRADES KANDY	PV1388
AUTO TRADING & EXCHANGE	PV19936
AUTO TRANSFORMERS	PV00213330
AUTO TRIBES ENGINEERING	PV00242505
AUTO UNIC COMPANY	PV62331
AUTO UNIC LANKA	PV86844
AUTO UNION ENTERPRISES	PV4904
AUTO UPGRADE	PV2782
AUTO VIRAJ J. I. GRAND	PV122184
AUTO VISION	PV00252894
AUTO VISION TRADING	PV3627
AUTO WHEELS TRADING	PV1981
AUTO WIN MEX	PV00214497
AUTO WONDERLAND	PV00272799
AUTO WORLD	PV4116
AUTO WORLD	PV76030
AUTO WORLD CAR SALE	PV00222461
AUTO WORLD CEYLON	PV77350
AUTO XEONN	PV63824
AUTO XPERT TRADING	PV00252293
AUTO XTREME.LK	PV94643
AUTO ZEN CO	PV00262941
AUTO ZONE	PV19562
AUTO ZONE CAR DETAILING	PV00208690
AUTO ZOOM L K	PV00249741
AUTO-SELECT	PV00266021
AUTOAVANS TECHNOLOGY	PV00257388
AUTOBAHN	PV127450
AUTOBAY	PV88011
AUTOBID	PV00238705
AUTOBOTS CAR SERVICE	PV00280167
AUTOBOUTIQUE	PV00289615
AUTOBOX INNOVATIONS AND EXPORTS	PV00259563
AUTOCHEM INTERNATIONAL	PV15389
AUTOCHOICE INTERNATIONAL	PV00231949
AUTOCITI	PV15767
AUTOCOM	PV9367
AUTOCONCEPT INSURANCE AB	FC00287931
AUTOCONCEPT INSURTECH	PV00243118
AUTOCRAFT	PV17519
AUTOCUBE ENGINEERING	PV128968
AUTODEX	PV00256753
AUTODIRECT	PV00288476
AUTODRONE SPA	PV74464
AUTOELECT	PV106157
AUTOEXPREZ CARE	PV123440
AUTOGEAR	PV00255964
AUTOGRID AUTOMOTIVE	PV00245621
AUTOHASH	PV118667
AUTOHUB EXTREME COMPANY	PV00224788
AUTOINNOVATION ENTERPRISE	PV00266549
AUTOLAAN INTERNATIONAL	PV100405
AUTOLAND CAR COMPANY	PV124879
AUTOLANE	PV00243799
AUTOMA SYSTEM ENGINEERING	PV60907
AUTOMAC MOTORS	PV00289045
AUTOMAN TRANSMISSION	PV94120
AUTOMARK LANKA	PV00224940
AUTOMARK TRADING	PV00210914
AUTOMATE LIFE	PV00218670
AUTOMATED BARCODE SOLUTIONS	PV231
AUTOMATED MANAGEMENT TECHNOLOGIES	PV100292
AUTOMATIC DOOR SOLUTIONS	PV00257754
AUTOMATION INTERNATIONAL	PV99354
AUTOMATION TECHNOLOGY ENGINEERING	PV127020
AUTOMAX LANKA	PV84882
AUTOME CUSTOMS	PV00220545
AUTOMECH HYBRID SOLUTION	PV00287587
AUTOMED CONSULTANTS	PV00252467
AUTOMEN LANKA	PV129557
AUTOMOB LANKA MECHANICS	PV00247892
AUTOMOBILE INDUSTRY COUNCIL	GA00283542
AUTOMOBILE INSTITUTE OF RESEARCH & TRAINING	PV73172
AUTOMOBILIX	PV00237419
AUTOMODEAL	PV00238261
AUTOMOLLY	PV00286460
AUTOMOTIVE ASIA	PV00219331
AUTOMOTIVE CARZ	PV00228250
AUTOMOTIVE COMPONENTS	PV84939
AUTOMOTIVE MASTERS	PV00253747
AUTOMOTIVE MOTORS GROUP TRADING	PV00270279
AUTONETYK HOME SOLUTIONS	PV102768
