name	registration_no
AURA  LANKA  AUTO  MART	PV00212989
AURA  LANKA  HERBALS	PV00202472
AURA  LANKA  SECURITY  SOLUTIONS	PV00212648
AURA 360	PV00272039
AURA AIRLINES	PV00224259
AURA APPAREL EXPORTS	PV00200736
AURA ASSOCIATES	PV00274017
AURA AUTO IMPORTS	PV00221273
AURA AYURVEDAIC PRODUCTS	
AURA CEYLON	
AURA CONCEPTS	PV126068
AURA CONSTRUCTION & TRADING	PV116079
AURA DESTINATIONS	PV00201648
AURA EVENT SOLUTIONS	PV88181
AURA FAMILY GALORE	PV00225103
AURA GOLD	PV00209064
AURA GREEN ENERGY JAPAN COMPANY	PV00223370
AURA HAFEE GROUP	PV00265070
AURA HEALTHCARE	PV00244884
AURA HOTELS	PV00254748
AURA I T SOLUTIONS	PV00233297
AURA INNOVATIONS	PV00284518
AURA INSIGHTS	PV00264669
AURA INTEGRATED	PV00237361
AURA INTELLECTUS	PV00205536
AURA INTERIOR	PV00265742
AURA INTERNATIONAL	PV00273783
AURA LANKA CONSTRUCTIONS	PV00228268
AURA LEISURE	PV110804
AURA LOGISTICS	PV84851
AURA LOUNGE AND BAR	PV00207934
AURA NATURE HEALING	PV00206796
AURA ORGANIC	PV00226746
AURA PC FACTORY	PV00290625
AURA PHARMA	PV66537
AURA SALON AND FINEST CARE	PV00288128
AURA SHIPPING AGENCIES	PV94573
AURA SKIN	PV00286981
AURA SOFT	PV65808
AURA SPA & SALON	PV00207790
AURA SPORTS	PV00236475
AURA SYSTEMS	PV124357
AURA TEA FACTORY	PV00228964
AURA TRAVELS & TOURS	PV119474
AURA VEDIC	PV00289852
AURA WEALTH INTERNATIONAL	PV00275361
AURALIFE INTERNATIONAL	PV111581
AURALIYA VILLA MANAGEMENT	PV101011
AURAM LANKA INTERNATIONAL COMMODITY TRADING AND BUSINESS SOLUTIONS	PV00247971
AURAMART	PV00246370
AURASA LANKA	PV00224369
AURELIA APPAREL	PV00220873
AURELIA IMPORTS AND EXPORTS LANKA	PV00268396
AURELIO INTERNATIONAL	PV00252522
AURELIUS	PV00243236
AURENA AGATHE INTERNATIONAL	PV00222680
AUREO INTERNATIONAL	PV00259240
AUREOLE	PV00218852
AUREOS LANKA ADVISERS	PV3192
AUREUS LABS	PV00243136
AUREVIA LIFESTYLE HOLDINGS	
AURGANICA	PV88145
AURGANICA BEVERAGES COMPANY	PV00242302
AURIC INTERNATIONAL	PV106566
AURIC MARKETING	PV00234731
AURIC SCIENCE INSTITUTE	PV00236739
AURO CAFE & BAR	PV101103
AURO GREEN ENERGY VENTURES	PV72167
AURO HOLDINGS	PV74237
AURO LANKA HOLDINGS	PV74268
AURO LANKA HOTELS AND RESORTS	PV72186
AURO OK	PV79265
AURO RESORTS TANGALLE	PV1451
AURORA - E - POWER RAYS	PV120582
AURORA	PV00265850
AURORA 365	
AURORA AMICITIA	PV103802
AURORA ASIAN LANKA	PV00259465
AURORA AUSTRALIS	PV69969
AURORA BANQUET & HOTELS	PV129045
AURORA BORE WELLS	PV93547
AURORA BROTHERS	PV00280576
AURORA BUSINESS SOLUTIONS	PV80244
AURORA CEYLON EXPORTS	PV00271090
AURORA COMPUTER STUDIES	PV00218996
AURORA CONSOLIDATED	PV93253
AURORA DIGITAL SOLUTIONS	PV00242651
AURORA ECO HOMES	PV69523
AURORA ECO PRODUCTS	PV00269886
AURORA ENTERPRISE SOLUTIONS	PV83349
AURORA EXPRESS LANKA	PV62879
AURORA F P	PV00240214
AURORA FACILITIES MANAGEMENT	PV00273068
AURORA FOREIGN EMPLOYMENT	PV120202
AURORA GEMS	PV122140
AURORA GLOBAL	PV70133
AURORA GRAND PROPERTIES	PV00202170
AURORA GRANITE	PV00256785
AURORA GRAPHIC & PUBLISHING	PV00277009
AURORA HEALTHCARE	PV94456
AURORA HELPING HAND FOUNDATION	GA00273353
AURORA HOLDINGS INTERNATIONAL	PV69421
AURORA INFO	PV103055
AURORA INTELLITECH CONSULTING	PV00263482
AURORA INTERNATIONAL	PV00257328
AURORA LANKA TRAVELS	PV00215712
AURORA LEISURE ACTIVITIES	PV00264072
AURORA POWER PROJECTS	PV69522
AURORA R C M	PV00230124
AURORA RECREATION AND MANAGEMENT	PV00292762
AURORA RESIDENCIES	PV124345
AURORA SOLUTIONS	PV21004
AURORA STUDIO	PV105173
AURORA SYNCHRO CLUB	GL00221291
AURORA TILES & BATHWARE	PV98842
AURORA TOURS	PV88565
AURORA TRADING COMPANY	PV00221322
AURORA WORLD INTERNATIONAL	PV00207719
AURORA WORLDWIDE HOLDINGS	PV00265110
AURORA. TJ HOLDINGS	PV00283494
AURORIZ GEMS	PV00270619
AUROTRAC	PV80107
AUROUS BUSINESS ENGINEERING	PV84528
AUROUS LANKA HOLDINGS	PV00236532
AUROUS SOLUTIONS	PV00212414
AURRA HOSPITALITIES	PV88939
AURUM BIO PHARMA	PV00281226
AURUM CAPITAL	PV97564
AURUM HOLDINGS	PV00272834
AURUM SHIPPING	PV100963
AURUS HOLDING	PV00290803
AURUS INTERNATIONAL	PV00240071
