name	registration_no
WEB 365	PV110535
WEB APPCLOUDS	PV00236022
WEB AXEL	PV00275146
WEB CARE HOSTING SOLUTIONS	PV85979
WEB CART	PV00243668
WEB CART HOLDINGS	
WEB CRAFTS	PV5906
WEB CREATIONS	PV10555
WEB CROWD	PV71147
WEB DESIGNER & WEB DEVELOPER	PV00237315
WEB DIGITS	PV00271757
WEB EYE	PV00234456
WEB GENESIS	PV00271356
WEB GENIUS-LANKA	PV14758
WEB LANKAN.COM	PV103795
WEB LINK SOLUTIONS	PV00273109
WEB MALL	PV00245916
WEB MASTERS	PV65694
WEB PRESS HOLDINGS	PV00204765
WEB SOLUTIONS LANKA HOLDINGS	PV00242467
WEB TECHNOLOGY RESEARCH CENTRE	PV102737
WEB TEMPLE	PV106385
WEB TERMINALS	PV22387
WEB TEXT LINK	PV00232619
WEB VENTURES	PV85415
WEB VICI	PV14719
WEBADPRO	PV00263363
WEBAHOLIC TECHNOLOGIES	PV00234816
WEBAPPLIANCE	PB00207159
WEBBINED	PV00276140
WEBBYCITY	PV83101
WEBBYUS TECHNOLOGIES	PV129721
WEBDELICO	PV00214398
WEBDESIGNER L K	PV00217482
WEBE INTERNATIONAL	PV00221940
WEBER HOLDINGS	PV102267
WEBIFY CREATIONS	PV00282429
WEBIQ SITES	PV00244676
WEBIVOX INTERNATIONAL	PV92716
WEBIZ LANKA CO.	PV112346
WEBJOEY	PV00251340
WEBLAB	PV00279809
WEBLINE TECHNOLOGIES	PV00217268
WEBLOG	PV116229
WEBLOOK INTERNATIONAL	PV67483
WEBMART	PV00217322
WEBMART LANKA	PV00236736
WEBMOTECH	PV00221731
WEBNET	PV00243628
WEBNOVATION SOLUTIONS	PV00209244
WEBONIX PLATFORM	PV00274127
WEBOX	PV76709
WEBRA GRAPIX	PV110204
WEBS MARKETINGS	PV00208330
WEBS R US	PV87789
WEBSHOP LANKA	PV00278102
WEBSI	PV105232
WEBSPROBE	PV00261629
WEBSTATION TECHNOLOGY	PV00278953
WEBSTAZY ONE	PV124016
WEBSTER AUTOMATIC PACKAGING FACTORY	PB111
WEBSTRONOMY	PV00281660
WEBTECH	PV00255732
WEBTECH INTERNATIONAL	PV00276442
WEBTUDE	PV00216476
WEBULAR TECH	PV00230553
WEBULEX TECHNOLOGY AND ACCOUNTING SOLUTIONS	PV00237882
WEBVISION	PV85973
WEBVOKE SERVICES	PV00215978
WEBXPAY	PV110334
